timeframe,date,open,high,low,close,volume,peak_or_valley,strength
1min,2017-12-27 21:57:00,15072.99,15109.88,15033.66,15071.0,5.09175962,valley,0 days 00:02:00
15min,2017-12-27 22:00:00,15119.61,15206.18,15087.47,15194.83,23.86667727,peak,0 days 00:16:00
1min,2017-12-27 22:03:00,15110.01,15145.25,15101.0,15101.0,2.14827333,valley,0 days 00:02:00
5min,2017-12-27 22:05:00,15107.38,15200.0,15107.37,15132.02,7.70896029,peak,0 days 00:05:00
1min,2017-12-27 22:06:00,15132.03,15199.85,15107.0,15162.76,9.20061697,valley,0 days 00:02:00
1min,2017-12-27 22:10:00,15113.5,15181.85,15113.5,15160.03,1.35870071,peak,0 days 00:02:00
1min,2017-12-27 22:13:00,15125.92,15185.06,15120.01,15120.02,5.82826888,peak,0 days 00:03:00
5min,2017-12-27 22:15:00,15120.02,15159.44,15120.0,15159.0,5.82182664,valley,0 days 00:05:00
1min,2017-12-27 22:22:00,15299.78,15300.0,15230.2,15284.99,6.97470875,valley,0 days 00:03:00
5min,2017-12-27 22:26:00,15352.02,15367.67,15300.02,15336.99,5.61571348,peak,0 days 00:06:00
1min,2017-12-27 22:29:00,15306.0,15358.12,15303.02,15349.82,1.07350116,valley,0 days 00:03:00
1min,2017-12-27 22:30:00,15349.82,15367.62,15305.64,15312.45,7.00698246,peak,0 days 00:02:00
1min,2017-12-27 22:34:00,15383.99,15444.61,15383.99,15444.61,22.33129702,peak,0 days 00:03:00
1H,2017-12-27 22:37:00,15435.0,15450.0,15400.03,15445.0,12.74832427,peak,0 days 01:00:00
5min,2017-12-27 22:43:00,15357.53,15386.44,15276.73,15294.43,13.18572938,valley,0 days 00:14:00
5min,2017-12-27 22:46:00,15327.18,15429.59,15327.18,15379.92,11.87416201,peak,0 days 00:07:00
1min,2017-12-27 22:48:00,15370.25,15429.5,15367.17,15408.75,3.56967755,valley,0 days 00:02:00
1min,2017-12-27 22:48:00,15370.25,15429.5,15367.17,15408.75,3.56967755,peak,0 days 00:02:00
5min,2017-12-27 22:51:00,15350.01,15350.01,15293.32,15318.81,3.6354452,valley,0 days 00:05:00
1min,2017-12-27 22:53:00,15315.0,15350.01,15314.75,15314.75,0.29217722,valley,0 days 00:02:00
5min,2017-12-27 22:55:00,15378.31,15390.31,15351.93,15355.19,4.8577631,peak,0 days 00:06:00
1min,2017-12-27 22:58:00,15234.61,15335.47,15222.55,15292.49,20.6554158,peak,0 days 00:02:00
5min,2017-12-27 22:58:00,15234.61,15335.47,15222.55,15292.49,20.6554158,valley,0 days 00:05:00
1min,2017-12-27 23:01:00,15272.89,15324.34,15238.26,15271.18,2.83123,peak,0 days 00:03:00
15min,2017-12-27 23:05:00,15202.75,15213.62,15142.75,15199.99,8.03822276,valley,0 days 00:50:00
1min,2017-12-27 23:06:00,15161.86,15219.54,15157.97,15177.23,3.92305742,peak,0 days 00:02:00
5min,2017-12-27 23:14:00,15295.7,15325.0,15275.69,15324.99,2.28347099,peak,0 days 00:09:00
5min,2017-12-27 23:16:00,15325.0,15325.0,15221.71,15291.67,28.001748,valley,0 days 00:06:00
1min,2017-12-27 23:18:00,15290.99,15290.99,15250.21,15287.73,0.20160695,valley,0 days 00:02:00
5min,2017-12-27 23:26:00,15355.19,15398.99,15350.01,15398.99,1.86454492,peak,0 days 00:10:00
5min,2017-12-27 23:28:00,15310.13,15380.02,15310.13,15337.38,2.31942164,valley,0 days 00:05:00
1min,2017-12-27 23:30:00,15386.99,15397.95,15338.0,15361.99,2.26881087,peak,0 days 00:03:00
1min,2017-12-27 23:33:00,15379.94,15398.99,15338.11,15377.91,5.74614264,peak,0 days 00:03:00
1min,2017-12-27 23:33:00,15379.94,15398.99,15338.11,15377.91,5.74614264,valley,0 days 00:03:00
1min,2017-12-27 23:38:00,15451.99,15476.98,15419.99,15449.83,4.53528602,valley,0 days 00:02:00
4H,2017-12-27 23:41:00,15477.98,15483.22,15420.0,15420.0,3.16886044,peak,0 days 09:01:00
5min,2017-12-27 23:42:00,15419.99,15420.0,15377.02,15385.01,1.69109399,valley,0 days 00:07:00
5min,2017-12-27 23:46:00,15458.52,15480.0,15445.42,15445.42,7.14256202,peak,0 days 00:05:00
1min,2017-12-27 23:48:00,15449.99,15471.45,15430.0,15430.0,3.10350765,peak,0 days 00:02:00
1min,2017-12-27 23:50:00,15396.21,15442.4,15396.16,15408.99,2.66577398,valley,0 days 00:03:00
1min,2017-12-27 23:54:00,15380.0,15414.34,15344.17,15404.92,1.01699865,valley,0 days 00:02:00
5min,2017-12-27 23:56:00,15379.21,15379.99,15329.15,15357.11,2.21325063,valley,0 days 00:10:00
1min,2017-12-28 00:00:00,15390.05,15404.99,15357.11,15399.99,1.50347029,valley,0 days 00:04:00
5min,2017-12-28 00:03:00,15407.02,15450.0,15402.18,15450.0,0.94830579,peak,0 days 00:08:00
15min,2017-12-28 00:06:00,15397.39,15397.39,15320.0,15350.77,11.19953421,valley,0 days 00:19:00
1min,2017-12-28 00:08:00,15398.99,15412.99,15384.82,15399.99,2.61713786,peak,0 days 00:02:00
1min,2017-12-28 00:10:00,15394.86,15446.42,15380.0,15446.35,4.89885292,valley,0 days 00:03:00
15min,2017-12-28 00:12:00,15466.79,15474.19,15413.17,15413.17,13.70046661,peak,0 days 00:26:00
1min,2017-12-28 00:13:00,15413.16,15442.99,15386.28,15442.67,5.03441063,valley,0 days 00:02:00
1min,2017-12-28 00:14:00,15442.66,15452.65,15400.02,15406.0,2.82044397,peak,0 days 00:02:00
5min,2017-12-28 00:15:00,15386.13,15441.66,15386.13,15441.55,3.07932759,valley,0 days 00:05:00
1min,2017-12-28 00:17:00,15419.46,15441.2,15406.06,15406.06,1.33945592,peak,0 days 00:02:00
1min,2017-12-28 00:22:00,15369.88,15409.43,15350.79,15371.67,1.32590671,valley,0 days 00:02:00
1min,2017-12-28 00:22:00,15369.88,15409.43,15350.79,15371.67,1.32590671,peak,0 days 00:02:00
1min,2017-12-28 00:25:00,15363.53,15372.01,15260.0,15316.09,12.74556454,valley,0 days 00:02:00
1min,2017-12-28 00:27:00,15260.01,15299.0,15200.93,15268.02,32.49173917,valley,0 days 00:03:00
1min,2017-12-28 00:29:00,15245.16,15282.31,15245.15,15270.0,13.5918054,peak,0 days 00:02:00
1min,2017-12-28 00:35:00,15143.22,15181.0,15126.06,15126.06,8.67116748,valley,0 days 00:02:00
5min,2017-12-28 00:36:00,15134.23,15210.17,15134.23,15164.72,2.32674875,peak,0 days 00:05:00
5min,2017-12-28 00:37:00,15167.33,15167.77,15103.0,15167.23,11.28112102,valley,0 days 00:10:00
1min,2017-12-28 00:41:00,15206.23,15224.47,15199.25,15224.47,14.24872295,valley,0 days 00:02:00
5min,2017-12-28 00:43:00,15210.99,15234.45,15210.99,15210.99,9.30566251,peak,0 days 00:13:00
1min,2017-12-28 00:48:00,15063.76,15088.26,15044.98,15044.98,1.31787785,valley,0 days 00:03:00
1min,2017-12-28 00:49:00,15059.91,15129.35,15045.03,15129.21,4.94908503,peak,0 days 00:02:00
1H,2017-12-28 00:51:00,15074.66,15108.64,15000.0,15088.08,31.67600468,valley,0 days 01:47:00
1min,2017-12-28 00:57:00,15129.99,15211.58,15094.29,15140.86,28.49327584,valley,0 days 00:03:00
5min,2017-12-28 00:57:00,15129.99,15211.58,15094.29,15140.86,28.49327584,peak,0 days 00:07:00
1min,2017-12-28 00:59:00,15198.23,15200.75,15134.1,15146.56,4.98629139,peak,0 days 00:02:00
1min,2017-12-28 01:02:00,15199.99,15206.99,15130.6,15147.0,4.37518648,peak,0 days 00:02:00
5min,2017-12-28 01:03:00,15147.0,15180.99,15121.97,15180.99,0.57897306,valley,0 days 00:06:00
15min,2017-12-28 01:06:00,15240.0,15252.5,15226.93,15226.93,1.75085025,peak,0 days 00:16:00
1min,2017-12-28 01:07:00,15246.93,15246.94,15200.0,15200.98,2.35045656,valley,0 days 00:03:00
1min,2017-12-28 01:09:00,15205.1,15244.74,15205.1,15244.74,0.50455962,peak,0 days 00:02:00
1min,2017-12-28 01:12:00,15200.0,15215.62,15151.0,15196.9,3.43256027,valley,0 days 00:02:00
5min,2017-12-28 01:14:00,15177.7,15177.72,15150.0,15160.61,1.02460177,valley,0 days 00:10:00
5min,2017-12-28 01:16:00,15200.37,15239.65,15169.2,15229.81,0.73987513,peak,0 days 00:06:00
1min,2017-12-28 01:18:00,15194.98,15225.99,15167.39,15224.99,0.67005669,valley,0 days 00:02:00
5min,2017-12-28 01:20:00,15208.66,15208.66,15165.75,15208.66,1.47388718,valley,0 days 00:05:00
1min,2017-12-28 01:26:00,15329.36,15367.68,15316.05,15329.36,14.66768873,peak,0 days 00:04:00
1min,2017-12-28 01:27:00,15329.36,15367.4,15300.62,15367.36,1.63698212,valley,0 days 00:02:00
1min,2017-12-28 01:30:00,15367.68,15390.73,15348.99,15368.6,11.84171506,peak,0 days 00:03:00
1min,2017-12-28 01:31:00,15339.08,15368.6,15339.08,15339.67,0.57559292,valley,0 days 00:02:00
15min,2017-12-28 01:33:00,15368.99,15397.99,15338.99,15354.06,1.80957719,peak,0 days 00:25:00
1min,2017-12-28 01:33:00,15368.99,15397.99,15338.99,15354.06,1.80957719,valley,0 days 00:03:00
1min,2017-12-28 01:38:00,15294.17,15338.0,15291.12,15337.98,3.1126926,valley,0 days 00:02:00
15min,2017-12-28 01:40:00,15294.17,15330.45,15250.06,15317.29,10.17221364,valley,0 days 00:17:00
1min,2017-12-28 01:40:00,15294.17,15330.45,15250.06,15317.29,10.17221364,peak,0 days 00:02:00
1min,2017-12-28 01:43:00,15330.27,15332.65,15277.68,15330.7,1.07183436,peak,0 days 00:02:00
1min,2017-12-28 01:44:00,15330.22,15330.22,15261.07,15299.99,0.29640541,valley,0 days 00:04:00
1min,2017-12-28 01:45:00,15299.99,15337.98,15273.35,15337.97,3.10476323,peak,0 days 00:02:00
5min,2017-12-28 01:47:00,15337.97,15338.0,15289.65,15337.99,1.89263823,peak,0 days 00:07:00
1min,2017-12-28 01:50:00,15301.01,15325.0,15301.01,15325.0,1.68664303,valley,0 days 00:03:00
1min,2017-12-28 01:51:00,15324.99,15338.0,15301.01,15328.98,0.18125517,peak,0 days 00:03:00
1min,2017-12-28 01:54:00,15337.97,15341.18,15288.92,15308.99,4.43567312,peak,0 days 00:02:00
5min,2017-12-28 01:54:00,15337.97,15341.18,15288.92,15308.99,4.43567312,valley,0 days 00:08:00
1H,2017-12-28 02:01:00,15434.57,15444.61,15413.88,15444.61,20.60116005,peak,0 days 01:47:00
5min,2017-12-28 02:06:00,15364.08,15384.11,15339.38,15360.2,1.81852648,valley,0 days 00:05:00
1min,2017-12-28 02:07:00,15383.99,15414.05,15383.99,15408.99,1.54959816,peak,0 days 00:03:00
15min,2017-12-28 02:15:00,15224.25,15224.25,15162.41,15223.58,8.01432234,valley,0 days 00:15:00
1min,2017-12-28 02:17:00,15263.77,15271.39,15206.66,15206.87,1.13872532,peak,0 days 00:03:00
1min,2017-12-28 02:18:00,15206.38,15249.38,15167.36,15205.0,1.26527434,valley,0 days 00:03:00
1min,2017-12-28 02:22:00,15230.51,15250.05,15202.0,15250.05,1.82036346,peak,0 days 00:02:00
1min,2017-12-28 02:24:00,15230.0,15263.63,15190.0,15263.63,3.05918257,valley,0 days 00:04:00
1min,2017-12-28 02:26:00,15253.99,15272.23,15216.25,15216.25,0.2750918,valley,0 days 00:02:00
15min,2017-12-28 02:28:00,15270.92,15291.32,15217.63,15250.0,11.81529942,peak,0 days 00:15:00
5min,2017-12-28 02:31:00,15101.97,15156.64,15026.66,15138.16,51.68418722,valley,0 days 00:06:00
1min,2017-12-28 02:33:00,15117.4,15176.09,15117.39,15149.93,8.25099819,peak,0 days 00:03:00
1min,2017-12-28 02:40:00,14839.77,14854.67,14802.76,14853.7,40.62449278,valley,0 days 00:02:00
1min,2017-12-28 02:41:00,14811.46,14904.92,14811.46,14895.3,22.44886884,peak,0 days 00:02:00
1min,2017-12-28 02:50:00,14457.27,14473.82,14328.0,14360.99,49.62524145,peak,0 days 00:02:00
15min,2017-12-28 02:53:00,14150.0,14159.53,14000.0,14000.0,200.6728853,valley,0 days 00:45:00
1min,2017-12-28 02:58:00,14473.82,14473.82,14294.99,14294.99,43.8944179,peak,0 days 00:04:00
1min,2017-12-28 02:59:00,14286.98,14394.94,14152.19,14249.98,41.07455819,valley,0 days 00:04:00
5min,2017-12-28 03:02:00,14428.98,14489.22,14393.34,14473.71,32.58574097,peak,0 days 00:12:00
1min,2017-12-28 03:03:00,14472.27,14472.27,14251.29,14280.0,42.80019186,valley,0 days 00:02:00
5min,2017-12-28 03:08:00,14168.98,14362.82,14117.6,14249.83,44.93356431,valley,0 days 00:13:00
1min,2017-12-28 03:10:00,14313.57,14400.0,14313.57,14390.0,10.0946002,peak,0 days 00:02:00
1min,2017-12-28 03:12:00,14289.59,14437.72,14272.12,14437.72,46.48973214,valley,0 days 00:03:00
1min,2017-12-28 03:18:00,14500.03,14582.61,14450.0,14575.04,14.54443601,peak,0 days 00:03:00
5min,2017-12-28 03:18:00,14500.03,14582.61,14450.0,14575.04,14.54443601,valley,0 days 00:05:00
15min,2017-12-28 03:23:00,14600.0,14619.1,14485.93,14485.93,58.05008254,peak,0 days 00:38:00
1min,2017-12-28 03:24:00,14573.14,14574.97,14408.13,14419.1,12.65047367,valley,0 days 00:04:00
5min,2017-12-28 03:30:00,14267.98,14414.03,14258.6,14414.03,16.86301784,valley,0 days 00:05:00
1min,2017-12-28 03:31:00,14415.38,14429.95,14333.02,14429.86,3.27940772,peak,0 days 00:03:00
1H,2017-12-28 03:39:00,13990.2,13990.49,13941.75,13943.16,25.16501183,valley,0 days 02:04:00
1min,2017-12-28 03:43:00,14191.87,14258.6,14107.01,14249.79,11.12841835,valley,0 days 00:03:00
1min,2017-12-28 03:46:00,14327.21,14420.46,14226.02,14261.93,40.93368109,valley,0 days 00:02:00
5min,2017-12-28 03:46:00,14327.21,14420.46,14226.02,14261.93,40.93368109,peak,0 days 00:06:00
1min,2017-12-28 03:48:00,14369.37,14394.03,14232.34,14232.34,10.57833878,valley,0 days 00:02:00
1min,2017-12-28 03:48:00,14369.37,14394.03,14232.34,14232.34,10.57833878,peak,0 days 00:02:00
1min,2017-12-28 03:51:00,14335.0,14360.0,14270.95,14360.0,2.88231244,valley,0 days 00:02:00
1min,2017-12-28 03:53:00,14510.0,14525.54,14486.86,14500.0,46.28412416,peak,0 days 00:02:00
1min,2017-12-28 03:54:00,14497.76,14501.0,14425.38,14500.0,5.14474562,valley,0 days 00:02:00
15min,2017-12-28 03:55:00,14491.68,14545.91,14471.34,14491.68,4.34295468,peak,0 days 00:24:00
1min,2017-12-28 03:58:00,14399.79,14400.0,14384.38,14386.83,1.49763219,valley,0 days 00:04:00
5min,2017-12-28 04:00:00,14386.84,14533.36,14384.38,14500.03,12.27849158,peak,0 days 00:05:00
15min,2017-12-28 04:06:00,14190.15,14193.07,14089.77,14181.0,47.63713017,valley,0 days 00:26:00
1min,2017-12-28 04:08:00,14267.13,14316.65,14254.35,14284.39,2.45487409,peak,0 days 00:02:00
1min,2017-12-28 04:10:00,14310.23,14401.72,14298.8,14401.72,20.7624782,peak,0 days 00:03:00
1min,2017-12-28 04:13:00,14400.0,14437.67,14393.54,14437.27,1.97862196,peak,0 days 00:03:00
5min,2017-12-28 04:16:00,14369.47,14437.72,14365.01,14406.68,3.46474151,valley,0 days 00:05:00
1min,2017-12-28 04:19:00,14519.0,14550.35,14519.0,14550.35,17.24590458,peak,0 days 00:04:00
1min,2017-12-28 04:21:00,14459.99,14524.65,14419.58,14524.65,3.47479672,valley,0 days 00:04:00
1min,2017-12-28 04:24:00,14540.72,14619.1,14535.57,14590.0,17.5278653,valley,0 days 00:02:00
5min,2017-12-28 04:24:00,14540.72,14619.1,14535.57,14590.0,17.5278653,peak,0 days 00:06:00
5min,2017-12-28 04:28:00,14529.25,14567.83,14423.23,14567.69,14.45189081,valley,0 days 00:07:00
1H,2017-12-28 04:32:00,14700.0,14708.91,14655.96,14655.96,10.8425283,peak,0 days 01:48:00
5min,2017-12-28 04:37:00,14512.82,14600.0,14480.0,14500.0,16.78298698,valley,0 days 00:09:00
5min,2017-12-28 04:40:00,14597.52,14627.65,14574.05,14574.05,6.7542658,peak,0 days 00:05:00
1min,2017-12-28 04:43:00,14603.99,14605.07,14542.16,14548.15,1.88646999,peak,0 days 00:02:00
5min,2017-12-28 04:46:00,14575.19,14575.19,14401.72,14410.39,32.52210661,valley,0 days 00:11:00
1min,2017-12-28 04:50:00,14516.9,14546.62,14494.42,14501.85,5.17561954,peak,0 days 00:04:00
1min,2017-12-28 04:53:00,14459.0,14514.84,14401.72,14401.72,4.24869654,valley,0 days 00:04:00
1min,2017-12-28 04:55:00,14402.9,14444.0,14401.88,14422.63,5.09266954,peak,0 days 00:02:00
5min,2017-12-28 04:59:00,14390.0,14475.9,14374.54,14407.26,5.52804656,valley,0 days 00:08:00
1min,2017-12-28 05:00:00,14407.26,14478.41,14402.62,14477.95,7.74335897,peak,0 days 00:02:00
5min,2017-12-28 05:02:00,14473.95,14530.01,14473.95,14477.0,7.3257759,peak,0 days 00:11:00
1min,2017-12-28 05:03:00,14477.0,14495.83,14378.51,14378.51,13.83034801,valley,0 days 00:03:00
1min,2017-12-28 05:05:00,14423.48,14469.23,14381.65,14381.65,2.24015182,peak,0 days 00:02:00
1min,2017-12-28 05:09:00,14249.9,14258.61,14234.0,14258.61,46.10894877,valley,0 days 00:04:00
1min,2017-12-28 05:10:00,14258.61,14300.0,14242.26,14259.08,14.48348738,peak,0 days 00:03:00
1min,2017-12-28 05:11:00,14250.05,14275.07,14234.0,14249.9,3.01034246,valley,0 days 00:02:00
1min,2017-12-28 05:12:00,14249.9,14294.06,14243.56,14259.91,4.23600673,peak,0 days 00:02:00
1min,2017-12-28 05:14:00,14233.99,14233.99,14186.15,14222.93,25.1301787,valley,0 days 00:03:00
15min,2017-12-28 05:20:00,14045.0,14046.58,13995.0,14012.29,43.2025698,valley,0 days 00:22:00
1min,2017-12-28 05:24:00,14164.1,14238.98,14134.69,14164.64,22.8831746,peak,0 days 00:04:00
1min,2017-12-28 05:25:00,14214.63,14214.63,14068.86,14119.99,16.64977474,valley,0 days 00:02:00
1min,2017-12-28 05:28:00,14178.55,14278.56,14178.55,14184.4,10.80998537,peak,0 days 00:02:00
15min,2017-12-28 05:31:00,14293.99,14294.01,14250.0,14250.0,6.4925229,peak,0 days 00:19:00
5min,2017-12-28 05:35:00,14125.36,14143.37,14070.6,14143.37,3.17478988,valley,0 days 00:06:00
1min,2017-12-28 05:36:00,14111.13,14149.84,14100.1,14149.69,0.67987721,peak,0 days 00:02:00
1min,2017-12-28 05:38:00,14149.13,14186.35,14112.25,14149.7,5.26472892,peak,0 days 00:04:00
1min,2017-12-28 05:40:00,14100.0,14184.26,14075.75,14183.81,4.06410268,peak,0 days 00:02:00
4H,2017-12-28 05:46:00,13727.52,13864.31,13700.0,13770.96,32.52446965,valley,0 days 05:09:00
1min,2017-12-28 05:48:00,13806.67,13923.91,13806.67,13893.09,19.77337835,peak,0 days 00:02:00
5min,2017-12-28 05:51:00,13893.12,14011.55,13893.1,14011.47,19.43435588,peak,0 days 00:09:00
1min,2017-12-28 05:54:00,13950.0,13999.98,13849.34,13893.08,16.37008457,peak,0 days 00:02:00
1min,2017-12-28 05:58:00,13800.0,13859.65,13800.0,13859.65,60.433602,peak,0 days 00:03:00
5min,2017-12-28 06:00:00,13738.79,13794.76,13700.2,13733.93,24.54014338,valley,0 days 00:07:00
5min,2017-12-28 06:02:00,13809.69,13937.92,13800.14,13865.23,13.49658898,peak,0 days 00:08:00
1min,2017-12-28 06:07:00,13761.07,13914.06,13700.0,13840.03,26.83933048,peak,0 days 00:03:00
4H,2017-12-28 06:07:00,13761.07,13914.06,13700.0,13840.03,26.83933048,valley,0 days 04:48:00
1min,2017-12-28 06:13:00,13939.09,14005.71,13900.0,14000.0,14.38032287,valley,0 days 00:03:00
15min,2017-12-28 06:14:00,14005.71,14011.55,13950.0,13950.0,15.14055993,peak,0 days 00:18:00
1min,2017-12-28 06:15:00,13948.34,13998.54,13939.3,13947.81,13.90726767,valley,0 days 00:02:00
5min,2017-12-28 06:18:00,13980.0,14011.55,13980.0,13997.78,3.70627774,peak,0 days 00:14:00
5min,2017-12-28 06:22:00,13842.46,13888.8,13798.8,13830.92,13.81573744,valley,0 days 00:13:00
1min,2017-12-28 06:27:00,13900.0,13953.45,13889.27,13938.94,2.34302826,peak,0 days 00:02:00
1min,2017-12-28 06:28:00,13953.42,13953.42,13889.0,13889.0,4.39448221,valley,0 days 00:02:00
1min,2017-12-28 06:29:00,13949.77,14007.0,13895.94,13949.96,9.16658405,peak,0 days 00:03:00
15min,2017-12-28 06:32:00,14000.0,14081.7,14000.0,14070.0,18.41838317,peak,0 days 00:30:00
1min,2017-12-28 06:39:00,14070.43,14070.43,13966.0,14031.19,10.43084483,peak,0 days 00:03:00
1min,2017-12-28 06:39:00,14070.43,14070.43,13966.0,14031.19,10.43084483,valley,0 days 00:04:00
5min,2017-12-28 06:42:00,14068.88,14070.47,14000.09,14000.09,0.81598574,peak,0 days 00:08:00
1min,2017-12-28 06:43:00,14000.01,14038.3,13947.67,14034.67,3.55733236,valley,0 days 00:02:00
15min,2017-12-28 06:48:00,13883.59,13922.54,13821.81,13836.25,6.07582303,valley,0 days 00:25:00
5min,2017-12-28 06:53:00,14000.0,14044.55,13962.85,14006.61,1.26779715,peak,0 days 00:09:00
1min,2017-12-28 06:55:00,14025.0,14025.0,13977.02,14024.0,35.60984504,valley,0 days 00:02:00
5min,2017-12-28 07:01:00,13902.0,14034.72,13868.65,14034.67,15.64965279,valley,0 days 00:12:00
1min,2017-12-28 07:03:00,14092.47,14115.35,14042.4,14043.44,2.62475491,peak,0 days 00:03:00
5min,2017-12-28 07:06:00,14108.49,14150.0,14100.0,14149.99,18.74154726,peak,0 days 00:08:00
1min,2017-12-28 07:07:00,14089.62,14150.0,14066.31,14120.66,10.171734,valley,0 days 00:02:00
1min,2017-12-28 07:09:00,14100.53,14117.35,14060.47,14117.35,7.05902586,valley,0 days 00:04:00
1min,2017-12-28 07:11:00,14139.71,14149.94,14089.43,14149.94,7.29658857,valley,0 days 00:02:00
1min,2017-12-28 07:12:00,14149.98,14149.98,14100.0,14149.98,4.44016821,peak,0 days 00:02:00
15min,2017-12-28 07:22:00,14244.98,14258.6,14206.23,14239.14,6.25517487,peak,0 days 00:46:00
1min,2017-12-28 07:23:00,14239.13,14244.55,14200.34,14238.99,22.48856563,valley,0 days 00:02:00
1min,2017-12-28 07:24:00,14244.94,14250.0,14203.9,14203.9,4.45946926,peak,0 days 00:02:00
1min,2017-12-28 07:27:00,14178.0,14200.0,14120.0,14199.63,5.57395479,valley,0 days 00:04:00
1min,2017-12-28 07:28:00,14199.44,14209.0,14124.34,14187.92,5.95029157,peak,0 days 00:03:00
15min,2017-12-28 07:32:00,14139.15,14146.43,14100.0,14102.09,24.89134992,valley,0 days 00:21:00
1min,2017-12-28 07:33:00,14146.3,14171.91,14100.05,14171.91,4.08182645,peak,0 days 00:04:00
15min,2017-12-28 07:35:00,14122.05,14155.51,14100.0,14101.11,1.59412366,valley,0 days 00:24:00
1min,2017-12-28 07:35:00,14122.05,14155.51,14100.0,14101.11,1.59412366,peak,0 days 00:02:00
1min,2017-12-28 07:38:00,14177.6,14226.51,14177.6,14225.04,2.2705682,peak,0 days 00:02:00
1min,2017-12-28 07:39:00,14200.0,14224.9,14161.11,14200.0,2.02805395,valley,0 days 00:02:00
1min,2017-12-28 07:40:00,14200.03,14249.99,14190.3,14239.3,22.63299131,peak,0 days 00:03:00
15min,2017-12-28 07:43:00,14237.99,14250.0,14200.01,14250.0,54.3813773,peak,0 days 00:21:00
1min,2017-12-28 07:43:00,14237.99,14250.0,14200.01,14250.0,54.3813773,valley,0 days 00:02:00
1min,2017-12-28 07:45:00,14239.0,14250.0,14209.32,14246.57,37.51620723,valley,0 days 00:02:00
5min,2017-12-28 07:51:00,14225.0,14247.8,14168.14,14178.59,26.45640643,valley,0 days 00:07:00
1min,2017-12-28 07:55:00,14200.0,14247.45,14193.71,14208.7,13.60630683,peak,0 days 00:04:00
1min,2017-12-28 07:59:00,14160.52,14190.0,14122.38,14122.38,12.57489196,peak,0 days 00:03:00
15min,2017-12-28 08:00:00,14149.86,14174.16,14120.0,14170.0,1.76392065,valley,0 days 00:16:00
1min,2017-12-28 08:02:00,14180.0,14225.4,14139.13,14200.0,4.13575266,valley,0 days 00:02:00
5min,2017-12-28 08:02:00,14180.0,14225.4,14139.13,14200.0,4.13575266,peak,0 days 00:05:00
1min,2017-12-28 08:06:00,14218.0,14219.44,14185.01,14219.43,1.77292429,valley,0 days 00:02:00
1H,2017-12-28 08:08:00,14250.0,14285.84,14241.96,14243.87,59.03986258,peak,0 days 01:18:00
1min,2017-12-28 08:09:00,14244.0,14266.83,14228.02,14265.99,8.26134574,valley,0 days 00:02:00
5min,2017-12-28 08:17:00,14000.0,14057.14,13976.61,13976.61,53.70228355,valley,0 days 00:06:00
1min,2017-12-28 08:19:00,14056.77,14126.94,14050.0,14050.0,14.36267725,peak,0 days 00:02:00
1min,2017-12-28 08:20:00,14049.81,14079.31,13986.58,14079.31,38.29218676,valley,0 days 00:02:00
5min,2017-12-28 08:21:00,14061.02,14131.47,14000.04,14035.04,2.18005749,peak,0 days 00:05:00
1H,2017-12-28 08:25:00,13907.0,13970.49,13906.99,13943.47,20.68246169,valley,0 days 01:24:00
1min,2017-12-28 08:26:00,13953.65,13999.88,13932.93,13991.52,8.82491365,peak,0 days 00:03:00
1min,2017-12-28 08:27:00,13991.39,13991.39,13909.92,13962.5,11.04744404,valley,0 days 00:02:00
1min,2017-12-28 08:28:00,13965.02,13999.52,13965.0,13965.0,15.22126941,peak,0 days 00:02:00
1min,2017-12-28 08:29:00,13965.0,13989.7,13909.63,13950.0,12.50240686,valley,0 days 00:04:00
1min,2017-12-28 08:33:00,14061.61,14081.1,14025.0,14025.76,0.19285397,peak,0 days 00:03:00
15min,2017-12-28 08:36:00,14060.0,14132.03,14045.42,14104.55,7.55089392,peak,0 days 00:19:00
1min,2017-12-28 08:38:00,14100.0,14110.09,14060.0,14094.86,26.32994722,valley,0 days 00:02:00
1min,2017-12-28 08:45:00,14090.0,14102.0,14053.4,14100.0,16.87883364,valley,0 days 00:04:00
5min,2017-12-28 08:45:00,14090.0,14102.0,14053.4,14100.0,16.87883364,peak,0 days 00:06:00
1min,2017-12-28 08:49:00,14067.17,14098.76,14050.0,14092.55,9.85400236,peak,0 days 00:02:00
1min,2017-12-28 08:49:00,14067.17,14098.76,14050.0,14092.55,9.85400236,valley,0 days 00:03:00
1min,2017-12-28 08:51:00,14097.51,14101.08,14057.24,14089.0,2.9108121,peak,0 days 00:03:00
15min,2017-12-28 08:53:00,14100.8,14100.8,14031.35,14097.61,10.80287674,valley,0 days 00:19:00
1min,2017-12-28 08:57:00,14177.37,14197.64,14131.21,14162.9,4.8938914,valley,0 days 00:02:00
15min,2017-12-28 09:01:00,14223.04,14258.6,14223.04,14250.0,8.22260973,peak,0 days 00:24:00
5min,2017-12-28 09:05:00,14139.68,14208.22,14119.59,14206.57,11.98706738,valley,0 days 00:10:00
1min,2017-12-28 09:08:00,14196.1,14222.13,14170.0,14222.13,0.87281429,peak,0 days 00:04:00
5min,2017-12-28 09:12:00,14180.0,14220.0,14170.0,14180.16,1.54320341,valley,0 days 00:05:00
1min,2017-12-28 09:14:00,14180.07,14220.0,14180.0,14180.22,1.04267296,valley,0 days 00:02:00
1min,2017-12-28 09:14:00,14180.07,14220.0,14180.0,14180.22,1.04267296,peak,0 days 00:03:00
