timeframe,date,open,close,low,high,volume,ATR
1min,2017-10-06 09:49:00,4404.89,4401.79,4401.79,4404.89,0.03086,4.43007458531632
1min,2017-10-06 09:50:00,4401.79,4401.79,4401.79,4401.79,0.0,4.113640686365154
1min,2017-10-06 09:51:00,4403.5,4403.5,4403.5,4403.5,0.015,3.941952065910503
1min,2017-10-06 09:52:00,4403.57,4403.61,4403.57,4403.7,0.85370247,3.674669775488311
1min,2017-10-06 09:53:00,4404.93,4403.0,4403.0,4407.29,12.56339811,3.7186219343820004
1min,2017-10-06 09:54:00,4400.05,4406.98,4400.05,4406.98,0.33629747,3.948006081926099
1min,2017-10-06 09:55:00,4407.0,4407.28,4404.03,4407.28,3.00307956,3.8981485046456634
1min,2017-10-06 09:56:00,4404.44,4400.92,4400.71,4407.0,5.28922334,4.088995040028095
1min,2017-10-06 09:57:00,4406.98,4407.0,4406.98,4407.0,0.26137849,4.231209680026083
1min,2017-10-06 09:58:00,4406.0,4409.0,4403.36,4411.1,1.3136384,4.481837560024269
1min,2017-10-06 09:59:00,4410.16,4407.48,4407.19,4411.09,10.02292391,4.440277734308289
1min,2017-10-06 10:00:00,4410.17,4414.99,4407.16,4414.99,33.4919522,4.682400753286264
1min,2017-10-06 10:01:00,4413.56,4412.18,4411.79,4419.96,30.16919935,4.931514985194393
1min,2017-10-06 10:02:00,4413.6,4412.18,4412.18,4417.08,6.00215272,4.929263914823339
1min,2017-10-06 10:03:00,4416.62,4418.16,4412.22,4418.16,6.463312,5.004316492335926
1min,2017-10-06 10:04:00,4418.03,4412.4,4412.18,4418.35,3.6936543,5.087579600026222
1min,2017-10-06 10:05:00,4412.4,4412.39,4412.39,4415.26,1.43502332,4.929181057167199
1min,2017-10-06 10:06:00,4412.39,4410.02,4410.02,4413.67,4.2346839,4.83781098165523
1min,2017-10-06 10:07:00,4407.87,4407.82,4405.13,4407.87,11.30356169,4.8415387686798805
1min,2017-10-06 10:08:00,4407.81,4412.98,4400.62,4413.26,10.36441568,5.398571713774198
1min,2017-10-06 10:09:00,4408.88,4413.6,4408.88,4413.61,8.08161063,5.350816591361725
1min,2017-10-06 10:10:00,4413.67,4407.7,4404.93,4417.94,1.91916102,5.897901120550124
1min,2017-10-06 10:11:00,4407.75,4407.93,4407.75,4407.93,0.014835,5.4930510405108635
1min,2017-10-06 10:12:00,4408.04,4408.05,4408.04,4408.05,2.0,5.109261680474366
1min,2017-10-06 10:13:00,4411.01,4410.04,4408.11,4415.0,4.79538075,5.240742989011898
1min,2017-10-06 10:14:00,4414.99,4408.98,4407.05,4414.99,6.32216547,5.433547061225306
1min,2017-10-06 10:15:00,4408.99,4401.28,4401.21,4408.99,2.00185866,5.601150842566336
1min,2017-10-06 10:16:00,4407.07,4401.28,4400.11,4407.07,3.53707633,5.698211496668743
1min,2017-10-06 10:17:00,4401.28,4400.0,4393.0,4401.28,12.6466076,5.882624961192386
1min,2017-10-06 10:18:00,4393.55,4401.27,4393.55,4401.27,5.64429561,6.013866035392948
1min,2017-10-06 10:19:00,4401.18,4403.1,4391.13,4403.1,3.24045325,6.439304175722042
1min,2017-10-06 10:20:00,4402.8,4392.74,4392.74,4402.8,0.86779025,6.719353877456223
1min,2017-10-06 10:21:00,4399.97,4399.96,4399.96,4399.97,0.47449745,6.755828600495098
1min,2017-10-06 10:22:00,4394.79,4399.95,4394.79,4402.8,7.61523265,6.845412271888321
1min,2017-10-06 10:23:00,4403.39,4408.65,4403.39,4408.65,0.97474461,6.977882823896286
1min,2017-10-06 10:24:00,4406.79,4406.77,4402.87,4406.79,0.19270234,6.892319765046532
1min,2017-10-06 10:25:00,4402.67,4410.0,4402.67,4410.0,8.62583798,6.923582638971775
1min,2017-10-06 10:26:00,4413.11,4408.93,4408.89,4413.11,1.12007042,6.730469593330887
1min,2017-10-06 10:27:00,4407.91,4405.89,4405.89,4407.91,0.10784272,6.4668646223786785
1min,2017-10-06 10:28:00,4407.9,4404.39,4404.39,4407.9,1.60260007,6.255660006494438
1min,2017-10-06 10:29:00,4407.9,4412.44,4407.9,4412.44,5.0,6.38382714888764
1min,2017-10-06 10:30:00,4409.13,4407.43,4402.11,4409.64,5.67712218,6.665696638252803
1min,2017-10-06 10:31:00,4402.79,4407.91,4402.73,4412.0,4.33983889,6.851718306949063
1min,2017-10-06 10:32:00,4407.92,4407.92,4407.92,4407.92,1.17309458,6.363024142167002
1min,2017-10-06 10:33:00,4411.0,4407.92,4407.91,4411.0,3.80424062,6.129236703440798
1min,2017-10-06 10:34:00,4407.91,4408.0,4407.89,4408.0,7.34222411,5.6992912246235745
1min,2017-10-06 10:35:00,4405.14,4398.0,4398.0,4408.9,29.95935236,6.0707704228647215
1min,2017-10-06 10:36:00,4399.08,4397.01,4397.01,4399.08,4.88583807,5.785001106945792
1min,2017-10-06 10:37:00,4399.08,4403.99,4399.06,4404.0,6.15593642,5.871072456449649
1min,2017-10-06 10:38:00,4403.98,4397.0,4397.0,4404.0,13.10360249,5.9517101381318165
1min,2017-10-06 10:39:00,4397.0,4397.0,4397.0,4397.0,0.0,5.526587985408115
1min,2017-10-06 10:40:00,4398.0,4397.0,4397.0,4398.0,2.5,5.203260272164679
1min,2017-10-06 10:41:00,4403.34,4402.99,4397.01,4403.34,1.2449225,5.284455967010069
1min,2017-10-06 10:42:00,4402.99,4402.99,4402.99,4402.99,0.0,4.906994826509349
1min,2017-10-06 10:43:00,4401.99,4401.99,4401.99,4401.99,0.0024,4.627923767472966
1min,2017-10-06 10:44:00,4402.0,4397.99,4397.35,4402.0,0.58031393,4.629500641224872
1min,2017-10-06 10:45:00,4401.97,4398.01,4398.01,4401.97,0.15663807,4.583107738280272
1min,2017-10-06 10:46:00,4398.02,4398.0,4397.99,4400.99,0.67339483,4.470028614117395
1min,2017-10-06 10:47:00,4397.99,4399.99,4396.02,4399.99,1.23659319,4.434312284537534
1min,2017-10-06 10:48:00,4399.98,4399.99,4396.3,4403.97,1.07741462,4.665432835642002
1min,2017-10-06 10:49:00,4399.99,4403.98,4398.83,4403.98,8.5779384,4.700044775953261
1min,2017-10-06 10:50:00,4396.66,4403.94,4396.66,4403.94,0.11709569,4.887184434813721
1min,2017-10-06 10:51:00,4396.69,4396.16,4396.11,4396.69,5.22609691,5.097385546612736
1min,2017-10-06 10:52:00,4398.99,4396.0,4396.0,4399.19,0.83667645,4.961143721854654
1min,2017-10-06 10:53:00,4396.02,4399.99,4396.0,4403.09,0.18005254,5.113204884579332
1min,2017-10-06 10:54:00,4396.04,4396.0,4396.0,4396.04,0.05185645,5.032975964252222
1min,2017-10-06 10:55:00,4399.85,4395.02,4395.02,4399.85,3.41357695,5.018477681091343
1min,2017-10-06 10:56:00,4395.0,4392.0,4392.0,4399.45,6.7663439,5.192157846727662
1min,2017-10-06 10:57:00,4392.0,4391.03,4391.03,4392.0,0.93328796,4.89057514338999
1min,2017-10-06 10:58:00,4391.01,4391.0,4391.0,4391.01,0.16396345,4.543391204576401
1min,2017-10-06 10:59:00,4391.0,4390.99,4390.0,4391.0,0.29054112,4.290291832820944
1min,2017-10-06 11:00:00,4390.98,4397.13,4390.0,4397.36,2.81572581,4.509556701905138
1min,2017-10-06 11:01:00,4390.04,4390.04,4390.04,4390.04,0.13,4.693874080340497
1min,2017-10-06 11:02:00,4394.33,4390.0,4390.0,4394.33,0.73322573,4.6678830746018845
1min,2017-10-06 11:03:00,4390.03,4390.03,4390.03,4390.03,1.17248351,4.336605712130303
1min,2017-10-06 11:04:00,4390.04,4395.51,4390.01,4395.51,1.29037939,4.4197053041209955
1min,2017-10-06 11:05:00,4395.0,4393.0,4390.05,4397.09,0.93651332,4.606869210969493
1min,2017-10-06 11:06:00,4392.02,4390.0,4390.0,4392.02,1.56849234,4.492092838757387
1min,2017-10-06 11:07:00,4390.0,4391.92,4386.26,4391.96,7.99738192,4.578371921703274
1min,2017-10-06 11:08:00,4391.91,4391.89,4391.89,4391.91,0.17499404,4.253488213010165
1min,2017-10-06 11:09:00,4392.01,4392.01,4392.01,4392.01,0.31157271,3.9582390549380024
1min,2017-10-06 11:10:00,4391.95,4387.46,4387.46,4391.95,0.310095,4.000507693871016
1min,2017-10-06 11:11:00,4387.47,4390.01,4382.0,4390.03,3.20587304,4.288328572880211
1min,2017-10-06 11:12:00,4390.02,4391.9,4390.02,4391.9,5.46635251,4.117019389103011
1min,2017-10-06 11:13:00,4391.62,4391.71,4391.62,4391.71,0.99950631,3.842946575595635
1min,2017-10-06 11:14:00,4391.8,4391.7,4383.68,4391.8,1.03812271,4.14845039162451
1min,2017-10-06 11:15:00,4391.43,4391.43,4391.43,4391.43,0.042962,3.8714182207941543
1min,2017-10-06 11:16:00,4391.56,4385.83,4385.83,4391.8,3.03665,4.021316919308876
1min,2017-10-06 11:17:00,4391.76,4391.79,4391.76,4391.8,1.10425162,4.160508567929688
1min,2017-10-06 11:18:00,4391.8,4392.0,4391.8,4392.0,0.353897,3.8783293845061415
1min,2017-10-06 11:19:00,4391.99,4392.0,4391.99,4392.0,1.03139326,3.602020142755719
1min,2017-10-06 11:20:00,4392.01,4395.0,4392.01,4395.0,16.11841314,3.559018703987453
1min,2017-10-06 11:21:00,4397.13,4397.92,4397.13,4399.81,6.67056201,3.6483745108455206
1min,2017-10-06 11:22:00,4399.38,4398.33,4396.47,4399.9,5.13562333,3.6327763314993677
1min,2017-10-06 11:23:00,4398.0,4398.02,4395.34,4399.89,3.31205227,3.6982923078208545
1min,2017-10-06 11:24:00,4399.87,4397.57,4397.57,4399.87,1.2297139,3.5984142858336634
1min,2017-10-06 11:25:00,4399.87,4395.01,4395.01,4399.87,0.64735653,3.688527551131236
1min,2017-10-06 11:26:00,4399.8,4400.0,4395.01,4400.01,23.03501907,3.782204154621862
1min,2017-10-06 11:27:00,4400.02,4396.21,4396.09,4400.02,10.34066348,3.7927610007203216
1min,2017-10-06 11:28:00,4396.24,4402.1,4396.24,4402.1,1.45487051,3.9425637863831793
1min,2017-10-06 11:29:00,4401.24,4399.49,4399.49,4403.96,2.0230864,3.980237801641542
1min,2017-10-06 11:30:00,4396.18,4396.17,4396.17,4403.35,1.02041713,4.208792244381453
1min,2017-10-06 11:31:00,4396.17,4396.17,4396.17,4396.17,0.0,3.908164226925635
1min,2017-10-06 11:32:00,4400.16,4400.13,4396.16,4400.16,4.15817666,3.914723925002375
1min,2017-10-06 11:33:00,4396.2,4396.19,4396.19,4400.17,0.4645262,3.9193865017879537
1min,2017-10-06 11:34:00,4396.22,4399.99,4396.19,4399.99,3.51425094,3.9108588945173985
1min,2017-10-06 11:35:00,4400.17,4395.34,4395.34,4403.0,0.30853987,4.178654687766145
1min,2017-10-06 11:36:00,4402.22,4402.76,4402.22,4402.76,2.15764905,4.410179352925711
1min,2017-10-06 11:37:00,4402.99,4402.99,4402.99,4402.99,0.01150883,4.111595113430986
1min,2017-10-06 11:38:00,4403.0,4400.18,4400.18,4403.0,1.15436132,4.019338319614466
1min,2017-10-06 11:39:00,4400.18,4402.42,4400.18,4405.0,12.95627447,4.076528439641983
1min,2017-10-06 11:40:00,4407.19,4402.0,4400.2,4409.0,0.63813143,4.413919265381854
1min,2017-10-06 11:41:00,4409.0,4409.58,4408.49,4409.72,0.1185795,4.650067889283169
1min,2017-10-06 11:42:00,4399.02,4409.33,4399.02,4409.33,0.05528916,5.072205897191478
1min,2017-10-06 11:43:00,4404.54,4408.77,4404.54,4408.77,0.16607981,5.05204833310637
1min,2017-10-06 11:44:00,4400.71,4406.21,4397.43,4406.21,1.24627929,5.501187737884497
1min,2017-10-06 11:45:00,4406.63,4405.82,4396.58,4406.63,2.5100181,5.826102899464189
1min,2017-10-06 11:46:00,4396.58,4395.02,4395.0,4396.58,2.37386362,6.182809835216726
1min,2017-10-06 11:47:00,4395.02,4400.49,4395.02,4400.49,0.24452912,6.131894846986913
1min,2017-10-06 11:48:00,4398.76,4401.69,4398.76,4401.86,0.17975279,5.915330929344951
1min,2017-10-06 11:49:00,4395.05,4395.21,4395.03,4401.87,0.54338527,5.981378720106036
1min,2017-10-06 11:50:00,4395.21,4400.24,4395.0,4400.24,8.73208238,5.928423097241304
1min,2017-10-06 11:51:00,4399.76,4399.76,4399.76,4399.76,0.02896193,5.539250018866895
1min,2017-10-06 11:52:00,4399.98,4398.0,4398.0,4399.98,0.0719788,5.285017874662086
1min,2017-10-06 11:53:00,4398.0,4398.0,4391.13,4399.0,1.3730942,5.469659455043358
1min,2017-10-06 11:54:00,4398.0,4399.0,4397.35,4399.0,0.17426732,5.196826636825949
1min,2017-10-06 11:55:00,4399.0,4391.12,4390.0,4399.0,2.68715335,5.468481877052667
1min,2017-10-06 11:56:00,4391.11,4397.99,4391.11,4397.99,0.38410826,5.569304600120341
1min,2017-10-06 11:57:00,4390.56,4390.07,4390.07,4390.56,0.02882857,5.737211414397464
1min,2017-10-06 11:58:00,4390.09,4390.0,4390.0,4390.1,2.0956686,5.334553456226243
1min,2017-10-06 11:59:00,4390.08,4390.08,4390.0,4390.08,0.89623999,4.959228209352935
1min,2017-10-06 12:00:00,4390.08,4390.0,4390.0,4390.08,0.84977237,4.610711908684864
1min,2017-10-06 12:01:00,4390.08,4390.08,4390.08,4390.08,0.28913018,4.2870896294930825
1min,2017-10-06 12:02:00,4390.08,4390.08,4390.08,4390.08,1.06380531,3.9808689416721483
1min,2017-10-06 12:03:00,4390.08,4390.0,4390.0,4390.08,1.86581808,3.702235445838418
1min,2017-10-06 12:04:00,4390.08,4394.99,4390.08,4394.99,2.90362096,3.7942186282785153
1min,2017-10-06 12:05:00,4394.99,4394.0,4394.0,4395.0,0.1636261,3.594631583401479
1min,2017-10-06 12:06:00,4394.0,4394.25,4394.0,4394.57,9.04927113,3.3785864703013524
1min,2017-10-06 12:07:00,4394.34,4390.3,4390.29,4394.34,1.13139767,3.4265445795655545
1min,2017-10-06 12:08:00,4394.19,4390.32,4390.32,4394.19,0.04749352,3.4596485381679734
1min,2017-10-06 12:09:00,4394.22,4394.23,4394.22,4394.23,0.12088425,3.4918164997273933
1min,2017-10-06 12:10:00,4394.23,4395.0,4394.23,4395.0,2.86702341,3.297401035461182
1min,2017-10-06 12:11:00,4396.05,4399.0,4396.05,4399.0,0.04828024,3.347586675785383
1min,2017-10-06 12:12:00,4399.0,4399.0,4399.0,4399.0,0.0134477,3.1084733418007127
1min,2017-10-06 12:13:00,4399.0,4399.0,4399.0,4399.0,0.225,2.88643953167209
1min,2017-10-06 12:14:00,4399.0,4396.92,4396.92,4399.0,2.53730518,2.828836707981221
1min,2017-10-06 12:15:00,4397.94,4397.95,4397.94,4397.95,2.43761938,2.70034837169683
1min,2017-10-06 12:16:00,4397.95,4397.95,4397.95,4397.95,0.04592378,2.5074663451470562
1min,2017-10-06 12:17:00,4397.95,4397.95,4397.01,4397.95,0.0720567,2.3955044633508096
1min,2017-10-06 12:18:00,4397.0,4397.0,4397.0,4397.0,2.26852089,2.292254144540024
1min,2017-10-06 12:19:00,4396.25,4396.25,4396.25,4396.25,1.73030507,2.182093134215737
1min,2017-10-06 12:20:00,4396.25,4396.25,4396.25,4396.25,0.012976,2.0262293389146127
1min,2017-10-06 12:21:00,4396.25,4396.0,4396.0,4396.25,0.95440213,1.899355814706426
1min,2017-10-06 12:22:00,4396.0,4396.0,4396.0,4396.0,6.52825511,1.7636875422273957
1min,2017-10-06 12:23:00,4396.0,4396.0,4396.0,4396.0,0.27258688,1.6377098606397245
1min,2017-10-06 12:24:00,4396.0,4396.0,4396.0,4396.0,0.30032062,1.5207305848797443
1min,2017-10-06 12:25:00,4395.62,4397.95,4395.62,4397.95,0.65602198,1.5785355431026145
1min,2017-10-06 12:26:00,4397.94,4399.95,4397.94,4400.0,1.58824301,1.6129258614524564
1min,2017-10-06 12:27:00,4399.83,4392.23,4392.23,4399.83,10.00906,2.049145442777299
1min,2017-10-06 12:28:00,4395.01,4395.01,4395.01,4395.01,0.14907935,2.1013493397218244
1min,2017-10-06 12:29:00,4399.95,4399.85,4399.85,4399.95,0.01334773,2.304110101170237
1min,2017-10-06 12:30:00,4399.97,4399.88,4397.39,4399.97,0.21060612,2.323816522515215
1min,2017-10-06 12:31:00,4397.41,4398.51,4392.07,4398.54,4.38050055,2.7156867709070136
1min,2017-10-06 12:32:00,4398.46,4398.38,4398.38,4398.46,0.13299143,2.5309948586993776
1min,2017-10-06 12:33:00,4397.54,4392.08,4392.08,4397.54,3.12185195,2.800209511649435
1min,2017-10-06 12:34:00,4393.33,4392.08,4392.08,4393.33,0.07832726,2.6894802608173327
1min,2017-10-06 12:35:00,4393.27,4393.5,4393.27,4393.5,0.23826188,2.5988030993303854
1min,2017-10-06 12:36:00,4398.07,4398.93,4390.31,4398.93,15.6782915,3.0288885922353503
1min,2017-10-06 12:37:00,4398.95,4394.85,4394.85,4398.99,1.27550992,3.1082536927899267
1min,2017-10-06 12:38:00,4398.98,4398.99,4398.98,4398.99,0.63718751,3.1819498575906047
1min,2017-10-06 12:39:00,4397.99,4399.0,4397.99,4399.0,18.51764029,3.026810582048434
1min,2017-10-06 12:40:00,4399.0,4399.0,4398.03,4399.5,1.7000371,2.91560982618785
1min,2017-10-06 12:41:00,4399.49,4393.36,4393.35,4399.49,5.95907761,3.1459234100315334
1min,2017-10-06 12:42:00,4393.36,4393.36,4393.36,4393.36,0.0,2.921214595029281
1min,2017-10-06 12:43:00,4397.94,4393.37,4393.37,4398.0,0.72697379,3.0439849810986415
1min,2017-10-06 12:44:00,4394.87,4394.87,4394.87,4397.94,0.627387,3.152986053877289
1min,2017-10-06 12:45:00,4397.9,4397.9,4397.9,4397.9,0.021668,3.144201335743179
1min,2017-10-06 12:46:00,4395.98,4395.98,4395.98,4395.98,0.0089,3.0567583831901
1min,2017-10-06 12:47:00,4395.97,4395.0,4395.0,4395.97,0.050969,2.90841849867649
1min,2017-10-06 12:48:00,4393.43,4395.0,4393.41,4395.0,0.60808772,2.814245748771037
1min,2017-10-06 12:49:00,4395.0,4396.0,4395.0,4396.0,0.54138614,2.684656766715963
1min,2017-10-06 12:50:00,4396.0,4394.74,4394.74,4396.0,0.12424398,2.58289556909341
1min,2017-10-06 12:51:00,4394.74,4395.99,4393.57,4396.0,5.11802157,2.57197445701533
1min,2017-10-06 12:52:00,4396.0,4396.0,4395.99,4396.0,6.09834988,2.3889762815142506
1min,2017-10-06 12:53:00,4393.66,4393.42,4393.42,4396.0,0.09443011,2.402620832834656
1min,2017-10-06 12:54:00,4395.99,4393.31,4393.31,4396.0,9.48037352,2.4231479162035803
1min,2017-10-06 12:55:00,4395.95,4391.0,4391.0,4396.0,11.97501552,2.607208779331896
1min,2017-10-06 12:56:00,4390.25,4392.95,4389.0,4393.28,10.85187674,2.7266938665224565
1min,2017-10-06 12:57:00,4396.0,4389.0,4389.0,4396.0,7.36704143,3.0319300189137093
1min,2017-10-06 12:58:00,4389.0,4385.0,4385.0,4391.54,16.62035524,3.282506446134156
1min,2017-10-06 12:59:00,4392.55,4385.69,4382.0,4392.55,2.86351011,3.8016131285531576
1min,2017-10-06 13:00:00,4385.68,4370.71,4370.71,4385.69,66.47139579,4.600069333656472
1min,2017-10-06 13:01:00,4370.71,4358.34,4356.05,4371.58,93.59108904,5.380778666966705
1min,2017-10-06 13:02:00,4362.82,4363.6,4359.76,4364.82,9.33732821,5.4592944764690525
1min,2017-10-06 13:03:00,4364.82,4372.81,4364.82,4374.28,16.05396362,5.832202013864076
1min,2017-10-06 13:04:00,4372.69,4376.08,4370.0,4380.84,20.63113838,6.189901870016652
1min,2017-10-06 13:05:00,4375.68,4371.23,4371.23,4384.76,60.17673738,6.714194593586939
1min,2017-10-06 13:06:00,4370.0,4367.68,4365.2,4370.01,11.86730816,6.6653235511878535
1min,2017-10-06 13:07:00,4370.0,4369.98,4365.26,4370.0,2.95229854,6.527800440388705
1min,2017-10-06 13:08:00,4369.98,4368.21,4359.99,4370.1,5.17854633,6.783671837503839
1min,2017-10-06 13:09:00,4365.72,4364.25,4360.03,4365.72,3.16883913,6.883409563396443
1min,2017-10-06 13:10:00,4364.74,4364.31,4364.31,4364.74,0.19575123,6.426737451725253
1min,2017-10-06 13:11:00,4364.3,4362.0,4360.0,4369.79,2.37102529,6.666970490887732
1min,2017-10-06 13:12:00,4360.08,4363.92,4358.19,4363.92,8.27318537,6.600044027252928
1min,2017-10-06 13:13:00,4363.6,4364.08,4362.0,4364.08,3.06716042,6.277183739591999
1min,2017-10-06 13:14:00,4364.08,4364.0,4362.0,4364.08,2.14285706,5.977384901049708
1min,2017-10-06 13:15:00,4364.0,4364.36,4364.0,4364.36,9.73765907,5.576143122403278
1min,2017-10-06 13:16:00,4367.96,4369.51,4367.71,4369.51,3.78518115,5.54570432794594
1min,2017-10-06 13:17:00,4368.8,4369.95,4368.8,4370.0,11.99679772,5.235296875949788
1min,2017-10-06 13:18:00,4370.0,4370.09,4368.0,4370.1,0.817503,5.011347099096257
1min,2017-10-06 13:19:00,4368.99,4368.99,4368.99,4368.99,0.00893795,4.731965163446551
1min,2017-10-06 13:20:00,4368.07,4368.01,4368.0,4368.97,8.15150656,4.464681937486068
1min,2017-10-06 13:21:00,4368.0,4370.1,4367.29,4370.1,3.94048947,4.346490370522806
1min,2017-10-06 13:22:00,4370.9,4364.4,4364.39,4371.04,6.72645779,4.511026772628294
1min,2017-10-06 13:23:00,4365.0,4368.61,4362.3,4368.62,18.1620011,4.640239146011966
1min,2017-10-06 13:24:00,4368.61,4365.0,4365.0,4368.61,2.77064423,4.5666506355825165
1min,2017-10-06 13:25:00,4368.57,4362.0,4359.0,4368.57,16.59662282,4.924032733040887
1min,2017-10-06 13:26:00,4363.43,4362.7,4359.6,4363.43,11.57896855,4.845887537823676
1min,2017-10-06 13:27:00,4359.63,4363.02,4359.63,4368.59,7.84414842,5.139752713693416
1min,2017-10-06 13:28:00,4363.0,4360.33,4359.92,4363.0,9.84578903,4.99405609128677
1min,2017-10-06 13:29:00,4361.72,4361.71,4358.27,4361.72,3.70070481,4.883766370480559
1min,2017-10-06 13:30:00,4361.72,4356.05,4356.05,4361.72,5.73729813,4.9399259154462385
1min,2017-10-06 13:31:00,4356.05,4355.69,4352.0,4356.05,44.4900525,4.876359778628663
1min,2017-10-06 13:32:00,4355.11,4350.0,4340.6,4356.0,26.34701481,5.6280483658694465
1min,2017-10-06 13:33:00,4349.0,4350.0,4344.52,4350.0,28.23296583,5.617473482593026
1min,2017-10-06 13:34:00,4350.0,4352.96,4350.0,4356.56,3.25678872,5.684796805264981
1min,2017-10-06 13:35:00,4355.24,4352.62,4350.0,4355.24,0.35622453,5.653025604888896
1min,2017-10-06 13:36:00,4352.63,4350.03,4350.03,4352.63,0.9302838,5.434952347396858
1min,2017-10-06 13:37:00,4350.04,4350.0,4350.0,4350.04,1.62790819,5.04959860829708
1min,2017-10-06 13:38:00,4352.56,4347.0,4347.0,4356.2,10.7627665,5.346055850561561
1min,2017-10-06 13:39:00,4347.0,4348.99,4345.0,4349.01,4.48220244,5.25062328980718
1min,2017-10-06 13:40:00,4348.98,4339.62,4338.5,4348.98,5.42783739,5.624864483392366
1min,2017-10-06 13:41:00,4339.62,4339.62,4335.66,4339.62,6.58856271,5.505945591721485
1min,2017-10-06 13:42:00,4339.62,4337.62,4336.12,4339.88,0.38792529,5.381235192312823
1min,2017-10-06 13:43:00,4339.88,4349.08,4339.82,4355.27,8.14432122,6.257575535719089
1min,2017-10-06 13:44:00,4355.11,4350.01,4350.0,4356.93,4.15300679,6.371320140310608
1min,2017-10-06 13:45:00,4350.01,4350.1,4350.01,4350.16,1.65139066,5.926940130288396
1min,2017-10-06 13:46:00,4354.12,4361.01,4354.12,4362.18,6.31876944,6.366444406696362
1min,2017-10-06 13:47:00,4357.7,4356.48,4347.1,4360.97,33.81285863,6.9052698062180395
1min,2017-10-06 13:48:00,4351.52,4351.75,4347.69,4356.49,2.0722873,7.040607677202479
1min,2017-10-06 13:49:00,4348.34,4348.49,4348.34,4357.16,1.84705731,7.167707128830853
1min,2017-10-06 13:50:00,4352.78,4351.45,4351.45,4352.78,0.23161166,6.962156619628646
1min,2017-10-06 13:51:00,4351.45,4352.78,4350.32,4352.78,0.42892172,6.6405740039408885
1min,2017-10-06 13:52:00,4352.78,4358.52,4352.78,4358.52,1.03501018,6.576247289373732
1min,2017-10-06 13:53:00,4358.61,4358.52,4358.52,4358.61,5.7928957,6.112943911561268
1min,2017-10-06 13:54:00,4359.33,4363.0,4359.33,4363.0,1.14007,5.996305060735431
1min,2017-10-06 13:55:00,4362.57,4357.61,4357.61,4363.13,0.3676971,5.962283270682931
1min,2017-10-06 13:56:00,4361.54,4351.01,4351.01,4361.54,0.44342229,6.288548751348418
1min,2017-10-06 13:57:00,4361.13,4359.51,4359.51,4361.73,0.27283846,6.605080983394912
1min,2017-10-06 13:58:00,4354.58,4354.58,4354.58,4354.58,0.15805657,6.485432341723867
1min,2017-10-06 13:59:00,4354.68,4351.59,4351.59,4355.23,0.22937096,6.282187174457834
1min,2017-10-06 14:00:00,4350.0,4348.74,4343.99,4355.23,26.09788163,6.636316661996545
1min,2017-10-06 14:01:00,4348.74,4355.46,4348.74,4359.16,2.98560498,6.906579757568225
1min,2017-10-06 14:02:00,4355.34,4343.99,4343.99,4361.97,16.47724792,7.697538346313386
1min,2017-10-06 14:03:00,4351.07,4349.97,4349.25,4351.07,0.19684808,7.653428464433853
1min,2017-10-06 14:04:00,4347.17,4343.34,4343.34,4350.86,0.41822167,7.643897859831401
1min,2017-10-06 14:05:00,4347.76,4347.76,4347.76,4347.76,0.05847593,7.4136194412720196
1min,2017-10-06 14:06:00,4347.65,4348.4,4347.65,4350.86,1.37192243,7.1133609097525925
1min,2017-10-06 14:07:00,4350.86,4350.86,4348.45,4350.86,0.74861805,6.78097798762741
1min,2017-10-06 14:08:00,4350.85,4355.9,4350.85,4357.83,3.92104089,6.795193845653992
1min,2017-10-06 14:09:00,4355.9,4360.59,4347.77,4360.59,8.25862082,7.225537142392972
1min,2017-10-06 14:10:00,4355.6,4355.8,4353.68,4357.92,5.59070984,7.202998775079179
1min,2017-10-06 14:11:00,4360.79,4358.45,4355.8,4360.79,3.6035963,7.044927434002078
1min,2017-10-06 14:12:00,4358.42,4364.83,4358.41,4367.15,28.44307842,7.166004045859057
1min,2017-10-06 14:13:00,4364.81,4368.97,4363.0,4368.98,21.9618813,7.081289471154807
1min,2017-10-06 14:14:00,4360.32,4360.57,4360.32,4360.57,2.853601,7.193340223215216
1min,2017-10-06 14:15:00,4365.51,4360.52,4360.5,4365.56,5.85889084,7.040958778699872
1min,2017-10-06 14:16:00,4365.55,4366.25,4363.0,4366.25,17.18766476,6.947318865935564
1min,2017-10-06 14:17:00,4360.6,4361.01,4360.6,4365.95,2.52447993,6.854653232654426
1min,2017-10-06 14:18:00,4363.9,4363.9,4363.9,4363.9,0.1372992,6.571463716036211
1min,2017-10-06 14:19:00,4360.55,4364.57,4358.82,4365.29,3.17254437,6.5642163077479285
1min,2017-10-06 14:20:00,4364.57,4366.37,4364.57,4366.55,0.20972575,6.2367722857659675
1min,2017-10-06 14:21:00,4366.6,4364.64,4355.87,4369.0,25.36120918,6.72914569392555
1min,2017-10-06 14:22:00,4361.59,4368.37,4361.59,4368.37,2.16459724,6.732778144359421
1min,2017-10-06 14:23:00,4368.37,4371.22,4366.36,4374.55,18.21940298,6.836865419762356
1min,2017-10-06 14:24:00,4371.25,4372.34,4369.09,4372.34,1.70852372,6.580660746922187
1min,2017-10-06 14:25:00,4372.34,4376.21,4371.49,4376.21,4.77348092,6.4477564078563345
1min,2017-10-06 14:26:00,4376.62,4376.04,4376.04,4377.83,6.07454275,6.115059521580879
1min,2017-10-06 14:27:00,4376.04,4369.0,4369.0,4377.83,36.30454032,6.308983841467954
