date,open,close,low,high,volume,strength,effective_time
2017-10-06 18:36:00,4340.3,4342.67,4340.3,4342.77,1.14818373,0 days 00:02:00,1min
2017-10-06 18:38:00,4335.03,4329.0,4329.0,4343.78,21.45211767,0 days 00:05:00,1min
2017-10-06 18:42:00,4334.61,4342.76,4332.89,4342.76,69.46488798,0 days 00:04:00,1min
2017-10-06 18:46:00,4340.54,4339.98,4338.01,4344.28,26.63045627,0 days 00:02:00,1min
2017-10-06 18:48:00,4340.0,4340.01,4340.0,4347.35,15.92818224,0 days 00:39:00,15min
2017-10-06 18:52:00,4334.0,4334.0,4334.0,4338.16,11.01026709,0 days 00:03:00,1min
2017-10-06 19:03:00,4333.99,4333.92,4333.71,4334.0,0.89109929,0 days 00:11:00,5min
2017-10-06 19:23:00,4315.79,4324.0,4312.3,4324.0,2.66664304,0 days 00:07:00,5min
2017-10-06 19:31:00,4317.42,4318.89,4305.53,4320.66,15.42387032,0 days 00:03:00,1min
2017-10-06 19:41:00,4325.59,4325.66,4325.59,4329.36,1.16752093,0 days 00:02:00,1min
2017-10-06 19:44:00,4324.26,4329.46,4324.26,4332.66,3.18694565,0 days 00:06:00,5min
2017-10-06 19:48:00,4330.4,4330.4,4330.4,4330.4,0.003956,0 days 00:02:00,1min
2017-10-06 19:51:00,4332.92,4334.37,4332.92,4334.38,9.06742438,0 days 00:03:00,1min
2017-10-06 19:57:00,4340.93,4342.07,4337.81,4342.24,10.21927763,0 days 00:04:00,1min
2017-10-06 20:03:00,4346.88,4348.74,4346.88,4348.74,1.87879212,0 days 00:30:00,15min
2017-10-06 20:09:00,4340.0,4344.47,4339.69,4344.94,3.73234274,0 days 00:04:00,1min
2017-10-06 20:11:00,4343.79,4341.54,4340.05,4343.79,0.07309746,0 days 00:02:00,1min
2017-10-06 20:15:00,4345.88,4345.7,4341.55,4345.88,0.13748252,0 days 00:10:00,5min
2017-10-06 20:27:00,4333.86,4333.86,4333.86,4333.86,0.01028749,0 days 00:02:00,1min
2017-10-06 20:33:00,4344.29,4350.39,4344.29,4350.39,12.68346819,0 days 00:02:00,1min
2017-10-06 20:35:00,4350.0,4346.36,4346.26,4352.0,5.49682896,0 days 02:31:00,1H
2017-10-06 20:41:00,4333.62,4344.23,4333.62,4344.23,2.90832181,0 days 00:04:00,1min
2017-10-06 20:43:00,4340.28,4336.9,4336.9,4344.23,1.92540515,0 days 00:02:00,1min
2017-10-06 20:45:00,4345.87,4342.62,4341.44,4346.0,3.30373108,0 days 00:10:00,5min
2017-10-06 20:49:00,4345.94,4345.88,4345.88,4345.99,0.00717,0 days 00:04:00,1min
2017-10-06 20:52:00,4345.94,4345.94,4345.9,4345.94,0.00856341,0 days 00:02:00,1min
2017-10-06 20:58:00,4337.99,4338.0,4334.0,4338.0,3.9812766,0 days 00:04:00,1min
2017-10-06 21:06:00,4329.66,4325.67,4325.67,4337.69,1.59620785,0 days 00:04:00,1min
2017-10-06 21:10:00,4335.16,4336.3,4330.06,4338.0,5.45234452,0 days 00:07:00,5min
2017-10-06 21:12:00,4336.88,4337.73,4336.88,4337.82,0.78166214,0 days 00:02:00,1min
2017-10-06 21:15:00,4337.99,4338.0,4337.99,4338.0,1.18636563,0 days 00:02:00,1min
2017-10-06 21:17:00,4337.56,4342.46,4336.87,4342.46,1.46893268,0 days 00:02:00,1min
2017-10-06 21:22:00,4349.99,4346.47,4346.47,4350.14,2.19764973,0 days 00:47:00,15min
2017-10-06 21:28:00,4343.03,4336.44,4336.44,4343.34,1.23149203,0 days 00:05:00,1min
2017-10-06 21:30:00,4343.06,4343.3,4343.06,4343.3,0.06276285,0 days 00:02:00,1min
2017-10-06 21:34:00,4343.04,4343.02,4343.02,4343.04,0.09932632,0 days 00:03:00,1min
2017-10-06 21:39:00,4340.42,4340.32,4335.2,4340.42,0.26764316,0 days 00:02:00,1min
2017-10-06 21:41:00,4342.55,4335.16,4335.16,4344.73,10.24333608,0 days 00:18:00,15min
2017-10-06 21:45:00,4342.2,4339.0,4339.0,4342.2,3.97546749,0 days 00:04:00,1min
2017-10-06 22:01:00,4339.0,4339.0,4336.31,4339.0,1.25139684,0 days 00:16:00,15min
2017-10-06 22:06:00,4339.0,4339.0,4339.0,4339.0,0.5402466,0 days 00:13:00,5min
2017-10-06 22:10:00,4336.1,4339.0,4336.1,4339.0,2.5,0 days 00:09:00,5min
2017-10-06 22:16:00,4338.94,4334.0,4334.0,4338.94,0.99609832,0 days 00:02:00,1min
2017-10-06 22:20:00,4342.18,4341.0,4341.0,4344.25,5.17117813,0 days 00:02:00,1min
2017-10-06 22:22:00,4342.18,4341.0,4341.0,4344.43,1.50026384,0 days 00:09:00,5min
2017-10-06 22:28:00,4340.99,4340.0,4340.0,4341.0,1.89225513,0 days 00:03:00,1min
2017-10-06 22:31:00,4344.88,4345.0,4344.88,4345.0,0.02846336,0 days 00:03:00,1min
2017-10-06 22:34:00,4345.0,4348.97,4345.0,4349.0,5.12216201,0 days 00:31:00,15min
2017-10-06 22:49:00,4343.0,4346.94,4343.0,4347.23,0.09532032,0 days 00:08:00,5min
2017-10-06 22:51:00,4347.23,4347.23,4347.23,4347.23,0.02110999,0 days 00:06:00,5min
2017-10-06 22:57:00,4347.22,4349.0,4347.22,4349.0,10.07201367,0 days 00:08:00,5min
2017-10-06 23:02:00,4349.0,4349.0,4349.0,4349.0,4.82002607,0 days 00:03:00,1min
2017-10-06 23:05:00,4349.0,4351.45,4348.9,4351.45,3.66415223,0 days 00:02:00,1min
2017-10-06 23:10:00,4354.0,4355.85,4352.88,4355.85,4.60347071,0 days 00:04:00,1min
2017-10-06 23:16:00,4367.8,4368.96,4367.8,4369.0,6.66930708,0 days 00:13:00,5min
2017-10-06 23:19:00,4368.99,4369.0,4364.81,4369.0,10.59537048,0 days 00:10:00,5min
2017-10-06 23:22:00,4368.99,4366.0,4366.0,4369.0,0.06051087,0 days 00:07:00,5min
2017-10-06 23:26:00,4368.69,4369.0,4368.69,4369.0,0.09071858,0 days 00:03:00,1min
2017-10-06 23:29:00,4369.0,4370.0,4369.0,4370.0,0.11593982,0 days 00:02:00,1min
2017-10-06 23:32:00,4371.99,4374.18,4371.99,4374.18,4.68659515,0 days 00:03:00,1min
2017-10-06 23:36:00,4374.4,4374.96,4370.01,4375.0,5.63512996,0 days 05:57:00,4H
2017-10-06 23:41:00,4364.84,4371.42,4364.84,4371.42,0.12716514,0 days 00:03:00,1min
2017-10-06 23:49:00,4362.91,4362.61,4362.61,4366.72,4.03761485,0 days 00:07:00,5min
2017-10-06 23:53:00,4365.01,4364.62,4356.06,4365.01,0.8053815,0 days 00:03:00,1min
2017-10-06 23:56:00,4363.57,4363.56,4363.56,4363.57,0.29007125,0 days 00:02:00,1min
2017-10-06 23:58:00,4366.56,4363.52,4363.52,4366.56,0.13014166,0 days 00:08:00,5min
