ref_id,ref,triggered,status,size,valid,date_eos,plen,created_pclose,created_date,created_size,created_price,created_pricelimit,executed_size,executed_remsize,executed_price,executed_value,executed_pnl,executed_psize,executed_pprice,info_pprice,info_order_group_id,signal,reference_date,reference_timeframe,info_custom_type,hidden,pannotated,executed_date
2024-01-12 09:44:00+00:00,7,True,Completed,,2024-01-14 20:30:00+00:00,2024-01-12 23:59:59.999989+00:00,473,45838.8,2024-01-12 07:51:00+00:00,0.09487252566087222,46067.8,46067.8,0.09487252566087222,0.0,46067.8,4370.56853763993,0.0,0.09487252566087222,46067.8,46076.90459348311,2,Signal01-12.07-51Buy@01-12.04-30/15minEnd01/14.20:30StopLimitnan@46076.90SL45971.50TP46549.30TR46067.80,2024-01-12 04:30:00+00:00,15min,original_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001ED73BE7190>,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001ED73BE7190>,
broker:None,
info:AutoOrderedDict([('pprice', 46076.90459348311), ('order_group_id', 2), ('signal', original_index          2024-01-12 07:51:00+00:00
end                     2024-01-14 20:30:00+00:00
limit_price                          46076.904593
stop_loss                                 45971.5
take_profit                               46549.3
trigger_price                             46067.8
original_order_id                             NaN
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
base_asset_amount                             NaN
Name: (2024-01-12 07:51:00+00:00, 2024-01-12 04:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2024-01-12 07:51:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'original_order')]),
comminfo:[dt:738897.4055555556,size:0.09487252566087222,price:46067.8,closed:0,opened:0.09487252566087222,closedvalue:0.0,openedvalue:4370.56853763993,closedcomm:0.0,openedcomm:0.0,value:4370.56853763993,comm:0.0,pnl:0.0,psize:0.09487252566087222,pprice:46067.8],
position:0,
created_exbits:deque([]),
created_p1:0,
created_p2:0,
created_remsize:0,
created_trailamount:None,
created_trailpercent:None,
created_value:0.0,
created_comm:0.0,
created_margin:None,
created_pnl:0.0,
created_psize:0,
created_pprice:0,
executed_pclose:0.0,
executed_exbits:deque([<backtrader.order.OrderExecutionBit object at 0x000001ED73C0F5B0>]),
executed_p1:0,
executed_p2:1,
executed_pricelimit:0.0,
executed_trailamount:0.0,
executed_trailpercent:0.0,
executed_comm:0.0,
executed_margin:None,
info_signal_index:(Timestamp('2024-01-12 07:51:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'buy')",None,
2024-01-12 09:45:00+00:00,10,False,Submitted,-0.09487252566087222,2024-01-14 20:30:00+00:00,2024-01-12 23:59:59.999989+00:00,585,45988.8,2024-01-12 09:44:00+00:00,-0.09487252566087222,45962.395406516895,45962.395406516895,0,-0.09487252566087222,0.0,0.0,0.0,0,0,,3,Signal01-12.09-44Sell@01-12.04-30/15minEnd01/14.20:30StopLimitnan@45962.40SL46067.80TP45490.00TR45971.50,2024-01-12 04:30:00+00:00,15min,original_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001ED73C0F7F0>,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001ED73C0F7F0>,
broker:None,
info:AutoOrderedDict([('order_group_id', 3), ('signal', original_index          (2024-01-12 07:06:00+00:00, 2024-01-12 04:30:0...
end                                             2024-01-14 20:30:00+00:00
limit_price                                                  45962.395407
stop_loss                                                         46067.8
take_profit                                                       45490.0
trigger_price                                                     45971.5
original_order_id                                                     NaN
stop_loss_order_id                                                    NaN
take_profit_order_id                                                  NaN
order_is_active                                                     False
base_asset_amount                                                     NaN
Name: (2024-01-12 09:44:00+00:00, 2024-01-12 04:30:00+00:00, 15min, sell), dtype: object), ('signal_index', (Timestamp('2024-01-12 09:44:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'sell')), ('custom_type', 'original_order')]),
comminfo:[dt:738897.40625,size:-0.09487252566087222,price:45988.9,closed:0,opened:-0.09487252566087222,closedvalue:0.0,openedvalue:-4363.083095365287,closedcomm:0.0,openedcomm:0.0,value:-4363.083095365287,comm:0.0,pnl:0.0,psize:-0.09487252566087222,pprice:45988.9],
position:0,
created_exbits:deque([]),
created_p1:0,
created_p2:0,
created_remsize:0,
created_trailamount:None,
created_trailpercent:None,
created_value:0.0,
created_comm:0.0,
created_margin:None,
created_pnl:0.0,
created_psize:0,
created_pprice:0,
executed_pclose:0.0,
executed_exbits:deque([<backtrader.order.OrderExecutionBit object at 0x000001ED734CCB80>]),
executed_p1:0,
executed_p2:0,
executed_pricelimit:0.0,
executed_trailamount:0.0,
executed_trailpercent:0.0,
executed_comm:0.0,
executed_margin:None,
info_signal_index:(Timestamp('2024-01-12 09:44:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'sell')",,
2024-01-12 09:45:00+00:00,11,False,Submitted,,2024-01-14 20:30:00+00:00,2024-01-12 23:59:59.999989+00:00,585,45988.8,2024-01-12 09:44:00+00:00,0.09487252566087222,46067.8,46067.8,0,0.09487252566087222,0.0,0.0,0.0,0,0,,3,Signal01-12.09-44Sell@01-12.04-30/15minEnd01/14.20:30StopLimitnan@45962.40SL46067.80TP45490.00TR45971.50,2024-01-12 04:30:00+00:00,15min,stop_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001ED742C7910>,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001ED742C7910>,
broker:None,
info:AutoOrderedDict([('order_group_id', 3), ('signal', original_index          (2024-01-12 07:06:00+00:00, 2024-01-12 04:30:0...
end                                             2024-01-14 20:30:00+00:00
limit_price                                                  45962.395407
stop_loss                                                         46067.8
take_profit                                                       45490.0
trigger_price                                                     45971.5
original_order_id                                                     NaN
stop_loss_order_id                                                    NaN
take_profit_order_id                                                  NaN
order_is_active                                                     False
base_asset_amount                                                     NaN
Name: (2024-01-12 09:44:00+00:00, 2024-01-12 04:30:00+00:00, 15min, sell), dtype: object), ('signal_index', (Timestamp('2024-01-12 09:44:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'sell')), ('custom_type', 'stop_order')]),
comminfo:None,
position:0,
created_exbits:deque([]),
created_p1:0,
created_p2:0,
created_remsize:0,
created_trailamount:None,
created_trailpercent:None,
created_value:0.0,
created_comm:0.0,
created_margin:None,
created_pnl:0.0,
created_psize:0,
created_pprice:0,
executed_pclose:0.0,
executed_exbits:deque([]),
executed_p1:0,
executed_p2:0,
executed_pricelimit:0.0,
executed_trailamount:0.0,
executed_trailpercent:0.0,
executed_comm:0.0,
executed_margin:None,
info_signal_index:(Timestamp('2024-01-12 09:44:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'sell')",,
2024-01-12 09:45:00+00:00,12,False,Submitted,,2024-01-14 20:30:00+00:00,2024-01-12 23:59:59.999989+00:00,585,45988.8,2024-01-12 09:44:00+00:00,0.09487252566087222,45489.999999999985,45489.999999999985,0,0.09487252566087222,0.0,0.0,0.0,0,0,,3,Signal01-12.09-44Sell@01-12.04-30/15minEnd01/14.20:30StopLimitnan@45962.40SL46067.80TP45490.00TR45971.50,2024-01-12 04:30:00+00:00,15min,profit,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001ED742C40D0>,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001ED742C40D0>,
broker:None,
info:AutoOrderedDict([('order_group_id', 3), ('signal', original_index          (2024-01-12 07:06:00+00:00, 2024-01-12 04:30:0...
end                                             2024-01-14 20:30:00+00:00
limit_price                                                  45962.395407
stop_loss                                                         46067.8
take_profit                                                       45490.0
trigger_price                                                     45971.5
original_order_id                                                     NaN
stop_loss_order_id                                                    NaN
take_profit_order_id                                                  NaN
order_is_active                                                     False
base_asset_amount                                                     NaN
Name: (2024-01-12 09:44:00+00:00, 2024-01-12 04:30:00+00:00, 15min, sell), dtype: object), ('signal_index', (Timestamp('2024-01-12 09:44:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'sell')), ('custom_type', 'profit')]),
comminfo:None,
position:0,
created_exbits:deque([]),
created_p1:0,
created_p2:0,
created_remsize:0,
created_trailamount:None,
created_trailpercent:None,
created_value:0.0,
created_comm:0.0,
created_margin:None,
created_pnl:0.0,
created_psize:0,
created_pprice:0,
executed_pclose:0.0,
executed_exbits:deque([]),
executed_p1:0,
executed_p2:0,
executed_pricelimit:0.0,
executed_trailamount:0.0,
executed_trailpercent:0.0,
executed_comm:0.0,
executed_margin:None,
info_signal_index:(Timestamp('2024-01-12 09:44:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'sell')",,
2024-01-12 09:45:00+00:00,10,False,Accepted,-0.09487252566087222,2024-01-14 20:30:00+00:00,2024-01-12 23:59:59.999989+00:00,586,45988.8,2024-01-12 09:44:00+00:00,-0.09487252566087222,45962.395406516895,45962.395406516895,0,-0.09487252566087222,0.0,0.0,0.0,0,0,,3,Signal01-12.09-44Sell@01-12.04-30/15minEnd01/14.20:30StopLimitnan@45962.40SL46067.80TP45490.00TR45971.50,2024-01-12 04:30:00+00:00,15min,original_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001ED73C0F7F0>,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001ED73C0F7F0>,
broker:None,
info:AutoOrderedDict([('order_group_id', 3), ('signal', original_index          (2024-01-12 07:06:00+00:00, 2024-01-12 04:30:0...
end                                             2024-01-14 20:30:00+00:00
limit_price                                                  45962.395407
stop_loss                                                         46067.8
take_profit                                                       45490.0
trigger_price                                                     45971.5
original_order_id                                                     NaN
stop_loss_order_id                                                    NaN
take_profit_order_id                                                  NaN
order_is_active                                                     False
base_asset_amount                                                     NaN
Name: (2024-01-12 09:44:00+00:00, 2024-01-12 04:30:00+00:00, 15min, sell), dtype: object), ('signal_index', (Timestamp('2024-01-12 09:44:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'sell')), ('custom_type', 'original_order')]),
comminfo:[dt:738897.40625,size:-0.09487252566087222,price:45988.9,closed:0,opened:-0.09487252566087222,closedvalue:0.0,openedvalue:-4363.083095365287,closedcomm:0.0,openedcomm:0.0,value:-4363.083095365287,comm:0.0,pnl:0.0,psize:-0.09487252566087222,pprice:45988.9],
position:0,
created_exbits:deque([]),
created_p1:0,
created_p2:0,
created_remsize:0,
created_trailamount:None,
created_trailpercent:None,
created_value:0.0,
created_comm:0.0,
created_margin:None,
created_pnl:0.0,
created_psize:0,
created_pprice:0,
executed_pclose:0.0,
executed_exbits:deque([<backtrader.order.OrderExecutionBit object at 0x000001ED734CCB80>]),
executed_p1:0,
executed_p2:0,
executed_pricelimit:0.0,
executed_trailamount:0.0,
executed_trailpercent:0.0,
executed_comm:0.0,
executed_margin:None,
info_signal_index:(Timestamp('2024-01-12 09:44:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'sell')",None,
2024-01-12 09:45:00+00:00,11,False,Accepted,,2024-01-14 20:30:00+00:00,2024-01-12 23:59:59.999989+00:00,586,45988.8,2024-01-12 09:44:00+00:00,0.09487252566087222,46067.8,46067.8,0,0.09487252566087222,0.0,0.0,0.0,0,0,,3,Signal01-12.09-44Sell@01-12.04-30/15minEnd01/14.20:30StopLimitnan@45962.40SL46067.80TP45490.00TR45971.50,2024-01-12 04:30:00+00:00,15min,stop_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001ED742C7910>,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001ED742C7910>,
broker:None,
info:AutoOrderedDict([('order_group_id', 3), ('signal', original_index          (2024-01-12 07:06:00+00:00, 2024-01-12 04:30:0...
end                                             2024-01-14 20:30:00+00:00
limit_price                                                  45962.395407
stop_loss                                                         46067.8
take_profit                                                       45490.0
trigger_price                                                     45971.5
original_order_id                                                     NaN
stop_loss_order_id                                                    NaN
take_profit_order_id                                                  NaN
order_is_active                                                     False
base_asset_amount                                                     NaN
Name: (2024-01-12 09:44:00+00:00, 2024-01-12 04:30:00+00:00, 15min, sell), dtype: object), ('signal_index', (Timestamp('2024-01-12 09:44:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'sell')), ('custom_type', 'stop_order')]),
comminfo:None,
position:0,
created_exbits:deque([]),
created_p1:0,
created_p2:0,
created_remsize:0,
created_trailamount:None,
created_trailpercent:None,
created_value:0.0,
created_comm:0.0,
created_margin:None,
created_pnl:0.0,
created_psize:0,
created_pprice:0,
executed_pclose:0.0,
executed_exbits:deque([]),
executed_p1:0,
executed_p2:0,
executed_pricelimit:0.0,
executed_trailamount:0.0,
executed_trailpercent:0.0,
executed_comm:0.0,
executed_margin:None,
info_signal_index:(Timestamp('2024-01-12 09:44:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'sell')",None,
2024-01-12 09:45:00+00:00,12,False,Accepted,,2024-01-14 20:30:00+00:00,2024-01-12 23:59:59.999989+00:00,586,45988.8,2024-01-12 09:44:00+00:00,0.09487252566087222,45489.999999999985,45489.999999999985,0,0.09487252566087222,0.0,0.0,0.0,0,0,,3,Signal01-12.09-44Sell@01-12.04-30/15minEnd01/14.20:30StopLimitnan@45962.40SL46067.80TP45490.00TR45971.50,2024-01-12 04:30:00+00:00,15min,profit,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001ED742C40D0>,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001ED742C40D0>,
broker:None,
info:AutoOrderedDict([('order_group_id', 3), ('signal', original_index          (2024-01-12 07:06:00+00:00, 2024-01-12 04:30:0...
end                                             2024-01-14 20:30:00+00:00
limit_price                                                  45962.395407
stop_loss                                                         46067.8
take_profit                                                       45490.0
trigger_price                                                     45971.5
original_order_id                                                     NaN
stop_loss_order_id                                                    NaN
take_profit_order_id                                                  NaN
order_is_active                                                     False
base_asset_amount                                                     NaN
Name: (2024-01-12 09:44:00+00:00, 2024-01-12 04:30:00+00:00, 15min, sell), dtype: object), ('signal_index', (Timestamp('2024-01-12 09:44:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'sell')), ('custom_type', 'profit')]),
comminfo:None,
position:0,
created_exbits:deque([]),
created_p1:0,
created_p2:0,
created_remsize:0,
created_trailamount:None,
created_trailpercent:None,
created_value:0.0,
created_comm:0.0,
created_margin:None,
created_pnl:0.0,
created_psize:0,
created_pprice:0,
executed_pclose:0.0,
executed_exbits:deque([]),
executed_p1:0,
executed_p2:0,
executed_pricelimit:0.0,
executed_trailamount:0.0,
executed_trailpercent:0.0,
executed_comm:0.0,
executed_margin:None,
info_signal_index:(Timestamp('2024-01-12 09:44:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'sell')",None,
2024-01-12 09:45:00+00:00,8,False,Completed,-0.09487252566087222,2024-01-14 20:30:00+00:00,2024-01-12 23:59:59.999989+00:00,473,45838.8,2024-01-12 07:51:00+00:00,-0.09487252566087222,45971.5,45971.5,-0.09487252566087222,0.0,45971.5,4370.56853763993,-9.136224221142271,0.0,0.0,46076.90459348311,2,Signal01-12.07-51Buy@01-12.04-30/15minEnd01/14.20:30StopLimitnan@46076.90SL45971.50TP46549.30TR46067.80,2024-01-12 04:30:00+00:00,15min,stop_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001ED73C0C100>,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001ED73C0C100>,
broker:None,
info:AutoOrderedDict([('pprice', 46076.90459348311), ('order_group_id', 2), ('signal', original_index          2024-01-12 07:51:00+00:00
end                     2024-01-14 20:30:00+00:00
limit_price                          46076.904593
stop_loss                                 45971.5
take_profit                               46549.3
trigger_price                             46067.8
original_order_id                             NaN
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
base_asset_amount                             NaN
Name: (2024-01-12 07:51:00+00:00, 2024-01-12 04:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2024-01-12 07:51:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'stop_order')]),
comminfo:[dt:738897.40625,size:-0.09487252566087222,price:45971.5,closed:-0.09487252566087222,opened:0,closedvalue:4370.56853763993,openedvalue:0.0,closedcomm:0.0,openedcomm:0.0,value:4370.56853763993,comm:0.0,pnl:-9.136224221142271,psize:0.0,pprice:0.0],
position:0,
created_exbits:deque([]),
created_p1:0,
created_p2:0,
created_remsize:0,
created_trailamount:None,
created_trailpercent:None,
created_value:0.0,
created_comm:0.0,
created_margin:None,
created_pnl:0.0,
created_psize:0,
created_pprice:0,
executed_pclose:0.0,
executed_exbits:deque([<backtrader.order.OrderExecutionBit object at 0x000001ED734CDB10>]),
executed_p1:0,
executed_p2:1,
executed_pricelimit:0.0,
executed_trailamount:0.0,
executed_trailpercent:0.0,
executed_comm:0.0,
executed_margin:None,
info_signal_index:(Timestamp('2024-01-12 07:51:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'buy')",None,
2024-01-12 09:45:00+00:00,9,False,Canceled,-0.09487252566087222,2024-01-14 20:30:00+00:00,2024-01-12 23:59:59.999989+00:00,473,45838.8,2024-01-12 07:51:00+00:00,-0.09487252566087222,46549.30000000002,46549.30000000002,0,-0.09487252566087222,0.0,0.0,0.0,0,0,46076.90459348311,2,Signal01-12.07-51Buy@01-12.04-30/15minEnd01/14.20:30StopLimitnan@46076.90SL45971.50TP46549.30TR46067.80,2024-01-12 04:30:00+00:00,15min,profit,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001ED73C0D7E0>,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001ED73C0D7E0>,
broker:None,
info:AutoOrderedDict([('pprice', 46076.90459348311), ('order_group_id', 2), ('signal', original_index          2024-01-12 07:51:00+00:00
end                     2024-01-14 20:30:00+00:00
limit_price                          46076.904593
stop_loss                                 45971.5
take_profit                               46549.3
trigger_price                             46067.8
original_order_id                             NaN
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
base_asset_amount                             NaN
Name: (2024-01-12 07:51:00+00:00, 2024-01-12 04:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2024-01-12 07:51:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'profit')]),
comminfo:None,
position:0,
created_exbits:deque([]),
created_p1:0,
created_p2:0,
created_remsize:0,
created_trailamount:None,
created_trailpercent:None,
created_value:0.0,
created_comm:0.0,
created_margin:None,
created_pnl:0.0,
created_psize:0,
created_pprice:0,
executed_pclose:0.0,
executed_exbits:deque([]),
executed_p1:0,
executed_p2:0,
executed_pricelimit:0.0,
executed_trailamount:0.0,
executed_trailpercent:0.0,
executed_comm:0.0,
executed_margin:None,
info_signal_index:(Timestamp('2024-01-12 07:51:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'buy')",None,
2024-01-12 09:45:00+00:00,10,False,Completed,-0.09487252566087222,2024-01-14 20:30:00+00:00,2024-01-12 23:59:59.999989+00:00,586,45988.8,2024-01-12 09:44:00+00:00,-0.09487252566087222,45962.395406516895,45962.395406516895,-0.09487252566087222,0.0,45988.9,-4363.083095365287,0.0,-0.09487252566087222,45988.9,,3,Signal01-12.09-44Sell@01-12.04-30/15minEnd01/14.20:30StopLimitnan@45962.40SL46067.80TP45490.00TR45971.50,2024-01-12 04:30:00+00:00,15min,original_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001ED73C0F7F0>,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001ED73C0F7F0>,
broker:None,
info:AutoOrderedDict([('order_group_id', 3), ('signal', original_index          (2024-01-12 07:06:00+00:00, 2024-01-12 04:30:0...
end                                             2024-01-14 20:30:00+00:00
limit_price                                                  45962.395407
stop_loss                                                         46067.8
take_profit                                                       45490.0
trigger_price                                                     45971.5
original_order_id                                                     NaN
stop_loss_order_id                                                    NaN
take_profit_order_id                                                  NaN
order_is_active                                                     False
base_asset_amount                                                     NaN
Name: (2024-01-12 09:44:00+00:00, 2024-01-12 04:30:00+00:00, 15min, sell), dtype: object), ('signal_index', (Timestamp('2024-01-12 09:44:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'sell')), ('custom_type', 'original_order')]),
comminfo:[dt:738897.40625,size:-0.09487252566087222,price:45988.9,closed:0,opened:-0.09487252566087222,closedvalue:0.0,openedvalue:-4363.083095365287,closedcomm:0.0,openedcomm:0.0,value:-4363.083095365287,comm:0.0,pnl:0.0,psize:-0.09487252566087222,pprice:45988.9],
position:0,
created_exbits:deque([]),
created_p1:0,
created_p2:0,
created_remsize:0,
created_trailamount:None,
created_trailpercent:None,
created_value:0.0,
created_comm:0.0,
created_margin:None,
created_pnl:0.0,
created_psize:0,
created_pprice:0,
executed_pclose:0.0,
executed_exbits:deque([<backtrader.order.OrderExecutionBit object at 0x000001ED734CCB80>]),
executed_p1:0,
executed_p2:1,
executed_pricelimit:0.0,
executed_trailamount:0.0,
executed_trailpercent:0.0,
executed_comm:0.0,
executed_margin:None,
info_signal_index:(Timestamp('2024-01-12 09:44:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'sell')",None,
2024-01-12 09:46:00+00:00,13,False,Submitted,,2024-01-14 20:30:00+00:00,2024-01-12 23:59:59.999989+00:00,586,45989.5,2024-01-12 09:45:00+00:00,0.09487252566087222,46067.8,46067.8,0,0.09487252566087222,0.0,0.0,0.0,0,0,46076.90459348311,4,Signal01-12.09-45Buy@01-12.04-30/15minEnd01/14.20:30StopLimitnan@46076.90SL45971.50TP46549.30TR46067.80,2024-01-12 04:30:00+00:00,15min,original_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001ED742C7E80>,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001ED742C7E80>,
broker:None,
info:AutoOrderedDict([('pprice', 46076.90459348311), ('order_group_id', 4), ('signal', original_index          (2024-01-12 07:51:00+00:00, 2024-01-12 04:30:0...
end                                             2024-01-14 20:30:00+00:00
limit_price                                                  46076.904593
stop_loss                                                         45971.5
take_profit                                                       46549.3
trigger_price                                                     46067.8
original_order_id                                                     NaN
stop_loss_order_id                                                    NaN
take_profit_order_id                                                  NaN
order_is_active                                                     False
base_asset_amount                                                     NaN
Name: (2024-01-12 09:45:00+00:00, 2024-01-12 04:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2024-01-12 09:45:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'original_order')]),
comminfo:None,
position:0,
created_exbits:deque([]),
created_p1:0,
created_p2:0,
created_remsize:0,
created_trailamount:None,
created_trailpercent:None,
created_value:0.0,
created_comm:0.0,
created_margin:None,
created_pnl:0.0,
created_psize:0,
created_pprice:0,
executed_pclose:0.0,
executed_exbits:deque([]),
executed_p1:0,
executed_p2:0,
executed_pricelimit:0.0,
executed_trailamount:0.0,
executed_trailpercent:0.0,
executed_comm:0.0,
executed_margin:None,
info_signal_index:(Timestamp('2024-01-12 09:45:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'buy')",,
2024-01-12 09:46:00+00:00,14,False,Submitted,-0.09487252566087222,2024-01-14 20:30:00+00:00,2024-01-12 23:59:59.999989+00:00,586,45989.5,2024-01-12 09:45:00+00:00,-0.09487252566087222,45971.5,45971.5,0,-0.09487252566087222,0.0,0.0,0.0,0,0,46076.90459348311,4,Signal01-12.09-45Buy@01-12.04-30/15minEnd01/14.20:30StopLimitnan@46076.90SL45971.50TP46549.30TR46067.80,2024-01-12 04:30:00+00:00,15min,stop_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001ED74300A30>,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001ED74300A30>,
broker:None,
info:AutoOrderedDict([('pprice', 46076.90459348311), ('order_group_id', 4), ('signal', original_index          (2024-01-12 07:51:00+00:00, 2024-01-12 04:30:0...
end                                             2024-01-14 20:30:00+00:00
limit_price                                                  46076.904593
stop_loss                                                         45971.5
take_profit                                                       46549.3
trigger_price                                                     46067.8
original_order_id                                                     NaN
stop_loss_order_id                                                    NaN
take_profit_order_id                                                  NaN
order_is_active                                                     False
base_asset_amount                                                     NaN
Name: (2024-01-12 09:45:00+00:00, 2024-01-12 04:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2024-01-12 09:45:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'stop_order')]),
comminfo:None,
position:0,
created_exbits:deque([]),
created_p1:0,
created_p2:0,
created_remsize:0,
created_trailamount:None,
created_trailpercent:None,
created_value:0.0,
created_comm:0.0,
created_margin:None,
created_pnl:0.0,
created_psize:0,
created_pprice:0,
executed_pclose:0.0,
executed_exbits:deque([]),
executed_p1:0,
executed_p2:0,
executed_pricelimit:0.0,
executed_trailamount:0.0,
executed_trailpercent:0.0,
executed_comm:0.0,
executed_margin:None,
info_signal_index:(Timestamp('2024-01-12 09:45:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'buy')",,
