date,ref_date,ref_timeframe,side,original_index,end,limit_price,stop_loss,take_profit,trigger_price,original_order_id,stop_loss_order_id,take_profit_order_id,order_is_active,base_asset_amount
2024-01-09 21:13:00+00:00,2024-01-09 03:45:00+00:00,15min,sell,"(Timestamp('2024-01-09 21:11:00+0000', tz='UTC'), Timestamp('2024-01-09 03:45:00+0000', tz='UTC'), '15min', 'sell')",2024-01-09 21:16:00+00:00,46811.74789422091,46956.8,46146.8,46821.8,SellSell-0.0689@46821.80Ref145StopLimit,BuyBuy0.0689@46956.80Ref146Stop,BuyBuy0.0689@46146.80Ref147Limit,True,
2024-01-09 21:13:00+00:00,2024-01-09 17:15:00+00:00,15min,sell,"(Timestamp('2024-01-09 21:11:00+0000', tz='UTC'), Timestamp('2024-01-09 17:15:00+0000', tz='UTC'), '15min', 'sell')",2024-01-09 21:16:00+00:00,46777.26570390775,46909.0,46187.80000000002,46788.8,SellSell-0.0759@46788.80Ref148StopLimit,BuyBuy0.0759@46909.00Ref149Stop,BuyBuy0.0759@46187.80Ref150Limit,True,
2024-01-09 21:15:00+00:00,2024-01-08 23:00:00+00:00,1h,buy,"(Timestamp('2024-01-09 00:38:00+0000', tz='UTC'), Timestamp('2024-01-08 23:00:00+0000', tz='UTC'), '1h', 'buy')",2024-01-09 21:17:00+00:00,47119.089873508456,46833.3,48408.899999999994,47095.9,BuyBuy0.0350@47119.09Ref151Limit,SellSell-0.0350@46833.30Ref152Stop,SellSell-0.0350@48408.90Ref153Limit,True,
2024-01-09 21:15:00+00:00,2024-01-08 20:15:00+00:00,15min,buy,"(Timestamp('2024-01-09 15:43:00+0000', tz='UTC'), Timestamp('2024-01-08 20:15:00+0000', tz='UTC'), '15min', 'buy')",2024-01-09 21:17:00+00:00,47029.4733397747,46815.6,48003.6,47013.6,BuyBuy0.0468@47029.47Ref154Limit,SellSell-0.0468@46815.60Ref155Stop,SellSell-0.0468@48003.60Ref156Limit,True,
2024-01-09 21:16:00+00:00,2024-01-09 11:00:00+00:00,1h,sell,"(Timestamp('2024-01-09 13:53:00+0000', tz='UTC'), Timestamp('2024-01-09 11:00:00+0000', tz='UTC'), '1h', 'sell')",2024-01-09 21:19:00+00:00,46406.932065654895,46640.0,45362.59999999999,46427.1,SellSell-0.0429@46427.10Ref157StopLimit,BuyBuy0.0429@46640.00Ref158Stop,BuyBuy0.0429@45362.60Ref159Limit,True,
2024-01-09 21:16:00+00:00,2024-01-08 23:00:00+00:00,1h,sell,"(Timestamp('2024-01-09 21:12:00+0000', tz='UTC'), Timestamp('2024-01-08 23:00:00+0000', tz='UTC'), '1h', 'sell')",2024-01-10 23:05:00+00:00,46810.11012649155,47095.9,45520.30000000001,46833.3,SellSell-0.0350@46810.11Ref160Limit,BuyBuy0.0350@47095.90Ref161Stop,BuyBuy0.0350@45520.30Ref162Limit,True,
2024-01-09 21:16:00+00:00,2024-01-08 20:15:00+00:00,15min,sell,"(Timestamp('2024-01-09 21:13:00+0000', tz='UTC'), Timestamp('2024-01-08 20:15:00+0000', tz='UTC'), '15min', 'sell')",2024-01-10 23:04:00+00:00,46799.7266602253,47013.6,45825.6,46815.6,SellSell-0.0468@46799.73Ref163Limit,BuyBuy0.0468@47013.60Ref164Stop,BuyBuy0.0468@45825.60Ref165Limit,True,
2024-01-09 21:16:00+00:00,2024-01-09 03:30:00+00:00,15min,sell,"(Timestamp('2024-01-09 21:13:00+0000', tz='UTC'), Timestamp('2024-01-09 03:30:00+0000', tz='UTC'), '15min', 'sell')",2024-01-10 23:02:00+00:00,46811.520424545604,46956.8,46146.8,46821.8,SellSell-0.0688@46811.52Ref166Limit,BuyBuy0.0688@46956.80Ref167Stop,BuyBuy0.0688@46146.80Ref168Limit,True,
2024-01-09 21:16:00+00:00,2024-01-09 03:45:00+00:00,15min,sell,"(Timestamp('2024-01-09 21:13:00+0000', tz='UTC'), Timestamp('2024-01-09 03:45:00+0000', tz='UTC'), '15min', 'sell')",2024-01-10 23:02:00+00:00,46811.74789422091,46956.8,46146.8,46821.8,SellSell-0.0689@46811.75Ref169Limit,BuyBuy0.0689@46956.80Ref170Stop,BuyBuy0.0689@46146.80Ref171Limit,True,
2024-01-09 21:16:00+00:00,2024-01-09 17:15:00+00:00,15min,sell,"(Timestamp('2024-01-09 21:13:00+0000', tz='UTC'), Timestamp('2024-01-09 17:15:00+0000', tz='UTC'), '15min', 'sell')",2024-01-10 22:54:00+00:00,46777.26570390775,46909.0,46187.80000000002,46788.8,SellSell-0.0759@46777.27Ref172Limit,BuyBuy0.0759@46909.00Ref173Stop,BuyBuy0.0759@46187.80Ref174Limit,True,
2024-01-09 21:17:00+00:00,2024-01-08 23:00:00+00:00,1h,buy,"(Timestamp('2024-01-09 21:15:00+0000', tz='UTC'), Timestamp('2024-01-08 23:00:00+0000', tz='UTC'), '1h', 'buy')",2024-01-10 23:27:00+00:00,47119.089873508456,46833.3,48408.899999999994,47095.9,BuyBuy0.0350@47095.90Ref175StopLimit,SellSell-0.0350@46833.30Ref176Stop,SellSell-0.0350@48408.90Ref177Limit,True,
2024-01-09 21:17:00+00:00,2024-01-08 20:15:00+00:00,15min,buy,"(Timestamp('2024-01-09 21:15:00+0000', tz='UTC'), Timestamp('2024-01-08 20:15:00+0000', tz='UTC'), '15min', 'buy')",2024-01-10 23:27:00+00:00,47029.4733397747,46815.6,48003.6,47013.6,BuyBuy0.0468@47013.60Ref178StopLimit,SellSell-0.0468@46815.60Ref179Stop,SellSell-0.0468@48003.60Ref180Limit,True,
2024-01-09 21:19:00+00:00,2024-01-09 11:00:00+00:00,1h,sell,"(Timestamp('2024-01-09 21:16:00+0000', tz='UTC'), Timestamp('2024-01-09 11:00:00+0000', tz='UTC'), '1h', 'sell')",2024-01-20 03:00:00+00:00,46406.932065654895,46640.0,45362.59999999999,46427.1,SellSell-0.0429@46406.93Ref181Limit,BuyBuy0.0429@46640.00Ref182Stop,BuyBuy0.0429@45362.60Ref183Limit,True,
2024-01-10 08:45:00+00:00,2024-01-09 23:45:00+00:00,15min,buy,2024-01-10 08:45:00+00:00,2024-01-10 18:09:00+00:00,46180.07047849886,46000.2,46954.80000000003,46159.3,BuyBuy0.0556@46159.30Ref184StopLimit,SellSell-0.0556@46000.20Ref185Stop,SellSell-0.0556@46954.80Ref186Limit,True,
2024-01-10 08:45:00+00:00,2024-01-10 08:00:00+00:00,15min,buy,2024-01-10 08:45:00+00:00,2024-01-13 00:00:00+00:00,45868.05258157707,45760.0,46360.0,45860.0,BuyBuy0.0925@45860.00Ref187StopLimit,SellSell-0.0925@45760.00Ref188Stop,SellSell-0.0925@46360.00Ref189Limit,True,
2024-01-10 11:53:00+00:00,2024-01-10 10:00:00+00:00,1h,buy,2024-01-10 11:53:00+00:00,2024-01-10 16:01:00+00:00,45709.36430658618,45528.2,46474.40000000002,45685.9,BuyBuy0.0001@45685.90Ref190StopLimit,SellSell-0.0001@45528.20Ref191Stop,SellSell-0.0001@46474.40Ref192Limit,True,
2024-01-10 12:54:00+00:00,2024-01-10 04:00:00+00:00,4h,buy,2024-01-10 12:54:00+00:00,2024-01-10 20:10:00+00:00,46230.226548963976,45732.6,48424.800000000025,46181.3,BuyBuy0.0001@46181.30Ref193StopLimit,SellSell-0.0001@45732.60Ref194Stop,SellSell-0.0001@48424.80Ref195Limit,True,
2024-01-10 16:01:00+00:00,2024-01-10 10:00:00+00:00,1h,buy,"(Timestamp('2024-01-10 11:53:00+0000', tz='UTC'), Timestamp('2024-01-10 10:00:00+0000', tz='UTC'), '1h', 'buy')",2024-01-21 02:00:00+00:00,45709.36430658618,45528.2,46474.40000000002,45685.9,BuyBuy0.0001@45685.90Ref196StopLimit,SellSell-0.0001@45528.20Ref197Stop,SellSell-0.0001@46474.40Ref198Limit,True,
2024-01-10 17:41:00+00:00,2024-01-10 08:00:00+00:00,15min,sell,2024-01-10 17:41:00+00:00,2024-01-10 20:11:00+00:00,45751.94741842293,45860.0,45260.0,45760.0,SellSell-0.0001@45760.00Ref199StopLimit,BuyBuy0.0001@45860.00Ref200Stop,BuyBuy0.0001@45260.00Ref201Limit,True,
2024-01-10 17:43:00+00:00,2024-01-10 10:00:00+00:00,1h,sell,2024-01-10 17:43:00+00:00,2024-01-10 20:11:00+00:00,45504.735693413815,45685.9,44739.699999999975,45528.2,SellSell-0.0001@45528.20Ref202StopLimit,BuyBuy0.0001@45685.90Ref203Stop,BuyBuy0.0001@44739.70Ref204Limit,True,
2024-01-10 18:03:00+00:00,2024-01-09 23:45:00+00:00,15min,sell,2024-01-10 18:03:00+00:00,2024-01-10 18:10:00+00:00,45979.42952150114,46159.3,45204.69999999997,46000.2,SellSell-0.0556@46000.20Ref205StopLimit,BuyBuy0.0556@46159.30Ref206Stop,BuyBuy0.0556@45204.70Ref207Limit,True,
2024-01-10 18:09:00+00:00,2024-01-09 23:45:00+00:00,15min,buy,"(Timestamp('2024-01-10 08:45:00+0000', tz='UTC'), Timestamp('2024-01-09 23:45:00+0000', tz='UTC'), '15min', 'buy')",2024-01-10 20:10:00+00:00,46180.07047849886,46000.2,46954.80000000003,46159.3,BuyBuy0.0556@46180.07Ref208Limit,SellSell-0.0556@46000.20Ref209Stop,SellSell-0.0556@46954.80Ref210Limit,True,
2024-01-10 18:10:00+00:00,2024-01-09 23:45:00+00:00,15min,sell,"(Timestamp('2024-01-10 18:03:00+0000', tz='UTC'), Timestamp('2024-01-09 23:45:00+0000', tz='UTC'), '15min', 'sell')",2024-01-12 15:45:00+00:00,45979.42952150114,46159.3,45204.69999999997,46000.2,SellSell-0.0556@46000.20Ref211StopLimit,BuyBuy0.0556@46159.30Ref212Stop,BuyBuy0.0556@45204.70Ref213Limit,True,
2024-01-10 20:10:00+00:00,2024-01-10 04:00:00+00:00,4h,buy,"(Timestamp('2024-01-10 12:54:00+0000', tz='UTC'), Timestamp('2024-01-10 04:00:00+0000', tz='UTC'), '4h', 'buy')",2024-01-10 20:12:00+00:00,46230.226548963976,45732.6,48424.800000000025,46181.3,BuyBuy0.0201@46230.23Ref214Limit,SellSell-0.0201@45732.60Ref215Stop,SellSell-0.0201@48424.80Ref216Limit,True,
2024-01-10 20:10:00+00:00,2024-01-09 23:45:00+00:00,15min,buy,"(Timestamp('2024-01-10 18:09:00+0000', tz='UTC'), Timestamp('2024-01-09 23:45:00+0000', tz='UTC'), '15min', 'buy')",2024-01-10 20:12:00+00:00,46180.07047849886,46000.2,46954.80000000003,46159.3,BuyBuy0.0001@46180.07Ref217Limit,SellSell-0.0001@46000.20Ref218Stop,SellSell-0.0001@46954.80Ref219Limit,True,
