ref_id,ref,info,comminfo,triggered,status,valid,date_eos,plen,created_pclose,created_date,created_size,created_price,created_pricelimit,executed_exbits,executed_size,executed_remsize,executed_price,executed_value,executed_pnl,executed_psize,executed_pprice,info_pprice,info_custom_order_id,signal,info_signal_index,info_custom_type,hidden,size,pannotated,executed_date
49,49,"AutoOrderedDict([('pprice', 46966.85210577909), ('custom_order_id', 17), ('signal', original_index          2024-01-09 06:13:00+00:00
end                     2024-01-11 19:45:00+00:00
limit_price                          46966.852106
stop_loss                                 46821.8
take_profit                               47631.8
trigger_price                             46956.8
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2024-01-09 06:13:00+00:00, 2024-01-09 03:45:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2024-01-09 06:13:00+0000', tz='UTC'), Timestamp('2024-01-09 03:45:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'original_order')])",None,False,2,2024-01-11 19:45:00,2024-01-09 23:59:59.999989,4695,46835.0,2024-01-09 06:13:00,0.06894074337141776,46956.8,46956.8,deque([]),0,0.06894074337141776,0.0,0.0,0.0,0,0,46966.85210577909,17,Signal@T11.19-45:StopLimitnan@46966.85SL46821.80TP47631.80TR46956.80,"(Timestamp('2024-01-09 06:13:00+0000', tz='UTC'), Timestamp('2024-01-09 03:45:00+0000', tz='UTC'), '15min', 'buy')",original_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000023441533880>,p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000023441533880>,broker:None,position:0,created_exbits:deque([]),created_p1:0,created_p2:0,created_remsize:0,created_trailamount:None,created_trailpercent:None,created_value:0.0,created_comm:0.0,created_margin:None,created_pnl:0.0,created_psize:0,created_pprice:0,executed_pclose:0.0,executed_p1:0,executed_p2:0,executed_pricelimit:0.0,executed_trailamount:0.0,executed_trailpercent:0.0,executed_comm:0.0,executed_margin:None,",,None,
50,50,"AutoOrderedDict([('pprice', 46966.85210577909), ('custom_order_id', 17), ('signal', original_index          2024-01-09 06:13:00+00:00
end                     2024-01-11 19:45:00+00:00
limit_price                          46966.852106
stop_loss                                 46821.8
take_profit                               47631.8
trigger_price                             46956.8
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2024-01-09 06:13:00+00:00, 2024-01-09 03:45:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2024-01-09 06:13:00+0000', tz='UTC'), Timestamp('2024-01-09 03:45:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'stop_order')])",None,False,2,2024-01-11 19:45:00,2024-01-09 23:59:59.999989,4695,46835.0,2024-01-09 06:13:00,-0.06894074337141776,46821.8,46821.8,deque([]),0,-0.06894074337141776,0.0,0.0,0.0,0,0,46966.85210577909,17,Signal@T11.19-45:StopLimitnan@46966.85SL46821.80TP47631.80TR46956.80,"(Timestamp('2024-01-09 06:13:00+0000', tz='UTC'), Timestamp('2024-01-09 03:45:00+0000', tz='UTC'), '15min', 'buy')",stop_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000023442E22560>,p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000023442E22560>,broker:None,position:0,created_exbits:deque([]),created_p1:0,created_p2:0,created_remsize:0,created_trailamount:None,created_trailpercent:None,created_value:0.0,created_comm:0.0,created_margin:None,created_pnl:0.0,created_psize:0,created_pprice:0,executed_pclose:0.0,executed_p1:0,executed_p2:0,executed_pricelimit:0.0,executed_trailamount:0.0,executed_trailpercent:0.0,executed_comm:0.0,executed_margin:None,",-0.06894074337141776,None,
51,51,"AutoOrderedDict([('pprice', 46966.85210577909), ('custom_order_id', 17), ('signal', original_index          2024-01-09 06:13:00+00:00
end                     2024-01-11 19:45:00+00:00
limit_price                          46966.852106
stop_loss                                 46821.8
take_profit                               47631.8
trigger_price                             46956.8
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2024-01-09 06:13:00+00:00, 2024-01-09 03:45:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2024-01-09 06:13:00+0000', tz='UTC'), Timestamp('2024-01-09 03:45:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'profit')])",None,False,2,2024-01-11 19:45:00,2024-01-09 23:59:59.999989,4695,46835.0,2024-01-09 06:13:00,-0.06894074337141776,47631.8,47631.8,deque([]),0,-0.06894074337141776,0.0,0.0,0.0,0,0,46966.85210577909,17,Signal@T11.19-45:StopLimitnan@46966.85SL46821.80TP47631.80TR46956.80,"(Timestamp('2024-01-09 06:13:00+0000', tz='UTC'), Timestamp('2024-01-09 03:45:00+0000', tz='UTC'), '15min', 'buy')",profit,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000023442DCC1F0>,p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000023442DCC1F0>,broker:None,position:0,created_exbits:deque([]),created_p1:0,created_p2:0,created_remsize:0,created_trailamount:None,created_trailpercent:None,created_value:0.0,created_comm:0.0,created_margin:None,created_pnl:0.0,created_psize:0,created_pprice:0,executed_pclose:0.0,executed_p1:0,executed_p2:0,executed_pricelimit:0.0,executed_trailamount:0.0,executed_trailpercent:0.0,executed_comm:0.0,executed_margin:None,",-0.06894074337141776,None,
46,46,"AutoOrderedDict([('pprice', 46967.0795754544), ('custom_order_id', 16), ('signal', original_index          2024-01-09 06:13:00+00:00
end                     2024-01-11 19:30:00+00:00
limit_price                          46967.079575
stop_loss                                 46821.8
take_profit                               47631.8
trigger_price                             46956.8
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2024-01-09 06:13:00+00:00, 2024-01-09 03:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2024-01-09 06:13:00+0000', tz='UTC'), Timestamp('2024-01-09 03:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'original_order')])","[dt:738894.5354166667,size:0.06883280026612464,price:46956.8,closed:2.7755575615628914e-17,opened:0.06883280026612461,closedvalue:-1.2241277104770117e-12,openedvalue:3232.16803553636,closedcomm:0.0,openedcomm:0.0,value:3232.1680355363587,comm:0.0,pnl:-7.918530259095213e-14,psize:0.06883280026612461,pprice:46956.8]",True,4,2024-01-11 19:30:00,2024-01-09 23:59:59.999989,4695,46835.0,2024-01-09 06:13:00,0.06883280026612464,46956.8,46956.8,deque([<backtrader.order.OrderExecutionBit object at 0x0000023442DCC8E0>]),0.06883280026612464,0.0,46956.8,3232.1680355363587,-7.918530259095213e-14,0.06883280026612461,46956.8,46967.0795754544,16,Signal@T11.19-30:StopLimitnan@46967.08SL46821.80TP47631.80TR46956.80,"(Timestamp('2024-01-09 06:13:00+0000', tz='UTC'), Timestamp('2024-01-09 03:30:00+0000', tz='UTC'), '15min', 'buy')",original_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000023442DE55A0>,p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000023442DE55A0>,broker:None,position:0,created_exbits:deque([]),created_p1:0,created_p2:0,created_remsize:0,created_trailamount:None,created_trailpercent:None,created_value:0.0,created_comm:0.0,created_margin:None,created_pnl:0.0,created_psize:0,created_pprice:0,executed_pclose:0.0,executed_p1:0,executed_p2:1,executed_pricelimit:0.0,executed_trailamount:0.0,executed_trailpercent:0.0,executed_comm:0.0,executed_margin:None,",,None,
49,49,"AutoOrderedDict([('pprice', 46966.85210577909), ('custom_order_id', 17), ('signal', original_index          2024-01-09 06:13:00+00:00
end                     2024-01-11 19:45:00+00:00
limit_price                          46966.852106
stop_loss                                 46821.8
take_profit                               47631.8
trigger_price                             46956.8
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2024-01-09 06:13:00+00:00, 2024-01-09 03:45:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2024-01-09 06:13:00+0000', tz='UTC'), Timestamp('2024-01-09 03:45:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'original_order')])","[dt:738894.5354166667,size:0.06894074337141776,price:46956.8,closed:0,opened:0.06894074337141776,closedvalue:0.0,openedvalue:3237.2366983429897,closedcomm:0.0,openedcomm:0.0,value:3237.2366983429897,comm:0.0,pnl:0.0,psize:0.13777354363754235,pprice:46956.80000000001]",True,4,2024-01-11 19:45:00,2024-01-09 23:59:59.999989,4695,46835.0,2024-01-09 06:13:00,0.06894074337141776,46956.8,46956.8,deque([<backtrader.order.OrderExecutionBit object at 0x0000023442E74790>]),0.06894074337141776,0.0,46956.8,3237.2366983429897,0.0,0.13777354363754235,46956.80000000001,46966.85210577909,17,Signal@T11.19-45:StopLimitnan@46966.85SL46821.80TP47631.80TR46956.80,"(Timestamp('2024-01-09 06:13:00+0000', tz='UTC'), Timestamp('2024-01-09 03:45:00+0000', tz='UTC'), '15min', 'buy')",original_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000023441533880>,p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000023441533880>,broker:None,position:0,created_exbits:deque([]),created_p1:0,created_p2:0,created_remsize:0,created_trailamount:None,created_trailpercent:None,created_value:0.0,created_comm:0.0,created_margin:None,created_pnl:0.0,created_psize:0,created_pprice:0,executed_pclose:0.0,executed_p1:0,executed_p2:1,executed_pricelimit:0.0,executed_trailamount:0.0,executed_trailpercent:0.0,executed_comm:0.0,executed_margin:None,",,None,
47,47,"AutoOrderedDict([('pprice', 46967.0795754544), ('custom_order_id', 16), ('signal', original_index          2024-01-09 06:13:00+00:00
end                     2024-01-11 19:30:00+00:00
limit_price                          46967.079575
stop_loss                                 46821.8
take_profit                               47631.8
trigger_price                             46956.8
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2024-01-09 06:13:00+00:00, 2024-01-09 03:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2024-01-09 06:13:00+0000', tz='UTC'), Timestamp('2024-01-09 03:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'stop_order')])","[dt:738894.5375,size:-0.06883280026612464,price:46821.8,closed:-0.06883280026612464,opened:0,closedvalue:3232.168035536362,openedvalue:0.0,closedcomm:0.0,openedcomm:0.0,value:3232.168035536362,comm:0.0,pnl:-9.292428035927326,psize:0.06894074337141771,pprice:46956.80000000001]",False,4,2024-01-11 19:30:00,2024-01-09 23:59:59.999989,4695,46835.0,2024-01-09 06:13:00,-0.06883280026612464,46821.8,46821.8,deque([<backtrader.order.OrderExecutionBit object at 0x0000023442E76470>]),-0.06883280026612464,0.0,46821.8,3232.168035536362,-9.292428035927326,0.06894074337141771,46956.80000000001,46967.0795754544,16,Signal@T11.19-30:StopLimitnan@46967.08SL46821.80TP47631.80TR46956.80,"(Timestamp('2024-01-09 06:13:00+0000', tz='UTC'), Timestamp('2024-01-09 03:30:00+0000', tz='UTC'), '15min', 'buy')",stop_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000023442E222C0>,p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000023442E222C0>,broker:None,position:0,created_exbits:deque([]),created_p1:0,created_p2:0,created_remsize:0,created_trailamount:None,created_trailpercent:None,created_value:0.0,created_comm:0.0,created_margin:None,created_pnl:0.0,created_psize:0,created_pprice:0,executed_pclose:0.0,executed_p1:0,executed_p2:1,executed_pricelimit:0.0,executed_trailamount:0.0,executed_trailpercent:0.0,executed_comm:0.0,executed_margin:None,",-0.06883280026612464,None,
48,48,"AutoOrderedDict([('pprice', 46967.0795754544), ('custom_order_id', 16), ('signal', original_index          2024-01-09 06:13:00+00:00
end                     2024-01-11 19:30:00+00:00
limit_price                          46967.079575
stop_loss                                 46821.8
take_profit                               47631.8
trigger_price                             46956.8
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2024-01-09 06:13:00+00:00, 2024-01-09 03:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2024-01-09 06:13:00+0000', tz='UTC'), Timestamp('2024-01-09 03:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'profit')])",None,False,5,2024-01-11 19:30:00,2024-01-09 23:59:59.999989,4695,46835.0,2024-01-09 06:13:00,-0.06883280026612464,47631.8,47631.8,deque([]),0,-0.06883280026612464,0.0,0.0,0.0,0,0,46967.0795754544,16,Signal@T11.19-30:StopLimitnan@46967.08SL46821.80TP47631.80TR46956.80,"(Timestamp('2024-01-09 06:13:00+0000', tz='UTC'), Timestamp('2024-01-09 03:30:00+0000', tz='UTC'), '15min', 'buy')",profit,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000023442E205B0>,p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000023442E205B0>,broker:None,position:0,created_exbits:deque([]),created_p1:0,created_p2:0,created_remsize:0,created_trailamount:None,created_trailpercent:None,created_value:0.0,created_comm:0.0,created_margin:None,created_pnl:0.0,created_psize:0,created_pprice:0,executed_pclose:0.0,executed_p1:0,executed_p2:0,executed_pricelimit:0.0,executed_trailamount:0.0,executed_trailpercent:0.0,executed_comm:0.0,executed_margin:None,",-0.06883280026612464,None,
50,50,"AutoOrderedDict([('pprice', 46966.85210577909), ('custom_order_id', 17), ('signal', original_index          2024-01-09 06:13:00+00:00
end                     2024-01-11 19:45:00+00:00
limit_price                          46966.852106
stop_loss                                 46821.8
take_profit                               47631.8
trigger_price                             46956.8
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2024-01-09 06:13:00+00:00, 2024-01-09 03:45:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2024-01-09 06:13:00+0000', tz='UTC'), Timestamp('2024-01-09 03:45:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'stop_order')])","[dt:738894.5375,size:-0.06894074337141776,price:46821.8,closed:-0.06894074337141771,opened:-4.163336342344337e-17,closedvalue:3237.236698342988,openedvalue:-1.949349015539781e-12,closedcomm:0.0,openedcomm:0.0,value:3237.236698342986,comm:0.0,pnl:-9.307000355141893,psize:-4.163336342344337e-17,pprice:46821.8]",False,4,2024-01-11 19:45:00,2024-01-09 23:59:59.999989,4695,46835.0,2024-01-09 06:13:00,-0.06894074337141776,46821.8,46821.8,deque([<backtrader.order.OrderExecutionBit object at 0x0000023442E77D90>]),-0.06894074337141776,0.0,46821.8,3237.236698342986,-9.307000355141893,-4.163336342344337e-17,46821.8,46966.85210577909,17,Signal@T11.19-45:StopLimitnan@46966.85SL46821.80TP47631.80TR46956.80,"(Timestamp('2024-01-09 06:13:00+0000', tz='UTC'), Timestamp('2024-01-09 03:45:00+0000', tz='UTC'), '15min', 'buy')",stop_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000023442E22560>,p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000023442E22560>,broker:None,position:0,created_exbits:deque([]),created_p1:0,created_p2:0,created_remsize:0,created_trailamount:None,created_trailpercent:None,created_value:0.0,created_comm:0.0,created_margin:None,created_pnl:0.0,created_psize:0,created_pprice:0,executed_pclose:0.0,executed_p1:0,executed_p2:1,executed_pricelimit:0.0,executed_trailamount:0.0,executed_trailpercent:0.0,executed_comm:0.0,executed_margin:None,",-0.06894074337141776,None,
51,51,"AutoOrderedDict([('pprice', 46966.85210577909), ('custom_order_id', 17), ('signal', original_index          2024-01-09 06:13:00+00:00
end                     2024-01-11 19:45:00+00:00
limit_price                          46966.852106
stop_loss                                 46821.8
take_profit                               47631.8
trigger_price                             46956.8
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2024-01-09 06:13:00+00:00, 2024-01-09 03:45:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2024-01-09 06:13:00+0000', tz='UTC'), Timestamp('2024-01-09 03:45:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'profit')])",None,False,5,2024-01-11 19:45:00,2024-01-09 23:59:59.999989,4695,46835.0,2024-01-09 06:13:00,-0.06894074337141776,47631.8,47631.8,deque([]),0,-0.06894074337141776,0.0,0.0,0.0,0,0,46966.85210577909,17,Signal@T11.19-45:StopLimitnan@46966.85SL46821.80TP47631.80TR46956.80,"(Timestamp('2024-01-09 06:13:00+0000', tz='UTC'), Timestamp('2024-01-09 03:45:00+0000', tz='UTC'), '15min', 'buy')",profit,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000023442DCC1F0>,p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000023442DCC1F0>,broker:None,position:0,created_exbits:deque([]),created_p1:0,created_p2:0,created_remsize:0,created_trailamount:None,created_trailpercent:None,created_value:0.0,created_comm:0.0,created_margin:None,created_pnl:0.0,created_psize:0,created_pprice:0,executed_pclose:0.0,executed_p1:0,executed_p2:0,executed_pricelimit:0.0,executed_trailamount:0.0,executed_trailpercent:0.0,executed_comm:0.0,executed_margin:None,",-0.06894074337141776,None,
52,52,"AutoOrderedDict([('pprice', 46660.1679343451), ('custom_order_id', 18), ('signal', original_index          2024-01-09 12:56:00+00:00
end                     2024-01-20 03:00:00+00:00
limit_price                          46660.167934
stop_loss                                 46427.1
take_profit                               47704.5
trigger_price                             46640.0
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2024-01-09 12:56:00+00:00, 2024-01-09 11:00:00+00:00, 1h, buy), dtype: object), ('signal_index', (Timestamp('2024-01-09 12:56:00+0000', tz='UTC'), Timestamp('2024-01-09 11:00:00+0000', tz='UTC'), '1h', 'buy')), ('custom_type', 'original_order')])",None,False,1,2024-01-20 03:00:00,2024-01-09 23:59:59.999989,5097,45771.0,2024-01-09 12:56:00,0.04290594511895813,46640.0,46640.0,deque([]),0,0.04290594511895813,0.0,0.0,0.0,0,0,46660.1679343451,18,Signal@T20.03-00:StopLimitnan@46660.17SL46427.10TP47704.50TR46640.00,"(Timestamp('2024-01-09 12:56:00+0000', tz='UTC'), Timestamp('2024-01-09 11:00:00+0000', tz='UTC'), '1h', 'buy')",original_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000023442DCEAA0>,p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000023442DCEAA0>,broker:None,position:0,created_exbits:deque([]),created_p1:0,created_p2:0,created_remsize:0,created_trailamount:None,created_trailpercent:None,created_value:0.0,created_comm:0.0,created_margin:None,created_pnl:0.0,created_psize:0,created_pprice:0,executed_pclose:0.0,executed_p1:0,executed_p2:0,executed_pricelimit:0.0,executed_trailamount:0.0,executed_trailpercent:0.0,executed_comm:0.0,executed_margin:None,",,,
53,53,"AutoOrderedDict([('pprice', 46660.1679343451), ('custom_order_id', 18), ('signal', original_index          2024-01-09 12:56:00+00:00
end                     2024-01-20 03:00:00+00:00
limit_price                          46660.167934
stop_loss                                 46427.1
take_profit                               47704.5
trigger_price                             46640.0
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2024-01-09 12:56:00+00:00, 2024-01-09 11:00:00+00:00, 1h, buy), dtype: object), ('signal_index', (Timestamp('2024-01-09 12:56:00+0000', tz='UTC'), Timestamp('2024-01-09 11:00:00+0000', tz='UTC'), '1h', 'buy')), ('custom_type', 'stop_order')])",None,False,1,2024-01-20 03:00:00,2024-01-09 23:59:59.999989,5097,45771.0,2024-01-09 12:56:00,-0.04290594511895813,46427.1,46427.1,deque([]),0,-0.04290594511895813,0.0,0.0,0.0,0,0,46660.1679343451,18,Signal@T20.03-00:StopLimitnan@46660.17SL46427.10TP47704.50TR46640.00,"(Timestamp('2024-01-09 12:56:00+0000', tz='UTC'), Timestamp('2024-01-09 11:00:00+0000', tz='UTC'), '1h', 'buy')",stop_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000023442E747F0>,p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000023442E747F0>,broker:None,position:0,created_exbits:deque([]),created_p1:0,created_p2:0,created_remsize:0,created_trailamount:None,created_trailpercent:None,created_value:0.0,created_comm:0.0,created_margin:None,created_pnl:0.0,created_psize:0,created_pprice:0,executed_pclose:0.0,executed_p1:0,executed_p2:0,executed_pricelimit:0.0,executed_trailamount:0.0,executed_trailpercent:0.0,executed_comm:0.0,executed_margin:None,",-0.04290594511895813,,
54,54,"AutoOrderedDict([('pprice', 46660.1679343451), ('custom_order_id', 18), ('signal', original_index          2024-01-09 12:56:00+00:00
end                     2024-01-20 03:00:00+00:00
limit_price                          46660.167934
stop_loss                                 46427.1
take_profit                               47704.5
trigger_price                             46640.0
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2024-01-09 12:56:00+00:00, 2024-01-09 11:00:00+00:00, 1h, buy), dtype: object), ('signal_index', (Timestamp('2024-01-09 12:56:00+0000', tz='UTC'), Timestamp('2024-01-09 11:00:00+0000', tz='UTC'), '1h', 'buy')), ('custom_type', 'profit')])",None,False,1,2024-01-20 03:00:00,2024-01-09 23:59:59.999989,5097,45771.0,2024-01-09 12:56:00,-0.04290594511895813,47704.50000000001,47704.50000000001,deque([]),0,-0.04290594511895813,0.0,0.0,0.0,0,0,46660.1679343451,18,Signal@T20.03-00:StopLimitnan@46660.17SL46427.10TP47704.50TR46640.00,"(Timestamp('2024-01-09 12:56:00+0000', tz='UTC'), Timestamp('2024-01-09 11:00:00+0000', tz='UTC'), '1h', 'buy')",profit,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000023442E75E10>,p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000023442E75E10>,broker:None,position:0,created_exbits:deque([]),created_p1:0,created_p2:0,created_remsize:0,created_trailamount:None,created_trailpercent:None,created_value:0.0,created_comm:0.0,created_margin:None,created_pnl:0.0,created_psize:0,created_pprice:0,executed_pclose:0.0,executed_p1:0,executed_p2:0,executed_pricelimit:0.0,executed_trailamount:0.0,executed_trailpercent:0.0,executed_comm:0.0,executed_margin:None,",-0.04290594511895813,,
52,52,"AutoOrderedDict([('pprice', 46660.1679343451), ('custom_order_id', 18), ('signal', original_index          2024-01-09 12:56:00+00:00
end                     2024-01-20 03:00:00+00:00
limit_price                          46660.167934
stop_loss                                 46427.1
take_profit                               47704.5
trigger_price                             46640.0
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2024-01-09 12:56:00+00:00, 2024-01-09 11:00:00+00:00, 1h, buy), dtype: object), ('signal_index', (Timestamp('2024-01-09 12:56:00+0000', tz='UTC'), Timestamp('2024-01-09 11:00:00+0000', tz='UTC'), '1h', 'buy')), ('custom_type', 'original_order')])",None,False,2,2024-01-20 03:00:00,2024-01-09 23:59:59.999989,5098,45771.0,2024-01-09 12:56:00,0.04290594511895813,46640.0,46640.0,deque([]),0,0.04290594511895813,0.0,0.0,0.0,0,0,46660.1679343451,18,Signal@T20.03-00:StopLimitnan@46660.17SL46427.10TP47704.50TR46640.00,"(Timestamp('2024-01-09 12:56:00+0000', tz='UTC'), Timestamp('2024-01-09 11:00:00+0000', tz='UTC'), '1h', 'buy')",original_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000023442DCEAA0>,p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000023442DCEAA0>,broker:None,position:0,created_exbits:deque([]),created_p1:0,created_p2:0,created_remsize:0,created_trailamount:None,created_trailpercent:None,created_value:0.0,created_comm:0.0,created_margin:None,created_pnl:0.0,created_psize:0,created_pprice:0,executed_pclose:0.0,executed_p1:0,executed_p2:0,executed_pricelimit:0.0,executed_trailamount:0.0,executed_trailpercent:0.0,executed_comm:0.0,executed_margin:None,",,None,
53,53,"AutoOrderedDict([('pprice', 46660.1679343451), ('custom_order_id', 18), ('signal', original_index          2024-01-09 12:56:00+00:00
end                     2024-01-20 03:00:00+00:00
limit_price                          46660.167934
stop_loss                                 46427.1
take_profit                               47704.5
trigger_price                             46640.0
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2024-01-09 12:56:00+00:00, 2024-01-09 11:00:00+00:00, 1h, buy), dtype: object), ('signal_index', (Timestamp('2024-01-09 12:56:00+0000', tz='UTC'), Timestamp('2024-01-09 11:00:00+0000', tz='UTC'), '1h', 'buy')), ('custom_type', 'stop_order')])",None,False,2,2024-01-20 03:00:00,2024-01-09 23:59:59.999989,5098,45771.0,2024-01-09 12:56:00,-0.04290594511895813,46427.1,46427.1,deque([]),0,-0.04290594511895813,0.0,0.0,0.0,0,0,46660.1679343451,18,Signal@T20.03-00:StopLimitnan@46660.17SL46427.10TP47704.50TR46640.00,"(Timestamp('2024-01-09 12:56:00+0000', tz='UTC'), Timestamp('2024-01-09 11:00:00+0000', tz='UTC'), '1h', 'buy')",stop_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000023442E747F0>,p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000023442E747F0>,broker:None,position:0,created_exbits:deque([]),created_p1:0,created_p2:0,created_remsize:0,created_trailamount:None,created_trailpercent:None,created_value:0.0,created_comm:0.0,created_margin:None,created_pnl:0.0,created_psize:0,created_pprice:0,executed_pclose:0.0,executed_p1:0,executed_p2:0,executed_pricelimit:0.0,executed_trailamount:0.0,executed_trailpercent:0.0,executed_comm:0.0,executed_margin:None,",-0.04290594511895813,None,
