timeframe,date,open,close,high,low,volume
1min,2023-10-23 05:17:00,30738.0,30753.7,30753.7,30738.0,0.97548979
1min,2023-10-23 05:18:00,30753.9,30794.1,30808.7,30753.9,5.12351046
1min,2023-10-23 05:19:00,30796.3,30807.3,30807.9,30779.5,1.46277839
1min,2023-10-23 05:20:00,30808.0,30810.7,30840.0,30783.5,5.45511918
5min,2023-10-23 05:20:00,30808.0,30852.0,30877.7,30746.7,40.124478690000004
1min,2023-10-23 05:21:00,30811.0,30774.0,30874.3,30766.2,18.62476079
1min,2023-10-23 05:22:00,30771.1,30764.8,30783.6,30746.7,4.35943404
1min,2023-10-23 05:23:00,30765.2,30809.6,30824.6,30765.2,2.74240052
1min,2023-10-23 05:24:00,30813.1,30852.0,30877.7,30813.1,8.94276416
1min,2023-10-23 05:25:00,30852.0,30855.9,30928.3,30836.7,9.86419472
5min,2023-10-23 05:25:00,30852.0,30860.4,30928.3,30778.1,26.779460620000002
1min,2023-10-23 05:26:00,30858.2,30810.2,30879.1,30800.0,7.7009262
1min,2023-10-23 05:27:00,30801.8,30837.6,30837.6,30778.1,1.85726345
1min,2023-10-23 05:28:00,30834.0,30857.7,30857.7,30831.1,2.18019006
1min,2023-10-23 05:29:00,30857.9,30860.4,30893.1,30857.9,5.17688619
15min,2023-10-23 05:30:00,30860.4,30794.5,30939.8,30794.5,48.10580516
1min,2023-10-23 05:30:00,30860.4,30857.7,30883.8,30839.3,2.35710215
5min,2023-10-23 05:30:00,30860.4,30922.9,30939.8,30800.9,27.08578774
1min,2023-10-23 05:31:00,30856.2,30817.5,30859.9,30817.5,2.18796945
1min,2023-10-23 05:32:00,30821.8,30840.7,30857.4,30800.9,5.32021972
1min,2023-10-23 05:33:00,30840.7,30886.5,30886.5,30840.7,2.48767923
1min,2023-10-23 05:34:00,30887.8,30922.9,30939.8,30871.6,14.73281719
1min,2023-10-23 05:35:00,30914.3,30925.9,30934.6,30888.4,3.25461292
5min,2023-10-23 05:35:00,30914.3,30821.8,30939.8,30820.3,14.15478725
1min,2023-10-23 05:36:00,30913.8,30892.9,30939.8,30892.9,5.18376008
1min,2023-10-23 05:37:00,30893.2,30867.3,30904.5,30867.2,2.72470433
1min,2023-10-23 05:38:00,30867.2,30846.2,30867.2,30838.7,1.03393755
1min,2023-10-23 05:39:00,30851.3,30821.8,30873.7,30820.3,1.95777237
1min,2023-10-23 05:40:00,30825.2,30845.7,30860.4,30821.6,1.89070161
5min,2023-10-23 05:40:00,30825.2,30794.5,30870.0,30794.5,6.86523017
1min,2023-10-23 05:41:00,30840.9,30847.6,30870.0,30840.9,0.37110615
1min,2023-10-23 05:42:00,30847.9,30824.0,30854.4,30824.0,0.70326379
1min,2023-10-23 05:43:00,30822.9,30802.4,30822.9,30800.9,2.31314533
1min,2023-10-23 05:44:00,30801.0,30794.5,30808.5,30794.5,1.58701329
15min,2023-10-23 05:45:00,30794.6,30785.3,30838.8,30756.3,24.845750680000002
1min,2023-10-23 05:45:00,30794.6,30789.8,30795.8,30766.6,1.20573492
5min,2023-10-23 05:45:00,30794.6,30826.0,30838.8,30766.6,5.65997527
1min,2023-10-23 05:46:00,30791.8,30823.0,30823.0,30791.8,1.84174944
1min,2023-10-23 05:47:00,30824.1,30808.7,30828.1,30808.7,0.74623029
1min,2023-10-23 05:48:00,30808.7,30836.2,30836.2,30808.7,0.82325153
1min,2023-10-23 05:49:00,30838.8,30826.0,30838.8,30816.1,1.04300909
1min,2023-10-23 05:50:00,30823.6,30825.8,30825.8,30808.8,0.14364697
5min,2023-10-23 05:50:00,30823.6,30793.1,30825.8,30779.1,11.275452249999999
1min,2023-10-23 05:51:00,30818.1,30808.1,30818.1,30808.1,0.78709173
1min,2023-10-23 05:52:00,30808.1,30793.7,30808.1,30787.6,2.40087802
1min,2023-10-23 05:53:00,30793.6,30801.6,30805.6,30779.1,6.57675232
1min,2023-10-23 05:54:00,30803.0,30793.1,30808.7,30793.0,1.36708321
1min,2023-10-23 05:55:00,30795.6,30766.1,30795.6,30766.1,4.07108175
5min,2023-10-23 05:55:00,30795.6,30785.3,30802.3,30756.3,7.91032316
1min,2023-10-23 05:56:00,30766.2,30780.3,30785.2,30756.3,2.21339485
1min,2023-10-23 05:57:00,30784.4,30797.6,30802.3,30784.4,0.78840056
1min,2023-10-23 05:58:00,30798.9,30798.3,30800.4,30792.7,0.25102317
1min,2023-10-23 05:59:00,30794.8,30785.3,30794.8,30785.2,0.58642283
15min,2023-10-23 06:00:00,30785.3,30874.1,30988.0,30758.2,51.23990655
1H,2023-10-23 06:00:00,30785.3,30668.6,30988.0,30668.6,151.26105963
1min,2023-10-23 06:00:00,30785.3,30794.5,30802.2,30785.2,0.62046147
5min,2023-10-23 06:00:00,30785.3,30805.5,30811.0,30758.2,5.25925043
1min,2023-10-23 06:01:00,30792.1,30778.2,30792.1,30776.1,0.28479405
1min,2023-10-23 06:02:00,30775.1,30768.0,30776.4,30758.2,0.79061765
1min,2023-10-23 06:03:00,30767.9,30799.9,30799.9,30767.9,1.96234049
1min,2023-10-23 06:04:00,30802.1,30805.5,30811.0,30802.1,1.60103677
1min,2023-10-23 06:05:00,30805.5,30816.8,30829.8,30805.5,1.64201649
5min,2023-10-23 06:05:00,30805.5,30934.4,30936.4,30805.5,16.49997559
1min,2023-10-23 06:06:00,30826.7,30883.8,30885.0,30826.7,5.92563868
1min,2023-10-23 06:07:00,30880.7,30865.9,30890.2,30865.9,2.44560115
1min,2023-10-23 06:08:00,30863.9,30894.9,30902.5,30861.6,1.49544912
1min,2023-10-23 06:09:00,30895.0,30934.4,30936.4,30895.0,4.99127015
1min,2023-10-23 06:10:00,30931.2,30917.8,30945.1,30915.1,4.29899482
5min,2023-10-23 06:10:00,30931.2,30874.1,30988.0,30869.7,29.48068053
1min,2023-10-23 06:11:00,30917.8,30945.5,30988.0,30917.1,17.90793153
1min,2023-10-23 06:12:00,30948.4,30911.8,30953.8,30895.2,2.98579312
1min,2023-10-23 06:13:00,30911.5,30894.2,30919.5,30894.2,1.10639591
1min,2023-10-23 06:14:00,30894.1,30874.1,30903.3,30869.7,3.18156515
15min,2023-10-23 06:15:00,30874.1,30743.7,30914.6,30692.1,50.50897095
1min,2023-10-23 06:15:00,30874.1,30888.7,30899.9,30874.1,0.88284944
5min,2023-10-23 06:15:00,30874.1,30770.5,30914.6,30770.0,21.45074815
1min,2023-10-23 06:16:00,30892.6,30855.8,30914.6,30849.3,12.19759768
1min,2023-10-23 06:17:00,30855.9,30837.1,30877.8,30837.0,3.08285662
1min,2023-10-23 06:18:00,30837.1,30798.8,30852.9,30783.0,3.8915622
1min,2023-10-23 06:19:00,30794.0,30770.5,30796.6,30770.0,1.39588221
1min,2023-10-23 06:20:00,30775.4,30759.3,30776.2,30742.8,8.70334151
5min,2023-10-23 06:20:00,30775.4,30753.1,30776.2,30692.1,24.32706687
1min,2023-10-23 06:21:00,30754.3,30741.3,30773.8,30735.8,1.97666251
1min,2023-10-23 06:22:00,30735.6,30692.1,30743.8,30692.1,6.99839793
1min,2023-10-23 06:23:00,30699.9,30736.5,30738.7,30699.9,2.75071207
1min,2023-10-23 06:24:00,30737.2,30753.1,30756.9,30736.2,3.89795285
1min,2023-10-23 06:25:00,30752.8,30752.1,30762.3,30744.1,0.78773774
5min,2023-10-23 06:25:00,30752.8,30743.7,30762.3,30732.4,4.73115593
1min,2023-10-23 06:26:00,30752.2,30736.9,30757.6,30736.9,0.5883853
1min,2023-10-23 06:27:00,30736.9,30749.3,30749.8,30732.4,1.27465432
1min,2023-10-23 06:28:00,30749.3,30737.1,30757.3,30737.1,1.82764058
1min,2023-10-23 06:29:00,30738.9,30743.7,30743.7,30738.8,0.25273799
15min,2023-10-23 06:30:00,30742.8,30757.6,30760.3,30693.9,24.47028076
1min,2023-10-23 06:30:00,30742.8,30740.7,30756.7,30740.3,0.65728042
5min,2023-10-23 06:30:00,30742.8,30703.2,30756.7,30693.9,12.46000624
1min,2023-10-23 06:31:00,30740.7,30730.8,30740.7,30730.7,2.29141557
1min,2023-10-23 06:32:00,30733.6,30722.8,30737.7,30718.8,2.27466401
1min,2023-10-23 06:33:00,30725.3,30705.1,30725.3,30695.7,3.34001753
1min,2023-10-23 06:34:00,30703.8,30703.2,30703.9,30693.9,3.89662871
1min,2023-10-23 06:35:00,30703.3,30722.1,30734.9,30703.3,2.97376112
5min,2023-10-23 06:35:00,30703.3,30722.7,30740.6,30703.3,8.09694037
1min,2023-10-23 06:36:00,30722.2,30734.5,30740.6,30722.2,1.65851019
1min,2023-10-23 06:37:00,30734.5,30731.1,30734.6,30724.7,0.43289527
1min,2023-10-23 06:38:00,30736.3,30735.1,30740.5,30735.0,0.31214774
1min,2023-10-23 06:39:00,30735.1,30722.7,30735.1,30722.6,2.71962605
1min,2023-10-23 06:40:00,30720.4,30728.1,30734.2,30720.4,0.91903147
5min,2023-10-23 06:40:00,30720.4,30757.6,30760.3,30720.4,3.91333415
1min,2023-10-23 06:41:00,30728.1,30734.8,30734.9,30728.1,1.17620668
1min,2023-10-23 06:42:00,30734.8,30740.0,30745.9,30734.8,0.50909877
1min,2023-10-23 06:43:00,30739.9,30755.7,30755.7,30739.9,0.42495133
1min,2023-10-23 06:44:00,30755.7,30757.6,30760.3,30754.0,0.8840459
15min,2023-10-23 06:45:00,30757.7,30668.6,30781.6,30668.6,25.04190137
1min,2023-10-23 06:45:00,30757.7,30771.6,30781.6,30757.6,3.31205985
5min,2023-10-23 06:45:00,30757.7,30776.2,30781.6,30740.9,9.16449087
1min,2023-10-23 06:46:00,30771.5,30768.4,30775.4,30768.4,1.09851962
1min,2023-10-23 06:47:00,30766.3,30754.4,30767.3,30750.2,0.88296248
1min,2023-10-23 06:48:00,30754.5,30752.8,30754.5,30740.9,3.19557889
1min,2023-10-23 06:49:00,30752.7,30776.2,30776.2,30752.7,0.67537003
1min,2023-10-23 06:50:00,30776.2,30760.5,30781.4,30760.5,0.56949235
5min,2023-10-23 06:50:00,30776.2,30733.0,30781.4,30711.0,4.95425436
1min,2023-10-23 06:51:00,30760.5,30748.7,30760.6,30742.5,0.26933305
1min,2023-10-23 06:52:00,30746.1,30739.1,30746.1,30739.1,0.38870073
1min,2023-10-23 06:53:00,30739.0,30716.5,30739.0,30716.5,2.28170167
1min,2023-10-23 06:54:00,30716.6,30733.0,30733.1,30711.0,1.44502656
1min,2023-10-23 06:55:00,30733.1,30719.2,30733.1,30719.2,0.78443698
5min,2023-10-23 06:55:00,30733.1,30668.6,30733.1,30668.6,10.92315614
1min,2023-10-23 06:56:00,30715.8,30710.3,30716.3,30710.1,2.09075711
1min,2023-10-23 06:57:00,30710.3,30697.0,30710.3,30697.0,2.11859718
1min,2023-10-23 06:58:00,30697.0,30686.3,30697.0,30676.5,3.73524892
1min,2023-10-23 06:59:00,30686.4,30668.6,30686.4,30668.6,2.19411595
15min,2023-10-23 07:00:00,30668.2,30651.9,30695.6,30619.1,38.93810742
1H,2023-10-23 07:00:00,30668.2,30510.1,30751.8,30424.3,156.84682734
1min,2023-10-23 07:00:00,30668.2,30666.5,30687.1,30661.8,5.75114891
5min,2023-10-23 07:00:00,30668.2,30669.0,30690.7,30646.4,15.94558064
1min,2023-10-23 07:01:00,30666.6,30675.8,30675.8,30646.4,4.80539806
1min,2023-10-23 07:02:00,30675.9,30690.7,30690.7,30673.2,1.11914993
1min,2023-10-23 07:03:00,30690.7,30666.6,30690.7,30659.1,1.73559623
1min,2023-10-23 07:04:00,30666.6,30669.0,30669.0,30655.1,2.53428751
1min,2023-10-23 07:05:00,30679.7,30666.2,30695.6,30666.2,3.70383104
5min,2023-10-23 07:05:00,30679.7,30654.8,30695.6,30631.9,10.43454761
1min,2023-10-23 07:06:00,30668.7,30651.0,30670.8,30646.3,3.12640867
1min,2023-10-23 07:07:00,30651.1,30636.4,30653.5,30631.9,1.60793704
1min,2023-10-23 07:08:00,30639.6,30645.0,30649.5,30639.6,0.58076451
1min,2023-10-23 07:09:00,30642.1,30654.8,30658.9,30634.9,1.41560635
1min,2023-10-23 07:10:00,30654.8,30620.1,30654.9,30620.1,5.32262522
5min,2023-10-23 07:10:00,30654.8,30651.9,30654.9,30619.1,12.55797917
1min,2023-10-23 07:11:00,30620.2,30640.9,30640.9,30620.2,2.56875008
1min,2023-10-23 07:12:00,30640.9,30628.3,30640.9,30619.1,2.46442087
1min,2023-10-23 07:13:00,30628.4,30651.8,30653.2,30628.3,1.37975813
1min,2023-10-23 07:14:00,30651.9,30651.9,30651.9,30649.8,0.82242487
15min,2023-10-23 07:15:00,30651.9,30695.3,30711.5,30639.5,15.6733855
1min,2023-10-23 07:15:00,30651.9,30655.2,30656.7,30639.5,2.65804461
5min,2023-10-23 07:15:00,30651.9,30686.1,30706.1,30639.5,8.80803056
1min,2023-10-23 07:16:00,30655.3,30677.8,30677.8,30655.2,1.33661878
1min,2023-10-23 07:17:00,30677.8,30692.6,30694.0,30677.1,2.23676291
1min,2023-10-23 07:18:00,30691.6,30696.1,30696.1,30691.6,0.87544105
1min,2023-10-23 07:19:00,30696.1,30686.1,30706.1,30686.0,1.70116321
1min,2023-10-23 07:20:00,30689.0,30698.3,30701.7,30685.9,2.05894227
5min,2023-10-23 07:20:00,30689.0,30710.1,30711.5,30685.9,3.29645532
1min,2023-10-23 07:21:00,30698.2,30696.3,30698.3,30696.2,0.1783748
1min,2023-10-23 07:22:00,30696.2,30704.0,30704.1,30696.2,0.38982599
1min,2023-10-23 07:23:00,30704.0,30706.9,30706.9,30704.0,0.24755133
1min,2023-10-23 07:24:00,30710.1,30710.1,30711.5,30710.0,0.42176093
1min,2023-10-23 07:25:00,30710.0,30707.0,30710.1,30707.0,0.81002009
5min,2023-10-23 07:25:00,30710.0,30695.3,30710.1,30691.1,3.56889962
1min,2023-10-23 07:26:00,30707.1,30703.7,30707.1,30699.8,1.18333538
1min,2023-10-23 07:27:00,30703.7,30698.2,30705.4,30694.0,0.43857891
1min,2023-10-23 07:28:00,30696.2,30691.1,30696.3,30691.1,0.34799636
1min,2023-10-23 07:29:00,30691.1,30695.3,30695.3,30691.1,0.78896888
15min,2023-10-23 07:30:00,30695.3,30724.5,30751.8,30692.7,42.98299029
1min,2023-10-23 07:30:00,30695.3,30706.8,30706.9,30695.3,1.42806789
5min,2023-10-23 07:30:00,30695.3,30736.4,30740.4,30692.7,31.51757214
1min,2023-10-23 07:31:00,30706.9,30721.1,30721.2,30706.8,0.3664086
1min,2023-10-23 07:32:00,30721.2,30729.3,30737.2,30721.1,1.35503087
1min,2023-10-23 07:33:00,30729.3,30724.1,30740.4,30692.7,22.40964321
1min,2023-10-23 07:34:00,30724.2,30736.4,30736.7,30722.6,5.95842157
1min,2023-10-23 07:35:00,30736.4,30740.2,30740.3,30736.4,0.22216897
5min,2023-10-23 07:35:00,30736.4,30742.0,30751.8,30733.2,5.60527449
1min,2023-10-23 07:36:00,30740.3,30742.7,30742.7,30740.2,0.10894345
1min,2023-10-23 07:37:00,30742.8,30745.0,30751.8,30742.8,2.59257907
1min,2023-10-23 07:38:00,30745.0,30736.8,30745.0,30736.7,1.08901522
1min,2023-10-23 07:39:00,30733.2,30742.0,30749.8,30733.2,1.59256778
1min,2023-10-23 07:40:00,30738.9,30747.0,30747.1,30728.8,0.73301834
5min,2023-10-23 07:40:00,30738.9,30724.5,30749.4,30713.4,5.860143659999999
1min,2023-10-23 07:41:00,30749.3,30733.6,30749.4,30733.5,0.71456176
1min,2023-10-23 07:42:00,30733.5,30713.5,30733.6,30713.4,0.71247314
1min,2023-10-23 07:43:00,30713.4,30725.1,30725.3,30713.4,2.1278718
1min,2023-10-23 07:44:00,30730.0,30724.5,30735.8,30724.5,1.57221862
15min,2023-10-23 07:45:00,30724.5,30510.1,30726.2,30424.3,59.252344130000004
1min,2023-10-23 07:45:00,30724.5,30725.7,30725.7,30723.5,0.25692089
5min,2023-10-23 07:45:00,30724.5,30688.7,30726.2,30685.0,4.22249717
1min,2023-10-23 07:46:00,30725.6,30723.6,30725.7,30723.5,0.23140717
1min,2023-10-23 07:47:00,30723.6,30721.9,30726.2,30721.8,0.47047602
1min,2023-10-23 07:48:00,30721.8,30700.0,30721.9,30699.9,1.58315484
1min,2023-10-23 07:49:00,30699.9,30688.7,30699.9,30685.0,1.68053825
1min,2023-10-23 07:50:00,30688.6,30666.4,30688.7,30666.3,1.05774216
5min,2023-10-23 07:50:00,30688.6,30447.2,30688.7,30424.3,39.03923733
1min,2023-10-23 07:51:00,30666.4,30625.1,30666.4,30625.1,2.39506793
1min,2023-10-23 07:52:00,30625.1,30578.0,30625.6,30575.0,4.9052372
1min,2023-10-23 07:53:00,30578.0,30570.9,30591.9,30570.9,1.42753471
1min,2023-10-23 07:54:00,30571.1,30447.2,30573.5,30424.3,29.25365533
1min,2023-10-23 07:55:00,30442.4,30481.5,30496.4,30424.3,8.5136493
5min,2023-10-23 07:55:00,30442.4,30510.1,30545.9,30424.3,15.990609630000002
1min,2023-10-23 07:56:00,30481.4,30532.1,30540.0,30481.4,2.22749654
1min,2023-10-23 07:57:00,30532.0,30517.9,30545.9,30512.8,2.03637536
1min,2023-10-23 07:58:00,30515.8,30488.0,30524.1,30487.8,1.2659747
1min,2023-10-23 07:59:00,30492.7,30510.1,30516.7,30492.7,1.94711373
15min,2023-10-23 08:00:00,30516.6,30549.1,30556.7,30463.4,27.278223099999998
1H,2023-10-23 08:00:00,30516.6,30690.9,30714.1,30463.4,99.04858167
1min,2023-10-23 08:00:00,30516.6,30545.8,30545.8,30498.6,1.99461714
4H,2023-10-23 08:00:00,30516.6,30654.6,30777.2,30356.7,466.24518535
5min,2023-10-23 08:00:00,30516.6,30508.0,30549.8,30463.4,16.94646207
1min,2023-10-23 08:01:00,30545.7,30514.8,30549.8,30514.8,6.12387735
1min,2023-10-23 08:02:00,30514.9,30501.9,30533.3,30501.9,3.11047515
1min,2023-10-23 08:03:00,30500.1,30465.4,30510.1,30465.4,1.67401902
1min,2023-10-23 08:04:00,30465.6,30508.0,30508.0,30463.4,4.04347341
1min,2023-10-23 08:05:00,30509.1,30531.8,30531.8,30509.1,0.24006556
5min,2023-10-23 08:05:00,30509.1,30542.3,30549.0,30509.1,6.9728319899999995
1min,2023-10-23 08:06:00,30531.8,30517.6,30549.0,30517.6,5.05645689
1min,2023-10-23 08:07:00,30514.6,30522.3,30522.7,30513.7,0.95063044
1min,2023-10-23 08:08:00,30523.0,30528.4,30530.1,30516.1,0.43007378
1min,2023-10-23 08:09:00,30526.1,30542.3,30546.9,30526.1,0.29560532
1min,2023-10-23 08:10:00,30542.2,30553.2,30555.0,30542.2,0.77117464
5min,2023-10-23 08:10:00,30542.2,30549.1,30556.7,30530.3,3.3589290399999996
1min,2023-10-23 08:11:00,30555.0,30541.0,30556.1,30540.9,0.40727572
1min,2023-10-23 08:12:00,30540.9,30549.2,30551.9,30530.3,0.71581619
1min,2023-10-23 08:13:00,30549.2,30549.2,30549.2,30549.1,0.08130976
1min,2023-10-23 08:14:00,30549.1,30549.1,30556.7,30549.1,1.38335273
15min,2023-10-23 08:15:00,30549.2,30558.3,30558.3,30500.1,16.94171528
1min,2023-10-23 08:15:00,30549.2,30529.3,30549.2,30526.5,1.42311575
5min,2023-10-23 08:15:00,30549.2,30531.4,30549.2,30519.4,8.00941735
1min,2023-10-23 08:16:00,30533.2,30535.0,30535.5,30519.4,2.37152485
1min,2023-10-23 08:17:00,30527.1,30534.7,30541.1,30519.6,1.39813635
1min,2023-10-23 08:18:00,30534.6,30526.5,30538.7,30520.9,2.35049352
1min,2023-10-23 08:19:00,30526.5,30531.4,30533.4,30526.4,0.46614688
1min,2023-10-23 08:20:00,30527.8,30514.5,30529.8,30514.5,1.36632131
5min,2023-10-23 08:20:00,30527.8,30519.5,30529.8,30500.1,5.012042360000001
1min,2023-10-23 08:21:00,30514.5,30511.9,30515.5,30511.8,0.92274967
1min,2023-10-23 08:22:00,30511.8,30500.2,30511.8,30500.1,0.89870481
1min,2023-10-23 08:23:00,30500.2,30513.5,30517.7,30500.2,0.36698275
1min,2023-10-23 08:24:00,30513.4,30519.5,30525.8,30511.2,1.45728382
1min,2023-10-23 08:25:00,30516.4,30520.6,30529.5,30511.6,0.38860395
5min,2023-10-23 08:25:00,30516.4,30558.3,30558.3,30511.6,3.92025557
1min,2023-10-23 08:26:00,30524.4,30547.1,30547.1,30524.4,0.34959435
1min,2023-10-23 08:27:00,30547.1,30547.7,30551.7,30545.0,1.8285532
1min,2023-10-23 08:28:00,30547.8,30556.3,30557.6,30547.8,1.17481851
1min,2023-10-23 08:29:00,30556.3,30558.3,30558.3,30556.2,0.17868556
15min,2023-10-23 08:30:00,30558.2,30565.8,30572.9,30534.3,16.69073372
1min,2023-10-23 08:30:00,30558.2,30567.0,30567.1,30558.2,0.8567762
5min,2023-10-23 08:30:00,30558.2,30543.9,30568.0,30540.8,6.665495160000001
1min,2023-10-23 08:31:00,30567.1,30566.5,30568.0,30557.5,3.39593063
1min,2023-10-23 08:32:00,30566.6,30553.5,30566.6,30550.1,0.86470466
1min,2023-10-23 08:33:00,30553.4,30541.4,30553.5,30541.3,1.02429426
1min,2023-10-23 08:34:00,30541.4,30543.9,30543.9,30540.8,0.52378941
1min,2023-10-23 08:35:00,30547.2,30543.9,30549.0,30543.8,0.55157033
5min,2023-10-23 08:35:00,30547.2,30567.7,30567.8,30534.3,6.206879
1min,2023-10-23 08:36:00,30543.9,30547.0,30547.1,30543.8,0.54709556
1min,2023-10-23 08:37:00,30547.1,30557.6,30557.6,30534.3,0.81377884
1min,2023-10-23 08:38:00,30557.6,30555.2,30557.6,30550.5,2.38863914
1min,2023-10-23 08:39:00,30554.5,30567.7,30567.8,30554.4,1.90579513
1min,2023-10-23 08:40:00,30567.8,30570.0,30570.0,30567.7,0.48537031
5min,2023-10-23 08:40:00,30567.8,30565.8,30572.9,30559.8,3.8183595599999998
1min,2023-10-23 08:41:00,30570.0,30572.7,30572.9,30570.0,0.6745804
1min,2023-10-23 08:42:00,30572.7,30564.2,30572.8,30564.2,1.58078462
1min,2023-10-23 08:43:00,30564.3,30560.3,30564.3,30559.8,0.64309925
1min,2023-10-23 08:44:00,30560.3,30565.8,30565.8,30560.2,0.43452498
15min,2023-10-23 08:45:00,30566.2,30690.9,30714.1,30563.5,38.13790957
1min,2023-10-23 08:45:00,30566.2,30576.8,30576.8,30563.5,1.34637908
5min,2023-10-23 08:45:00,30566.2,30598.6,30603.7,30563.5,13.57634365
1min,2023-10-23 08:46:00,30576.8,30585.0,30585.0,30576.7,0.8927544
1min,2023-10-23 08:47:00,30585.0,30577.9,30591.2,30577.8,2.63495253
1min,2023-10-23 08:48:00,30577.9,30586.5,30594.8,30577.9,3.54597964
1min,2023-10-23 08:49:00,30586.5,30598.6,30603.7,30586.5,5.156278
1min,2023-10-23 08:50:00,30598.6,30613.0,30614.6,30591.8,2.86613979
5min,2023-10-23 08:50:00,30598.6,30637.0,30637.0,30591.8,6.7052881300000005
1min,2023-10-23 08:51:00,30614.5,30614.4,30614.6,30608.8,1.0411607
1min,2023-10-23 08:52:00,30614.3,30613.9,30614.3,30601.4,1.07882347
1min,2023-10-23 08:53:00,30614.6,30633.0,30635.0,30614.6,1.03956138
1min,2023-10-23 08:54:00,30633.0,30637.0,30637.0,30626.9,0.67960279
1min,2023-10-23 08:55:00,30637.0,30642.0,30642.0,30636.6,0.53351034
5min,2023-10-23 08:55:00,30637.0,30690.9,30714.1,30636.4,17.85627779
1min,2023-10-23 08:56:00,30642.0,30641.7,30645.1,30641.7,0.81030032
1min,2023-10-23 08:57:00,30641.8,30663.8,30672.1,30636.4,6.1543406
1min,2023-10-23 08:58:00,30668.8,30699.9,30702.7,30668.7,5.94235297
1min,2023-10-23 08:59:00,30699.9,30690.9,30714.1,30677.4,4.41577356
15min,2023-10-23 09:00:00,30690.9,30565.5,30695.9,30565.5,31.369827649999998
1H,2023-10-23 09:00:00,30690.9,30478.7,30695.9,30356.7,205.44688642
1min,2023-10-23 09:00:00,30690.9,30663.6,30695.9,30663.6,3.81094906
5min,2023-10-23 09:00:00,30690.9,30640.9,30695.9,30640.9,11.55552384
1min,2023-10-23 09:01:00,30663.6,30657.4,30666.3,30655.3,3.09004937
1min,2023-10-23 09:02:00,30657.4,30646.8,30657.4,30645.2,1.62356063
1min,2023-10-23 09:03:00,30646.8,30656.0,30656.0,30645.2,1.07340996
1min,2023-10-23 09:04:00,30655.9,30640.9,30657.2,30640.9,1.95755482
1min,2023-10-23 09:05:00,30638.1,30624.4,30638.1,30620.6,2.47150063
5min,2023-10-23 09:05:00,30638.1,30618.1,30638.1,30600.1,8.35891022
1min,2023-10-23 09:06:00,30624.4,30627.9,30637.6,30624.3,1.40720397
1min,2023-10-23 09:07:00,30627.8,30634.1,30634.1,30627.8,0.94593369
1min,2023-10-23 09:08:00,30634.1,30625.4,30634.1,30625.3,0.63559746
1min,2023-10-23 09:09:00,30625.3,30618.1,30625.3,30600.1,2.89867447
1min,2023-10-23 09:10:00,30618.0,30605.2,30630.0,30602.3,2.76039551
5min,2023-10-23 09:10:00,30618.0,30565.5,30630.0,30565.5,11.45539359
1min,2023-10-23 09:11:00,30605.2,30586.9,30605.2,30586.9,1.29848448
1min,2023-10-23 09:12:00,30586.9,30593.1,30599.1,30582.4,2.68252988
1min,2023-10-23 09:13:00,30593.1,30578.8,30593.1,30574.6,1.48976106
1min,2023-10-23 09:14:00,30578.7,30565.5,30578.8,30565.5,3.22422266
15min,2023-10-23 09:15:00,30565.6,30489.5,30608.8,30482.3,28.72264774
1min,2023-10-23 09:15:00,30565.6,30567.5,30570.8,30565.0,0.15583922
5min,2023-10-23 09:15:00,30565.6,30579.4,30608.8,30565.0,4.7536339
1min,2023-10-23 09:16:00,30567.5,30596.8,30596.8,30565.0,3.00435658
1min,2023-10-23 09:17:00,30596.8,30598.5,30598.5,30596.7,0.4810303
1min,2023-10-23 09:18:00,30596.7,30597.8,30608.8,30596.7,0.55749813
1min,2023-10-23 09:19:00,30597.8,30579.4,30597.8,30579.4,0.55490967
1min,2023-10-23 09:20:00,30579.3,30550.2,30579.3,30550.0,3.23901102
5min,2023-10-23 09:20:00,30579.3,30547.4,30579.3,30506.0,13.77906249
1min,2023-10-23 09:21:00,30550.1,30517.8,30550.1,30517.7,4.0109785
1min,2023-10-23 09:22:00,30517.7,30534.6,30534.6,30506.0,3.30240753
1min,2023-10-23 09:23:00,30532.0,30550.4,30550.8,30531.9,2.07550706
1min,2023-10-23 09:24:00,30550.3,30547.4,30550.5,30537.6,1.15115838
1min,2023-10-23 09:25:00,30547.4,30561.9,30562.0,30539.8,2.87598792
5min,2023-10-23 09:25:00,30547.4,30489.5,30562.0,30482.3,10.189951350000001
1min,2023-10-23 09:26:00,30561.9,30526.4,30561.9,30526.4,0.27875815
1min,2023-10-23 09:27:00,30526.4,30510.4,30526.5,30510.4,0.95169515
1min,2023-10-23 09:28:00,30510.4,30500.0,30512.7,30500.0,1.77092218
1min,2023-10-23 09:29:00,30500.0,30489.5,30500.1,30482.3,4.31258795
15min,2023-10-23 09:30:00,30489.4,30504.2,30541.8,30442.0,33.489212619999996
1min,2023-10-23 09:30:00,30489.4,30491.3,30508.9,30487.5,2.70556353
5min,2023-10-23 09:30:00,30489.4,30458.9,30508.9,30442.0,16.68298004
1min,2023-10-23 09:31:00,30491.4,30474.1,30491.4,30461.1,1.82715454
1min,2023-10-23 09:32:00,30474.2,30471.7,30474.2,30445.1,4.62230201
1min,2023-10-23 09:33:00,30471.7,30458.9,30483.7,30442.0,6.85817858
1min,2023-10-23 09:34:00,30458.9,30458.9,30463.7,30448.8,0.66978138
1min,2023-10-23 09:35:00,30458.9,30503.3,30503.3,30458.8,3.20323722
