,cash,fund_shares,fund_value,BTCUSDT_value,BTCUSDT_position_size,BTCUSDT_position_price,BTCUSDT_position_price_orig,BTCUSDT_position_upclosed,BTCUSDT_position_upopened,BTCUSDT_position_adjbase,BTCUSDT_position_updt
2024-01-06 14:16:00+00:00,100000.0,5000000.0,0.02,100000.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-06 14:16:00+00:00,100000.0,5000000.0,0.02,100000.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-06 14:16:00+00:00,100000.0,5000000.0,0.02,100000.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-06 14:16:00+00:00,100000.0,5000000.0,0.02,100000.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-06 14:16:00+00:00,100000.0,5000000.0,0.02,100000.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-06 14:16:00+00:00,100000.0,5000000.0,0.02,100000.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-06 16:12:00+00:00,100000.0,5000000.0,0.02,100000.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-06 16:12:00+00:00,100000.0,5000000.0,0.02,100000.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-06 16:12:00+00:00,100000.0,5000000.0,0.02,100000.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-06 16:12:00+00:00,100000.0,5000000.0,0.02,100000.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-06 16:12:00+00:00,100000.0,5000000.0,0.02,100000.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-06 16:12:00+00:00,100000.0,5000000.0,0.02,100000.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-06 17:38:00+00:00,88693.55740718203,5000000.0,0.020000668560769368,100003.34280384684,0.2571387574497721,43970.200000000004,43970.2,0.0,0.19198387015133428,,
2024-01-06 17:38:00+00:00,88693.55740718203,5000000.0,0.020000668560769368,100003.34280384684,0.2571387574497721,43970.200000000004,43970.2,0.0,0.19198387015133428,,
2024-01-06 17:53:00+00:00,97126.29531648327,5000000.0,0.01999758089642388,99987.9044821194,0.06515488729843782,43970.200000000004,43970.200000000004,-0.19198387015133428,0.0,,
2024-01-06 17:53:00+00:00,97126.29531648327,5000000.0,0.01999758089642388,99987.9044821194,0.06515488729843782,43970.200000000004,43970.200000000004,-0.19198387015133428,0.0,,
2024-01-06 19:42:00+00:00,99982.35980121029,5000000.0,0.019996471960242058,99982.35980121029,-2.7755575615628914e-17,43835.0,43970.200000000004,-0.06515488729843782,-2.7755575615628914e-17,,
2024-01-06 19:42:00+00:00,99982.35980121029,5000000.0,0.019996471960242058,99982.35980121029,-2.7755575615628914e-17,43835.0,43970.200000000004,-0.06515488729843782,-2.7755575615628914e-17,,
2024-01-06 19:43:00+00:00,99982.35980121029,5000000.0,0.019996471960242058,99982.35980121029,-2.7755575615628914e-17,43835.0,43970.200000000004,-0.06515488729843782,-2.7755575615628914e-17,,
2024-01-06 19:43:00+00:00,99982.35980121029,5000000.0,0.019996471960242058,99982.35980121029,-2.7755575615628914e-17,43835.0,43970.200000000004,-0.06515488729843782,-2.7755575615628914e-17,,
2024-01-06 19:43:00+00:00,99982.35980121029,5000000.0,0.019996471960242058,99982.35980121029,-2.7755575615628914e-17,43835.0,43970.200000000004,-0.06515488729843782,-2.7755575615628914e-17,,
2024-01-06 19:43:00+00:00,99982.35980121029,5000000.0,0.019996471960242058,99982.35980121029,-2.7755575615628914e-17,43835.0,43970.200000000004,-0.06515488729843782,-2.7755575615628914e-17,,
2024-01-06 19:43:00+00:00,99982.35980121029,5000000.0,0.019996471960242058,99982.35980121029,-2.7755575615628914e-17,43835.0,43970.200000000004,-0.06515488729843782,-2.7755575615628914e-17,,
2024-01-06 19:43:00+00:00,99982.35980121029,5000000.0,0.019996471960242058,99982.35980121029,-2.7755575615628914e-17,43835.0,43970.200000000004,-0.06515488729843782,-2.7755575615628914e-17,,
2024-01-06 19:43:00+00:00,99982.35980121029,5000000.0,0.019996471960242058,99982.35980121029,-2.7755575615628914e-17,43835.0,43970.200000000004,-0.06515488729843782,-2.7755575615628914e-17,,
2024-01-06 19:43:00+00:00,99982.35980121029,5000000.0,0.019996471960242058,99982.35980121029,-2.7755575615628914e-17,43835.0,43970.200000000004,-0.06515488729843782,-2.7755575615628914e-17,,
2024-01-06 19:43:00+00:00,99982.35980121029,5000000.0,0.019996471960242058,99982.35980121029,-2.7755575615628914e-17,43835.0,43970.200000000004,-0.06515488729843782,-2.7755575615628914e-17,,
2024-01-06 19:43:00+00:00,99982.35980121029,5000000.0,0.019996471960242058,99982.35980121029,-2.7755575615628914e-17,43835.0,43970.200000000004,-0.06515488729843782,-2.7755575615628914e-17,,
2024-01-06 19:43:00+00:00,99982.35980121029,5000000.0,0.019996471960242058,99982.35980121029,-2.7755575615628914e-17,43835.0,43970.200000000004,-0.06515488729843782,-2.7755575615628914e-17,,
2024-01-06 19:43:00+00:00,99982.35980121029,5000000.0,0.019996471960242058,99982.35980121029,-2.7755575615628914e-17,43835.0,43970.200000000004,-0.06515488729843782,-2.7755575615628914e-17,,
2024-01-06 19:57:00+00:00,108413.92896853849,5000000.0,0.019995696817333625,99978.48408666812,-0.1919838701513343,43918.11229079757,43835.0,0.0,-0.19198387015133428,,
2024-01-06 20:13:00+00:00,100025.34734937205,5000000.0,0.02000506946987441,100025.34734937205,-2.7755575615628914e-17,43918.11229079757,43918.11229079757,0.19198387015133428,0.0,,
2024-01-06 20:13:00+00:00,100025.34734937205,5000000.0,0.02000506946987441,100025.34734937205,-2.7755575615628914e-17,43918.11229079757,43918.11229079757,0.19198387015133428,0.0,,
2024-01-06 20:14:00+00:00,100025.34734937205,5000000.0,0.02000506946987441,100025.34734937205,-2.7755575615628914e-17,43918.11229079757,43918.11229079757,0.19198387015133428,0.0,,
2024-01-06 20:14:00+00:00,100025.34734937205,5000000.0,0.02000506946987441,100025.34734937205,-2.7755575615628914e-17,43918.11229079757,43918.11229079757,0.19198387015133428,0.0,,
2024-01-06 20:14:00+00:00,100025.34734937205,5000000.0,0.02000506946987441,100025.34734937205,-2.7755575615628914e-17,43918.11229079757,43918.11229079757,0.19198387015133428,0.0,,
2024-01-06 20:14:00+00:00,100025.34734937205,5000000.0,0.02000506946987441,100025.34734937205,-2.7755575615628914e-17,43918.11229079757,43918.11229079757,0.19198387015133428,0.0,,
2024-01-06 20:14:00+00:00,100025.34734937205,5000000.0,0.02000506946987441,100025.34734937205,-2.7755575615628914e-17,43918.11229079757,43918.11229079757,0.19198387015133428,0.0,,
2024-01-06 20:14:00+00:00,100025.34734937205,5000000.0,0.02000506946987441,100025.34734937205,-2.7755575615628914e-17,43918.11229079757,43918.11229079757,0.19198387015133428,0.0,,
2024-01-07 00:38:00+00:00,95873.83805206139,5000000.0,0.020005813305966746,100029.06652983373,0.09415646738405209,44091.6,43918.11229079757,2.7755575615628914e-17,0.09415646738405209,,
2024-01-07 01:57:00+00:00,100016.17650944885,5000000.0,0.02000323530188977,100016.17650944885,-2.7755575615628914e-17,43994.2,44091.6,-0.09415646738405209,-2.7755575615628914e-17,,
2024-01-07 01:57:00+00:00,100016.17650944885,5000000.0,0.02000323530188977,100016.17650944885,-2.7755575615628914e-17,43994.2,44091.6,-0.09415646738405209,-2.7755575615628914e-17,,
2024-01-07 15:41:00+00:00,100016.17650944885,5000000.0,0.02000323530188977,100016.17650944885,-2.7755575615628914e-17,43994.2,44091.6,-0.09415646738405209,-2.7755575615628914e-17,,
2024-01-07 15:41:00+00:00,100016.17650944885,5000000.0,0.02000323530188977,100016.17650944885,-2.7755575615628914e-17,43994.2,44091.6,-0.09415646738405209,-2.7755575615628914e-17,,
2024-01-07 15:41:00+00:00,100016.17650944885,5000000.0,0.02000323530188977,100016.17650944885,-2.7755575615628914e-17,43994.2,44091.6,-0.09415646738405209,-2.7755575615628914e-17,,
2024-01-07 15:41:00+00:00,100016.17650944885,5000000.0,0.02000323530188977,100016.17650944885,-2.7755575615628914e-17,43994.2,44091.6,-0.09415646738405209,-2.7755575615628914e-17,,
2024-01-07 15:41:00+00:00,100016.17650944885,5000000.0,0.02000323530188977,100016.17650944885,-2.7755575615628914e-17,43994.2,44091.6,-0.09415646738405209,-2.7755575615628914e-17,,
2024-01-07 15:41:00+00:00,100016.17650944885,5000000.0,0.02000323530188977,100016.17650944885,-2.7755575615628914e-17,43994.2,44091.6,-0.09415646738405209,-2.7755575615628914e-17,,
2024-01-07 15:46:00+00:00,104158.51496683632,5000000.0,0.020003126080387602,100015.63040193802,-0.09415646738405214,43994.2,43994.2,0.0,-0.09415646738405212,,
2024-01-07 15:47:00+00:00,104158.51496683632,5000000.0,0.020003291795770203,100016.458978851,-0.09415646738405214,43994.2,43994.2,0.0,-0.09415646738405212,,
