date,ref_date,ref_timeframe,side,original_index,end,limit_price,stop_loss,take_profit,trigger_price,original_order_id,stop_loss_order_id,take_profit_order_id,order_is_active,base_asset_amount
2024-01-03 09:37:00+00:00,2024-01-03 04:15:00+00:00,15min,sell,2024-01-03 09:37:00+00:00,2024-01-05 20:15:00+00:00,45200.37612818763,45261.6,44931.00000000001,45206.5,Sell-0.0002@45206.50Ref208StopLimit,Buy0.0002@45261.60Ref209Stop,Buy0.0002@44931.00Ref210Limit,True,
2024-01-03 10:38:00+00:00,2024-01-03 04:15:00+00:00,15min,buy,"(Timestamp('2024-01-03 07:45:00+0000', tz='UTC'), Timestamp('2024-01-03 04:15:00+0000', tz='UTC'), '15min', 'buy')",2024-01-05 20:15:00+00:00,45267.72387181237,45206.5,45537.09999999999,45261.6,Buy0.0002@45261.60Ref211StopLimit,Sell-0.0002@45206.50Ref212Stop,Sell-0.0002@45537.10Ref213Limit,True,
2024-01-03 10:39:00+00:00,2024-01-02 19:00:00+00:00,15min,buy,"(Timestamp('2024-01-03 07:45:00+0000', tz='UTC'), Timestamp('2024-01-02 19:00:00+0000', tz='UTC'), '15min', 'buy')",2024-01-05 11:00:00+00:00,45232.95559247484,45104.2,45816.40000000002,45222.9,Buy0.0777@45222.90Ref214StopLimit,Sell-0.0777@45104.20Ref215Stop,Sell-0.0777@45816.40Ref216Limit,True,
2024-01-03 11:08:00+00:00,2024-01-02 18:00:00+00:00,15min,buy,"(Timestamp('2024-01-03 07:54:00+0000', tz='UTC'), Timestamp('2024-01-02 18:00:00+0000', tz='UTC'), '15min', 'buy')",2024-01-05 10:00:00+00:00,45122.8249373451,44963.8,45854.19999999997,45112.2,Buy0.0629@45112.20Ref217StopLimit,Sell-0.0629@44963.80Ref218Stop,Sell-0.0629@45854.20Ref219Limit,True,
2024-01-03 12:01:00+00:00,2024-01-01 17:00:00+00:00,15min,buy,2024-01-03 12:01:00+00:00,2024-01-04 09:00:00+00:00,42783.48513813379,42719.3,43076.899999999994,42778.9,Buy0.0002@42783.49Ref220Limit,Sell-0.0002@42719.30Ref221Stop,Sell-0.0002@43076.90Ref222Limit,True,
2024-01-03 12:01:00+00:00,2024-01-01 17:15:00+00:00,15min,buy,2024-01-03 12:01:00+00:00,2024-01-04 09:15:00+00:00,42779.846556838515,42722.5,43039.90000000001,42775.4,Buy0.0002@42779.85Ref223Limit,Sell-0.0002@42722.50Ref224Stop,Sell-0.0002@43039.90Ref225Limit,True,
2024-01-03 12:01:00+00:00,2024-01-01 22:45:00+00:00,15min,buy,2024-01-03 12:01:00+00:00,2024-01-03 12:03:00+00:00,43534.7316531985,43444.4,43947.199999999975,43528.2,Buy0.0002@43534.73Ref226Limit,Sell-0.0002@43444.40Ref227Stop,Sell-0.0002@43947.20Ref228Limit,True,
2024-01-03 12:02:00+00:00,2023-12-31 06:00:00+00:00,1h,sell,"(Timestamp('2024-01-01 06:05:00+0000', tz='UTC'), Timestamp('2023-12-31 06:00:00+0000', tz='UTC'), '1h', 'sell')",2024-01-10 22:00:00+00:00,42190.482908077276,42284.3,41778.499999999985,42200.0,Sell-0.1066@42200.00Ref229StopLimit,Buy0.1066@42284.30Ref230Stop,Buy0.1066@41778.50Ref231Limit,True,
2024-01-03 12:02:00+00:00,2023-12-30 19:00:00+00:00,1h,sell,"(Timestamp('2024-01-01 07:03:00+0000', tz='UTC'), Timestamp('2023-12-30 19:00:00+0000', tz='UTC'), '1h', 'sell')",2024-01-10 11:00:00+00:00,42328.727790301884,42451.2,41788.2,42340.7,Sell-0.0817@42340.70Ref232StopLimit,Buy0.0817@42451.20Ref233Stop,Buy0.0817@41788.20Ref234Limit,True,
2024-01-03 12:02:00+00:00,2023-12-31 14:00:00+00:00,1h,sell,"(Timestamp('2024-01-01 08:24:00+0000', tz='UTC'), Timestamp('2023-12-31 14:00:00+0000', tz='UTC'), '1h', 'sell')",2024-01-11 06:00:00+00:00,42400.64818177751,42534.0,41797.19999999998,42411.2,Sell-0.0750@42411.20Ref235StopLimit,Buy0.0750@42534.00Ref236Stop,Buy0.0750@41797.20Ref237Limit,True,
2024-01-03 12:02:00+00:00,2024-01-01 17:00:00+00:00,15min,sell,"(Timestamp('2024-01-01 18:01:00+0000', tz='UTC'), Timestamp('2024-01-01 17:00:00+0000', tz='UTC'), '15min', 'sell')",2024-01-03 12:04:00+00:00,42714.71486186622,42778.9,42421.30000000001,42719.3,Sell-0.1558@42714.71Ref238Limit,Buy0.1558@42778.90Ref239Stop,Buy0.1558@42421.30Ref240Limit,True,
2024-01-03 12:02:00+00:00,2024-01-01 17:15:00+00:00,15min,sell,"(Timestamp('2024-01-01 18:01:00+0000', tz='UTC'), Timestamp('2024-01-01 17:15:00+0000', tz='UTC'), '15min', 'sell')",2024-01-03 12:04:00+00:00,42718.05344316149,42775.4,42457.99999999999,42722.5,Sell-0.0002@42718.05Ref241Limit,Buy0.0002@42775.40Ref242Stop,Buy0.0002@42458.00Ref243Limit,True,
2024-01-03 12:03:00+00:00,2024-01-01 22:45:00+00:00,15min,buy,"(Timestamp('2024-01-03 12:01:00+0000', tz='UTC'), Timestamp('2024-01-01 22:45:00+0000', tz='UTC'), '15min', 'buy')",2024-01-03 16:03:00+00:00,43534.7316531985,43444.4,43947.199999999975,43528.2,Buy0.0002@43528.20Ref244StopLimit,Sell-0.0002@43444.40Ref245Stop,Sell-0.0002@43947.20Ref246Limit,True,
2024-01-03 12:04:00+00:00,2024-01-01 17:00:00+00:00,15min,sell,"(Timestamp('2024-01-03 12:02:00+0000', tz='UTC'), Timestamp('2024-01-01 17:00:00+0000', tz='UTC'), '15min', 'sell')",2024-01-03 12:06:00+00:00,42714.71486186622,42778.9,42421.30000000001,42719.3,Sell-0.1558@42714.71Ref247Limit,Buy0.1558@42778.90Ref248Stop,Buy0.1558@42421.30Ref249Limit,True,
2024-01-03 12:04:00+00:00,2024-01-01 17:15:00+00:00,15min,sell,"(Timestamp('2024-01-03 12:02:00+0000', tz='UTC'), Timestamp('2024-01-01 17:15:00+0000', tz='UTC'), '15min', 'sell')",2024-01-03 12:06:00+00:00,42718.05344316149,42775.4,42457.99999999999,42722.5,Sell-0.0002@42718.05Ref250Limit,Buy0.0002@42775.40Ref251Stop,Buy0.0002@42458.00Ref252Limit,True,
2024-01-03 12:06:00+00:00,2024-01-01 17:00:00+00:00,15min,sell,"(Timestamp('2024-01-03 12:04:00+0000', tz='UTC'), Timestamp('2024-01-01 17:00:00+0000', tz='UTC'), '15min', 'sell')",2024-01-04 09:00:00+00:00,42714.71486186622,42778.9,42421.30000000001,42719.3,Sell-0.1558@42714.71Ref253Limit,Buy0.1558@42778.90Ref254Stop,Buy0.1558@42421.30Ref255Limit,True,
2024-01-03 12:06:00+00:00,2024-01-01 17:15:00+00:00,15min,sell,"(Timestamp('2024-01-03 12:04:00+0000', tz='UTC'), Timestamp('2024-01-01 17:15:00+0000', tz='UTC'), '15min', 'sell')",2024-01-04 09:15:00+00:00,42718.05344316149,42775.4,42457.99999999999,42722.5,Sell-0.0002@42718.05Ref256Limit,Buy0.0002@42775.40Ref257Stop,Buy0.0002@42458.00Ref258Limit,True,
2024-01-03 12:08:00+00:00,2023-12-31 06:00:00+00:00,1h,buy,2024-01-03 12:08:00+00:00,2024-01-03 12:10:00+00:00,42293.81709192273,42200.0,42705.80000000002,42284.3,Buy0.1066@42293.82Ref259Limit,Sell-0.1066@42200.00Ref260Stop,Sell-0.1066@42705.80Ref261Limit,True,
2024-01-03 12:09:00+00:00,2023-12-30 04:00:00+00:00,4h,buy,2024-01-03 12:09:00+00:00,2024-02-10 20:00:00+00:00,42181.88697196481,41928.5,43281.5,42154.0,Buy0.0395@42154.00Ref262StopLimit,Sell-0.0395@41928.50Ref263Stop,Sell-0.0395@43281.50Ref264Limit,True,
2024-01-03 12:10:00+00:00,2023-12-31 06:00:00+00:00,1h,buy,"(Timestamp('2024-01-03 12:08:00+0000', tz='UTC'), Timestamp('2023-12-31 06:00:00+0000', tz='UTC'), '1h', 'buy')",2024-01-03 12:19:00+00:00,42293.81709192273,42200.0,42705.80000000002,42284.3,Buy0.1066@42284.30Ref265StopLimit,Sell-0.1066@42200.00Ref266Stop,Sell-0.1066@42705.80Ref267Limit,True,
2024-01-03 12:19:00+00:00,2023-12-31 06:00:00+00:00,1h,buy,"(Timestamp('2024-01-03 12:10:00+0000', tz='UTC'), Timestamp('2023-12-31 06:00:00+0000', tz='UTC'), '1h', 'buy')",2024-01-03 12:21:00+00:00,42293.81709192273,42200.0,42705.80000000002,42284.3,Buy0.1066@42293.82Ref268Limit,Sell-0.1066@42200.00Ref269Stop,Sell-0.1066@42705.80Ref270Limit,True,
2024-01-03 12:21:00+00:00,2023-12-31 06:00:00+00:00,1h,buy,"(Timestamp('2024-01-03 12:19:00+0000', tz='UTC'), Timestamp('2023-12-31 06:00:00+0000', tz='UTC'), '1h', 'buy')",2024-01-03 12:27:00+00:00,42293.81709192273,42200.0,42705.80000000002,42284.3,Buy0.1066@42293.82Ref271Limit,Sell-0.1066@42200.00Ref272Stop,Sell-0.1066@42705.80Ref273Limit,True,
2024-01-03 12:27:00+00:00,2023-12-31 06:00:00+00:00,1h,buy,"(Timestamp('2024-01-03 12:21:00+0000', tz='UTC'), Timestamp('2023-12-31 06:00:00+0000', tz='UTC'), '1h', 'buy')",2024-01-03 12:30:00+00:00,42293.81709192273,42200.0,42705.80000000002,42284.3,Buy0.1066@42293.82Ref274Limit,Sell-0.1066@42200.00Ref275Stop,Sell-0.1066@42705.80Ref276Limit,True,
2024-01-03 12:30:00+00:00,2023-12-31 06:00:00+00:00,1h,buy,"(Timestamp('2024-01-03 12:27:00+0000', tz='UTC'), Timestamp('2023-12-31 06:00:00+0000', tz='UTC'), '1h', 'buy')",2024-01-03 12:32:00+00:00,42293.81709192273,42200.0,42705.80000000002,42284.3,Buy0.1066@42293.82Ref277Limit,Sell-0.1066@42200.00Ref278Stop,Sell-0.1066@42705.80Ref279Limit,True,
2024-01-03 12:32:00+00:00,2023-12-31 06:00:00+00:00,1h,buy,"(Timestamp('2024-01-03 12:30:00+0000', tz='UTC'), Timestamp('2023-12-31 06:00:00+0000', tz='UTC'), '1h', 'buy')",2024-01-03 12:39:00+00:00,42293.81709192273,42200.0,42705.80000000002,42284.3,Buy0.1066@42284.30Ref280StopLimit,Sell-0.1066@42200.00Ref281Stop,Sell-0.1066@42705.80Ref282Limit,True,
2024-01-03 12:39:00+00:00,2023-12-31 06:00:00+00:00,1h,buy,"(Timestamp('2024-01-03 12:32:00+0000', tz='UTC'), Timestamp('2023-12-31 06:00:00+0000', tz='UTC'), '1h', 'buy')",2024-01-10 22:00:00+00:00,42293.81709192273,42200.0,42705.80000000002,42284.3,Buy0.1066@42284.30Ref283StopLimit,Sell-0.1066@42200.00Ref284Stop,Sell-0.1066@42705.80Ref285Limit,True,
2024-01-03 16:03:00+00:00,2024-01-01 22:45:00+00:00,15min,buy,"(Timestamp('2024-01-03 12:03:00+0000', tz='UTC'), Timestamp('2024-01-01 22:45:00+0000', tz='UTC'), '15min', 'buy')",2024-01-03 16:05:00+00:00,43534.7316531985,43444.4,43947.199999999975,43528.2,Buy0.1107@43528.20Ref286StopLimit,Sell-0.1107@43444.40Ref287Stop,Sell-0.1107@43947.20Ref288Limit,True,
2024-01-03 16:05:00+00:00,2024-01-01 22:45:00+00:00,15min,buy,"(Timestamp('2024-01-03 16:03:00+0000', tz='UTC'), Timestamp('2024-01-01 22:45:00+0000', tz='UTC'), '15min', 'buy')",2024-01-04 14:45:00+00:00,43534.7316531985,43444.4,43947.199999999975,43528.2,Buy0.1107@43528.20Ref289StopLimit,Sell-0.1107@43444.40Ref290Stop,Sell-0.1107@43947.20Ref291Limit,True,
2024-01-04 02:46:00+00:00,2024-01-03 23:15:00+00:00,15min,sell,2024-01-04 02:46:00+00:00,2024-01-05 01:49:00+00:00,42606.85304458321,42759.7,41910.100000000006,42618.1,Sell-0.0654@42618.10Ref292StopLimit,Buy0.0654@42759.70Ref293Stop,Buy0.0654@41910.10Ref294Limit,True,
2024-01-04 12:16:00+00:00,2024-01-03 23:00:00+00:00,1h,sell,2024-01-04 12:16:00+00:00,2024-01-05 01:49:00+00:00,42577.968772590524,42841.0,41432.80000000002,42606.3,Sell-0.0380@42606.30Ref295StopLimit,Buy0.0380@42841.00Ref296Stop,Buy0.0380@41432.80Ref297Limit,True,
2024-01-04 15:14:00+00:00,2024-01-04 04:00:00+00:00,1h,sell,2024-01-04 15:14:00+00:00,2024-01-05 01:49:00+00:00,42976.32413154229,43197.9,42054.30000000001,43007.3,Sell-0.0451@43007.30Ref298StopLimit,Buy0.0451@43197.90Ref299Stop,Buy0.0451@42054.30Ref300Limit,True,
2024-01-04 15:28:00+00:00,2024-01-04 08:00:00+00:00,4h,sell,2024-01-04 15:28:00+00:00,2024-01-05 01:49:00+00:00,42722.44106952274,43216.3,40521.69999999997,42767.2,Sell-0.0202@42767.20Ref301StopLimit,Buy0.0202@43216.30Ref302Stop,Buy0.0202@40521.70Ref303Limit,True,
2024-01-05 00:37:00+00:00,2024-01-04 23:15:00+00:00,15min,buy,2024-01-05 00:37:00+00:00,2024-01-07 15:15:00+00:00,44361.001733185396,44218.9,45004.30000000001,44349.8,Buy0.0002@44349.80Ref304StopLimit,Sell-0.0002@44218.90Ref305Stop,Sell-0.0002@45004.30Ref306Limit,True,
2024-01-05 01:48:00+00:00,2024-01-03 23:15:00+00:00,15min,buy,2024-01-05 01:48:00+00:00,2024-01-06 15:15:00+00:00,42770.94695541679,42618.1,43467.69999999999,42759.7,Buy0.0002@42770.95Ref307Limit,Sell-0.0002@42618.10Ref308Stop,Sell-0.0002@43467.70Ref309Limit,True,
2024-01-05 01:48:00+00:00,2024-01-04 04:00:00+00:00,1h,buy,2024-01-05 01:48:00+00:00,2024-01-05 01:50:00+00:00,43228.87586845771,43007.3,44150.899999999994,43197.9,Buy0.0002@43228.88Ref310Limit,Sell-0.0002@43007.30Ref311Stop,Sell-0.0002@44150.90Ref312Limit,True,
2024-01-05 01:49:00+00:00,2024-01-03 23:15:00+00:00,15min,sell,"(Timestamp('2024-01-04 02:46:00+0000', tz='UTC'), Timestamp('2024-01-03 23:15:00+0000', tz='UTC'), '15min', 'sell')",2024-01-05 01:51:00+00:00,42606.85304458321,42759.7,41910.100000000006,42618.1,Sell-0.0654@42606.85Ref313Limit,Buy0.0654@42759.70Ref314Stop,Buy0.0654@41910.10Ref315Limit,True,
2024-01-05 01:49:00+00:00,2024-01-03 23:00:00+00:00,1h,sell,"(Timestamp('2024-01-04 12:16:00+0000', tz='UTC'), Timestamp('2024-01-03 23:00:00+0000', tz='UTC'), '1h', 'sell')",2024-01-05 01:51:00+00:00,42577.968772590524,42841.0,41432.80000000002,42606.3,Sell-0.0380@42577.97Ref316Limit,Buy0.0380@42841.00Ref317Stop,Buy0.0380@41432.80Ref318Limit,True,
2024-01-05 01:49:00+00:00,2024-01-04 04:00:00+00:00,1h,sell,"(Timestamp('2024-01-04 15:14:00+0000', tz='UTC'), Timestamp('2024-01-04 04:00:00+0000', tz='UTC'), '1h', 'sell')",2024-01-05 01:54:00+00:00,42976.32413154229,43197.9,42054.30000000001,43007.3,Sell-0.0451@42976.32Ref319Limit,Buy0.0451@43197.90Ref320Stop,Buy0.0451@42054.30Ref321Limit,True,
2024-01-05 01:49:00+00:00,2024-01-04 08:00:00+00:00,4h,sell,"(Timestamp('2024-01-04 15:28:00+0000', tz='UTC'), Timestamp('2024-01-04 08:00:00+0000', tz='UTC'), '4h', 'sell')",2024-01-05 01:54:00+00:00,42722.44106952274,43216.3,40521.69999999997,42767.2,Sell-0.0202@42722.44Ref322Limit,Buy0.0202@43216.30Ref323Stop,Buy0.0202@40521.70Ref324Limit,True,
2024-01-05 01:50:00+00:00,2024-01-04 04:00:00+00:00,1h,buy,"(Timestamp('2024-01-05 01:48:00+0000', tz='UTC'), Timestamp('2024-01-04 04:00:00+0000', tz='UTC'), '1h', 'buy')",2024-01-05 01:52:00+00:00,43228.87586845771,43007.3,44150.899999999994,43197.9,Buy0.0001@43228.88Ref325Limit,Sell-0.0001@43007.30Ref326Stop,Sell-0.0001@44150.90Ref327Limit,True,
2024-01-05 01:51:00+00:00,2024-01-03 23:15:00+00:00,15min,sell,"(Timestamp('2024-01-05 01:49:00+0000', tz='UTC'), Timestamp('2024-01-03 23:15:00+0000', tz='UTC'), '15min', 'sell')",2024-01-06 15:15:00+00:00,42606.85304458321,42759.7,41910.100000000006,42618.1,Sell-0.0654@42618.10Ref328StopLimit,Buy0.0654@42759.70Ref329Stop,Buy0.0654@41910.10Ref330Limit,True,
2024-01-05 01:51:00+00:00,2024-01-03 23:00:00+00:00,1h,sell,"(Timestamp('2024-01-05 01:49:00+0000', tz='UTC'), Timestamp('2024-01-03 23:00:00+0000', tz='UTC'), '1h', 'sell')",2024-01-12 23:06:00+00:00,42577.968772590524,42841.0,41432.80000000002,42606.3,Sell-0.0380@42606.30Ref331StopLimit,Buy0.0380@42841.00Ref332Stop,Buy0.0380@41432.80Ref333Limit,True,
2024-01-05 01:52:00+00:00,2024-01-04 04:00:00+00:00,1h,buy,"(Timestamp('2024-01-05 01:50:00+0000', tz='UTC'), Timestamp('2024-01-04 04:00:00+0000', tz='UTC'), '1h', 'buy')",2024-01-14 20:00:00+00:00,43228.87586845771,43007.3,44150.899999999994,43197.9,Buy0.0001@43197.90Ref334StopLimit,Sell-0.0001@43007.30Ref335Stop,Sell-0.0001@44150.90Ref336Limit,True,
2024-01-05 01:54:00+00:00,2024-01-04 04:00:00+00:00,1h,sell,"(Timestamp('2024-01-05 01:49:00+0000', tz='UTC'), Timestamp('2024-01-04 04:00:00+0000', tz='UTC'), '1h', 'sell')",2024-01-14 20:00:00+00:00,42976.32413154229,43197.9,42054.30000000001,43007.3,Sell-0.0451@43007.30Ref337StopLimit,Buy0.0451@43197.90Ref338Stop,Buy0.0451@42054.30Ref339Limit,True,
2024-01-05 01:54:00+00:00,2024-01-04 08:00:00+00:00,4h,sell,"(Timestamp('2024-01-05 01:49:00+0000', tz='UTC'), Timestamp('2024-01-04 08:00:00+0000', tz='UTC'), '4h', 'sell')",2024-02-16 00:00:00+00:00,42722.44106952274,43216.3,40521.69999999997,42767.2,Sell-0.0202@42767.20Ref340StopLimit,Buy0.0202@43216.30Ref341Stop,Buy0.0202@40521.70Ref342Limit,True,
2024-01-05 09:01:00+00:00,2024-01-05 07:30:00+00:00,15min,sell,2024-01-05 09:01:00+00:00,2024-01-05 11:22:00+00:00,43770.088908776,43872.9,43311.9,43779.4,Sell-0.0002@43779.40Ref343StopLimit,Buy0.0002@43872.90Ref344Stop,Buy0.0002@43311.90Ref345Limit,True,
2024-01-05 09:01:00+00:00,2024-01-05 08:45:00+00:00,15min,sell,2024-01-05 09:01:00+00:00,2024-01-05 12:24:00+00:00,43811.2182230547,43909.6,43368.400000000016,43819.4,Sell-0.0002@43819.40Ref346StopLimit,Buy0.0002@43909.60Ref347Stop,Buy0.0002@43368.40Ref348Limit,True,
2024-01-05 10:58:00+00:00,2024-01-05 08:45:00+00:00,15min,buy,2024-01-05 10:58:00+00:00,2024-01-05 12:49:00+00:00,43917.7817769453,43819.4,44360.599999999984,43909.6,Buy0.0002@43909.60Ref349StopLimit,Sell-0.0002@43819.40Ref350Stop,Sell-0.0002@44360.60Ref351Limit,True,
2024-01-05 10:59:00+00:00,2024-01-05 07:30:00+00:00,15min,buy,2024-01-05 10:59:00+00:00,2024-01-05 11:40:00+00:00,43882.211091224,43779.4,44340.4,43872.9,Buy0.0002@43872.90Ref352StopLimit,Sell-0.0002@43779.40Ref353Stop,Sell-0.0002@44340.40Ref354Limit,True,
2024-01-05 11:22:00+00:00,2024-01-05 07:30:00+00:00,15min,sell,"(Timestamp('2024-01-05 09:01:00+0000', tz='UTC'), Timestamp('2024-01-05 07:30:00+0000', tz='UTC'), '15min', 'sell')",2024-01-05 12:03:00+00:00,43770.088908776,43872.9,43311.9,43779.4,Sell-0.0002@43779.40Ref355StopLimit,Buy0.0002@43872.90Ref356Stop,Buy0.0002@43311.90Ref357Limit,True,
2024-01-05 11:40:00+00:00,2024-01-05 07:30:00+00:00,15min,buy,"(Timestamp('2024-01-05 10:59:00+0000', tz='UTC'), Timestamp('2024-01-05 07:30:00+0000', tz='UTC'), '15min', 'buy')",2024-01-05 12:05:00+00:00,43882.211091224,43779.4,44340.4,43872.9,Buy0.0002@43872.90Ref358StopLimit,Sell-0.0002@43779.40Ref359Stop,Sell-0.0002@44340.40Ref360Limit,True,
2024-01-05 12:03:00+00:00,2024-01-05 07:30:00+00:00,15min,sell,"(Timestamp('2024-01-05 11:22:00+0000', tz='UTC'), Timestamp('2024-01-05 07:30:00+0000', tz='UTC'), '15min', 'sell')",2024-01-05 12:24:00+00:00,43770.088908776,43872.9,43311.9,43779.4,Sell-0.0002@43779.40Ref361StopLimit,Buy0.0002@43872.90Ref362Stop,Buy0.0002@43311.90Ref363Limit,True,
2024-01-05 12:05:00+00:00,2024-01-05 07:30:00+00:00,15min,buy,"(Timestamp('2024-01-05 11:40:00+0000', tz='UTC'), Timestamp('2024-01-05 07:30:00+0000', tz='UTC'), '15min', 'buy')",2024-01-05 13:30:00+00:00,43882.211091224,43779.4,44340.4,43872.9,Buy0.0002@43872.90Ref364StopLimit,Sell-0.0002@43779.40Ref365Stop,Sell-0.0002@44340.40Ref366Limit,True,
2024-01-05 12:24:00+00:00,2024-01-05 08:45:00+00:00,15min,sell,"(Timestamp('2024-01-05 09:01:00+0000', tz='UTC'), Timestamp('2024-01-05 08:45:00+0000', tz='UTC'), '15min', 'sell')",2024-01-05 12:50:00+00:00,43811.2182230547,43909.6,43368.400000000016,43819.4,Sell-0.0002@43819.40Ref367StopLimit,Buy0.0002@43909.60Ref368Stop,Buy0.0002@43368.40Ref369Limit,True,
2024-01-05 12:24:00+00:00,2024-01-05 07:30:00+00:00,15min,sell,"(Timestamp('2024-01-05 12:03:00+0000', tz='UTC'), Timestamp('2024-01-05 07:30:00+0000', tz='UTC'), '15min', 'sell')",2024-01-05 13:31:00+00:00,43770.088908776,43872.9,43311.9,43779.4,Sell-0.0002@43779.40Ref370StopLimit,Buy0.0002@43872.90Ref371Stop,Buy0.0002@43311.90Ref372Limit,True,
2024-01-05 12:49:00+00:00,2024-01-05 08:45:00+00:00,15min,buy,"(Timestamp('2024-01-05 10:58:00+0000', tz='UTC'), Timestamp('2024-01-05 08:45:00+0000', tz='UTC'), '15min', 'buy')",2024-01-05 13:30:00+00:00,43917.7817769453,43819.4,44360.599999999984,43909.6,Buy0.0002@43909.60Ref373StopLimit,Sell-0.0002@43819.40Ref374Stop,Sell-0.0002@44360.60Ref375Limit,True,
2024-01-05 12:50:00+00:00,2024-01-05 08:45:00+00:00,15min,sell,"(Timestamp('2024-01-05 12:24:00+0000', tz='UTC'), Timestamp('2024-01-05 08:45:00+0000', tz='UTC'), '15min', 'sell')",2024-01-05 13:32:00+00:00,43811.2182230547,43909.6,43368.400000000016,43819.4,Sell-0.0002@43819.40Ref376StopLimit,Buy0.0002@43909.60Ref377Stop,Buy0.0002@43368.40Ref378Limit,True,
2024-01-05 13:30:00+00:00,2024-01-05 07:30:00+00:00,15min,buy,"(Timestamp('2024-01-05 12:05:00+0000', tz='UTC'), Timestamp('2024-01-05 07:30:00+0000', tz='UTC'), '15min', 'buy')",2024-01-05 13:35:00+00:00,43882.211091224,43779.4,44340.4,43872.9,Buy0.0002@43882.21Ref379Limit,Sell-0.0002@43779.40Ref380Stop,Sell-0.0002@44340.40Ref381Limit,True,
2024-01-05 13:30:00+00:00,2024-01-05 08:45:00+00:00,15min,buy,"(Timestamp('2024-01-05 12:49:00+0000', tz='UTC'), Timestamp('2024-01-05 08:45:00+0000', tz='UTC'), '15min', 'buy')",2024-01-05 13:32:00+00:00,43917.7817769453,43819.4,44360.599999999984,43909.6,Buy0.0002@43917.78Ref382Limit,Sell-0.0002@43819.40Ref383Stop,Sell-0.0002@44360.60Ref384Limit,True,
2024-01-05 13:31:00+00:00,2024-01-05 07:30:00+00:00,15min,sell,"(Timestamp('2024-01-05 12:24:00+0000', tz='UTC'), Timestamp('2024-01-05 07:30:00+0000', tz='UTC'), '15min', 'sell')",2024-01-05 13:44:00+00:00,43770.088908776,43872.9,43311.9,43779.4,Sell-0.0002@43779.40Ref385StopLimit,Buy0.0002@43872.90Ref386Stop,Buy0.0002@43311.90Ref387Limit,True,
2024-01-05 13:32:00+00:00,2024-01-05 08:45:00+00:00,15min,sell,"(Timestamp('2024-01-05 12:50:00+0000', tz='UTC'), Timestamp('2024-01-05 08:45:00+0000', tz='UTC'), '15min', 'sell')",2024-01-05 13:34:00+00:00,43811.2182230547,43909.6,43368.400000000016,43819.4,Sell-0.0002@43811.22Ref388Limit,Buy0.0002@43909.60Ref389Stop,Buy0.0002@43368.40Ref390Limit,True,
2024-01-05 13:32:00+00:00,2024-01-05 08:45:00+00:00,15min,buy,"(Timestamp('2024-01-05 13:30:00+0000', tz='UTC'), Timestamp('2024-01-05 08:45:00+0000', tz='UTC'), '15min', 'buy')",2024-01-05 13:35:00+00:00,43917.7817769453,43819.4,44360.599999999984,43909.6,Buy0.0002@43917.78Ref391Limit,Sell-0.0002@43819.40Ref392Stop,Sell-0.0002@44360.60Ref393Limit,True,
2024-01-05 13:34:00+00:00,2024-01-05 08:45:00+00:00,15min,sell,"(Timestamp('2024-01-05 13:32:00+0000', tz='UTC'), Timestamp('2024-01-05 08:45:00+0000', tz='UTC'), '15min', 'sell')",2024-01-05 13:53:00+00:00,43811.2182230547,43909.6,43368.400000000016,43819.4,Sell-0.0002@43819.40Ref394StopLimit,Buy0.0002@43909.60Ref395Stop,Buy0.0002@43368.40Ref396Limit,True,
2024-01-05 13:35:00+00:00,2024-01-05 07:30:00+00:00,15min,buy,"(Timestamp('2024-01-05 13:30:00+0000', tz='UTC'), Timestamp('2024-01-05 07:30:00+0000', tz='UTC'), '15min', 'buy')",2024-01-05 13:37:00+00:00,43882.211091224,43779.4,44340.4,43872.9,Buy0.0002@43882.21Ref397Limit,Sell-0.0002@43779.40Ref398Stop,Sell-0.0002@44340.40Ref399Limit,True,
2024-01-05 13:35:00+00:00,2024-01-05 08:45:00+00:00,15min,buy,"(Timestamp('2024-01-05 13:32:00+0000', tz='UTC'), Timestamp('2024-01-05 08:45:00+0000', tz='UTC'), '15min', 'buy')",2024-01-05 13:37:00+00:00,43917.7817769453,43819.4,44360.599999999984,43909.6,Buy0.0002@43917.78Ref400Limit,Sell-0.0002@43819.40Ref401Stop,Sell-0.0002@44360.60Ref402Limit,True,
2024-01-05 13:37:00+00:00,2024-01-05 07:30:00+00:00,15min,buy,"(Timestamp('2024-01-05 13:35:00+0000', tz='UTC'), Timestamp('2024-01-05 07:30:00+0000', tz='UTC'), '15min', 'buy')",2024-01-05 14:12:00+00:00,43882.211091224,43779.4,44340.4,43872.9,Buy0.0002@43872.90Ref403StopLimit,Sell-0.0002@43779.40Ref404Stop,Sell-0.0002@44340.40Ref405Limit,True,
2024-01-05 13:37:00+00:00,2024-01-05 08:45:00+00:00,15min,buy,"(Timestamp('2024-01-05 13:35:00+0000', tz='UTC'), Timestamp('2024-01-05 08:45:00+0000', tz='UTC'), '15min', 'buy')",2024-01-05 14:11:00+00:00,43917.7817769453,43819.4,44360.599999999984,43909.6,Buy0.0002@43909.60Ref406StopLimit,Sell-0.0002@43819.40Ref407Stop,Sell-0.0002@44360.60Ref408Limit,True,
