timeframe,date,bull_bear_side,end,internal_high,high_time,internal_low,low_time,movement,atr,movement_start_value,movement_end_value,movement_start_time,movement_end_time
1min,2023-11-16 16:46:00+00:00,BEARISH_TREND,2023-11-16 16:48:00+00:00,36634.3,2023-11-16 16:46:00+00:00,36484.6,2023-11-16 16:46:00+00:00,149.70000000000437,28.278448700767154,36634.3,36484.6,2023-11-16 16:40:00+00:00,2023-11-16 16:51:00+00:00
1min,2023-11-16 16:48:00+00:00,SIDE_TREND,2023-11-16 16:52:00+00:00,36545.5,2023-11-16 16:48:00+00:00,36484.6,2023-11-16 16:51:00+00:00,60.900000000001455,26.273007446205167,,,,
1min,2023-11-16 16:52:00+00:00,BULLISH_TREND,2023-11-16 17:02:00+00:00,36633.4,2023-11-16 17:01:00+00:00,36484.6,2023-11-16 16:54:00+00:00,148.8000000000029,24.643513587644158,36484.6,36633.4,2023-11-16 16:51:00+00:00,2023-11-16 17:02:00+00:00
1min,2023-11-16 17:02:00+00:00,BEARISH_TREND,2023-11-16 17:12:00+00:00,36633.4,2023-11-16 17:02:00+00:00,36450.4,2023-11-16 17:11:00+00:00,183.0,27.376194318436468,36633.4,36450.4,2023-11-16 17:02:00+00:00,2023-11-16 17:12:00+00:00
1min,2023-11-16 17:12:00+00:00,SIDE_TREND,2023-11-16 17:13:00+00:00,36505.8,2023-11-16 17:12:00+00:00,36450.4,2023-11-16 17:12:00+00:00,55.400000000001455,27.729919899542324,,,,
1min,2023-11-16 17:13:00+00:00,BULLISH_TREND,2023-11-16 17:21:00+00:00,36587.6,2023-11-16 17:20:00+00:00,36450.4,2023-11-16 17:13:00+00:00,137.1999999999971,26.38378501007341,36450.4,36587.6,2023-11-16 17:12:00+00:00,2023-11-16 17:20:00+00:00
15min,2023-11-16 17:15:00+00:00,BEARISH_TREND,2023-11-16 19:45:00+00:00,37539.0,2023-11-16 17:15:00+00:00,35499.5,2023-11-16 19:30:00+00:00,2039.5,187.29236087549128,37539.0,35499.5,2023-11-16 11:29:00+00:00,2023-11-16 19:40:00+00:00
1min,2023-11-16 17:21:00+00:00,SIDE_TREND,2023-11-16 17:27:00+00:00,36577.6,2023-11-16 17:21:00+00:00,36495.1,2023-11-16 17:24:00+00:00,82.5,26.4453954155335,,,,
1min,2023-11-16 17:27:00+00:00,BULLISH_TREND,2023-11-16 17:31:00+00:00,36586.8,2023-11-16 17:30:00+00:00,36450.4,2023-11-16 17:27:00+00:00,136.40000000000146,26.55632384172816,36450.4,36586.8,2023-11-16 17:12:00+00:00,2023-11-16 17:34:00+00:00
1min,2023-11-16 17:31:00+00:00,SIDE_TREND,2023-11-16 17:32:00+00:00,36586.9,2023-11-16 17:31:00+00:00,36571.5,2023-11-16 17:31:00+00:00,15.400000000001455,25.29435791095445,,,,
1min,2023-11-16 17:32:00+00:00,BEARISH_TREND,2023-11-16 18:01:00+00:00,36586.9,2023-11-16 17:32:00+00:00,36258.6,2023-11-16 18:00:00+00:00,328.3000000000029,22.3519881439427,36586.9,36258.6,2023-11-16 17:31:00+00:00,2023-11-16 18:00:00+00:00
1min,2023-11-16 18:01:00+00:00,SIDE_TREND,2023-11-16 18:02:00+00:00,36362.1,2023-11-16 18:01:00+00:00,36309.9,2023-11-16 18:01:00+00:00,52.19999999999709,33.637071190578155,,,,
1min,2023-11-16 18:02:00+00:00,BEARISH_TREND,2023-11-16 18:03:00+00:00,36586.9,2023-11-16 18:02:00+00:00,36156.7,2023-11-16 18:02:00+00:00,430.20000000000437,38.0844232483941,36586.9,36156.7,2023-11-16 17:31:00+00:00,2023-11-16 18:05:00+00:00
1min,2023-11-16 18:03:00+00:00,SIDE_TREND,2023-11-16 18:05:00+00:00,36335.0,2023-11-16 18:03:00+00:00,36252.1,2023-11-16 18:04:00+00:00,82.90000000000146,40.42278714333267,,,,
1min,2023-11-16 18:05:00+00:00,BULLISH_TREND,2023-11-16 18:12:00+00:00,36394.0,2023-11-16 18:10:00+00:00,36156.7,2023-11-16 18:05:00+00:00,237.3000000000029,47.444596122672586,36156.7,36394.0,2023-11-16 18:05:00+00:00,2023-11-16 18:12:00+00:00
1min,2023-11-16 18:12:00+00:00,SIDE_TREND,2023-11-16 18:14:00+00:00,36394.0,2023-11-16 18:12:00+00:00,36340.0,2023-11-16 18:13:00+00:00,54.0,45.0744219062792,,,,
1min,2023-11-16 18:14:00+00:00,BEARISH_TREND,2023-11-16 18:25:00+00:00,36394.0,2023-11-16 18:15:00+00:00,36080.0,2023-11-16 18:24:00+00:00,314.0,51.16414941869698,36394.0,36080.0,2023-11-16 18:12:00+00:00,2023-11-16 18:24:00+00:00
1min,2023-11-16 18:25:00+00:00,SIDE_TREND,2023-11-16 18:31:00+00:00,36280.0,2023-11-16 18:30:00+00:00,36104.2,2023-11-16 18:25:00+00:00,175.8000000000029,57.28075368393325,,,,
5min,2023-11-16 18:25:00+00:00,SIDE_TREND,2023-11-16 18:55:00+00:00,36297.4,2023-11-16 18:35:00+00:00,36104.2,2023-11-16 18:25:00+00:00,193.20000000000437,104.76119163021576,,,,
1min,2023-11-16 18:31:00+00:00,BULLISH_TREND,2023-11-16 18:37:00+00:00,36297.4,2023-11-16 18:35:00+00:00,36080.0,2023-11-16 18:32:00+00:00,217.40000000000146,50.84699585849481,36080.0,36297.4,2023-11-16 18:24:00+00:00,2023-11-16 18:38:00+00:00
1min,2023-11-16 18:37:00+00:00,SIDE_TREND,2023-11-16 18:38:00+00:00,36292.0,2023-11-16 18:37:00+00:00,36278.4,2023-11-16 18:37:00+00:00,13.599999999998545,44.701340743638816,,,,
1min,2023-11-16 18:38:00+00:00,BEARISH_TREND,2023-11-16 18:50:00+00:00,36297.4,2023-11-16 18:38:00+00:00,36108.0,2023-11-16 18:49:00+00:00,189.40000000000146,39.2965300540908,36297.4,36108.0,2023-11-16 18:38:00+00:00,2023-11-16 18:51:00+00:00
1min,2023-11-16 18:50:00+00:00,SIDE_TREND,2023-11-16 18:51:00+00:00,36163.0,2023-11-16 18:50:00+00:00,36108.6,2023-11-16 18:50:00+00:00,54.400000000001455,40.47564778701525,,,,
1min,2023-11-16 18:51:00+00:00,BULLISH_TREND,2023-11-16 18:59:00+00:00,36266.2,2023-11-16 18:58:00+00:00,36108.0,2023-11-16 18:51:00+00:00,158.1999999999971,40.36641541442569,36108.0,36266.2,2023-11-16 18:51:00+00:00,2023-11-16 19:02:00+00:00
5min,2023-11-16 18:55:00+00:00,BEARISH_TREND,2023-11-16 19:45:00+00:00,36909.6,2023-11-16 19:00:00+00:00,35499.5,2023-11-16 19:40:00+00:00,1410.0999999999985,123.05190084799452,36909.6,35499.5,2023-11-16 15:32:00+00:00,2023-11-16 19:40:00+00:00
1min,2023-11-16 18:59:00+00:00,SIDE_TREND,2023-11-16 19:02:00+00:00,36260.7,2023-11-16 18:59:00+00:00,36212.9,2023-11-16 19:00:00+00:00,47.799999999995634,36.15591564139248,,,,
1min,2023-11-16 19:02:00+00:00,BEARISH_TREND,2023-11-16 19:24:00+00:00,36266.2,2023-11-16 19:02:00+00:00,35499.5,2023-11-16 19:22:00+00:00,766.6999999999971,47.32825484452608,36266.2,35499.5,2023-11-16 19:02:00+00:00,2023-11-16 19:40:00+00:00
1min,2023-11-16 19:24:00+00:00,SIDE_TREND,2023-11-16 19:26:00+00:00,35810.0,2023-11-16 19:25:00+00:00,35693.0,2023-11-16 19:24:00+00:00,117.0,73.49411759980833,,,,
1min,2023-11-16 19:26:00+00:00,BEARISH_TREND,2023-11-16 19:37:00+00:00,35915.6,2023-11-16 19:26:00+00:00,35499.5,2023-11-16 19:36:00+00:00,416.09999999999854,80.17648598761072,35915.6,35499.5,2023-11-16 19:26:00+00:00,2023-11-16 19:40:00+00:00
1min,2023-11-16 19:37:00+00:00,SIDE_TREND,2023-11-16 19:40:00+00:00,35665.0,2023-11-16 19:37:00+00:00,35501.8,2023-11-16 19:39:00+00:00,163.1999999999971,84.088039401329,,,,
1min,2023-11-16 19:40:00+00:00,BULLISH_TREND,2023-11-16 19:49:00+00:00,35929.1,2023-11-16 19:47:00+00:00,35499.5,2023-11-16 19:40:00+00:00,429.59999999999854,83.7652408920244,35499.5,35929.1,2023-11-16 19:40:00+00:00,2023-11-16 19:50:00+00:00
15min,2023-11-16 19:45:00+00:00,SIDE_TREND,2023-11-16 21:00:00+00:00,36068.8,2023-11-16 20:45:00+00:00,35663.8,2023-11-16 20:15:00+00:00,405.0,218.3598058200791,,,,
5min,2023-11-16 19:45:00+00:00,SIDE_TREND,2023-11-16 20:10:00+00:00,36051.1,2023-11-16 20:05:00+00:00,35777.0,2023-11-16 19:45:00+00:00,274.09999999999854,148.3841233445315,,,,
1min,2023-11-16 19:49:00+00:00,SIDE_TREND,2023-11-16 19:51:00+00:00,35929.1,2023-11-16 19:50:00+00:00,35850.6,2023-11-16 19:49:00+00:00,78.5,76.81125174016552,,,,
1min,2023-11-16 19:51:00+00:00,BEARISH_TREND,2023-11-16 19:54:00+00:00,35929.1,2023-11-16 19:51:00+00:00,35850.1,2023-11-16 19:53:00+00:00,79.0,70.82604195565767,35929.1,35850.1,2023-11-16 19:50:00+00:00,2023-11-16 19:54:00+00:00
1min,2023-11-16 19:54:00+00:00,SIDE_TREND,2023-11-16 19:55:00+00:00,35867.8,2023-11-16 19:54:00+00:00,35814.8,2023-11-16 19:54:00+00:00,53.0,67.29151769779845,,,,
1min,2023-11-16 19:55:00+00:00,BULLISH_TREND,2023-11-16 20:03:00+00:00,36051.1,2023-11-16 20:02:00+00:00,35814.8,2023-11-16 19:55:00+00:00,236.29999999999563,59.87285498904956,35814.8,36051.1,2023-11-16 19:54:00+00:00,2023-11-16 20:07:00+00:00
1h,2023-11-16 20:00:00+00:00,SIDE_TREND,2023-11-17 09:00:00+00:00,36665.2,2023-11-17 02:00:00+00:00,35663.8,2023-11-16 20:00:00+00:00,1001.3999999999942,330.56477985898374,,,,
1min,2023-11-16 20:03:00+00:00,SIDE_TREND,2023-11-16 20:08:00+00:00,36051.1,2023-11-16 20:07:00+00:00,35904.9,2023-11-16 20:03:00+00:00,146.1999999999971,52.95048730628055,,,,
1min,2023-11-16 20:08:00+00:00,BEARISH_TREND,2023-11-16 20:16:00+00:00,36051.1,2023-11-16 20:08:00+00:00,35663.8,2023-11-16 20:15:00+00:00,387.29999999999563,51.73939117974361,36051.1,35663.8,2023-11-16 20:07:00+00:00,2023-11-16 20:15:00+00:00
5min,2023-11-16 20:10:00+00:00,BULLISH_TREND,2023-11-16 20:55:00+00:00,36068.8,2023-11-16 20:50:00+00:00,35499.5,2023-11-16 20:15:00+00:00,569.3000000000029,145.05583601329846,35499.5,36068.8,2023-11-16 19:40:00+00:00,2023-11-16 20:52:00+00:00
1min,2023-11-16 20:16:00+00:00,SIDE_TREND,2023-11-16 20:22:00+00:00,35835.9,2023-11-16 20:18:00+00:00,35682.6,2023-11-16 20:16:00+00:00,153.3000000000029,62.418735639864046,,,,
1min,2023-11-16 20:22:00+00:00,BEARISH_TREND,2023-11-16 20:24:00+00:00,36051.1,2023-11-16 20:23:00+00:00,35738.8,2023-11-16 20:22:00+00:00,312.29999999999563,61.34981270270899,36051.1,35738.8,2023-11-16 20:07:00+00:00,2023-11-16 20:25:00+00:00
1min,2023-11-16 20:24:00+00:00,SIDE_TREND,2023-11-16 20:25:00+00:00,35827.6,2023-11-16 20:24:00+00:00,35782.7,2023-11-16 20:24:00+00:00,44.900000000001455,59.79480606750189,,,,
1min,2023-11-16 20:25:00+00:00,BULLISH_TREND,2023-11-16 20:36:00+00:00,36068.0,2023-11-16 20:35:00+00:00,35738.8,2023-11-16 20:25:00+00:00,329.1999999999971,58.292619535005564,35738.8,36068.0,2023-11-16 20:25:00+00:00,2023-11-16 20:35:00+00:00
1min,2023-11-16 20:36:00+00:00,SIDE_TREND,2023-11-16 20:46:00+00:00,36062.0,2023-11-16 20:36:00+00:00,35907.0,2023-11-16 20:41:00+00:00,155.0,50.756978565531924,,,,
1min,2023-11-16 20:46:00+00:00,BULLISH_TREND,2023-11-16 20:53:00+00:00,36068.8,2023-11-16 20:52:00+00:00,35738.8,2023-11-16 20:46:00+00:00,330.0,45.1148500268921,35738.8,36068.8,2023-11-16 20:25:00+00:00,2023-11-16 20:52:00+00:00
1min,2023-11-16 20:53:00+00:00,BEARISH_TREND,2023-11-16 21:06:00+00:00,36068.8,2023-11-16 20:55:00+00:00,35835.1,2023-11-16 21:05:00+00:00,233.70000000000437,40.13318641556934,36068.8,35835.1,2023-11-16 20:52:00+00:00,2023-11-16 21:09:00+00:00
5min,2023-11-16 20:55:00+00:00,SIDE_TREND,2023-11-16 21:35:00+00:00,36063.1,2023-11-16 20:55:00+00:00,35835.1,2023-11-16 21:05:00+00:00,228.0,126.93597423844209,,,,
15min,2023-11-16 21:00:00+00:00,BULLISH_TREND,2023-11-16 23:00:00+00:00,36275.2,2023-11-16 22:45:00+00:00,35499.5,2023-11-16 21:00:00+00:00,775.6999999999971,196.023023478841,35499.5,36275.2,2023-11-16 19:40:00+00:00,2023-11-16 22:55:00+00:00
1min,2023-11-16 21:06:00+00:00,SIDE_TREND,2023-11-16 21:09:00+00:00,35937.2,2023-11-16 21:06:00+00:00,35857.4,2023-11-16 21:08:00+00:00,79.79999999999563,40.97091254814506,,,,
1min,2023-11-16 21:09:00+00:00,BULLISH_TREND,2023-11-16 21:18:00+00:00,36026.9,2023-11-16 21:17:00+00:00,35835.1,2023-11-16 21:09:00+00:00,191.8000000000029,39.91379908446251,35835.1,36026.9,2023-11-16 21:09:00+00:00,2023-11-16 21:17:00+00:00
1min,2023-11-16 21:18:00+00:00,BEARISH_TREND,2023-11-16 21:29:00+00:00,36026.9,2023-11-16 21:22:00+00:00,35872.0,2023-11-16 21:28:00+00:00,154.90000000000146,36.32152885455278,36026.9,35872.0,2023-11-16 21:17:00+00:00,2023-11-16 21:28:00+00:00
1min,2023-11-16 21:29:00+00:00,SIDE_TREND,2023-11-16 21:42:00+00:00,35986.7,2023-11-16 21:35:00+00:00,35876.1,2023-11-16 21:30:00+00:00,110.59999999999854,32.611245234889196,,,,
5min,2023-11-16 21:35:00+00:00,BULLISH_TREND,2023-11-16 22:35:00+00:00,36275.2,2023-11-16 22:20:00+00:00,35499.5,2023-11-16 21:40:00+00:00,775.6999999999971,101.9313754717416,35499.5,36275.2,2023-11-16 19:40:00+00:00,2023-11-16 22:55:00+00:00
1min,2023-11-16 21:42:00+00:00,BULLISH_TREND,2023-11-16 21:51:00+00:00,36259.5,2023-11-16 21:49:00+00:00,35888.1,2023-11-16 21:42:00+00:00,371.40000000000146,28.80308684503676,35888.1,36259.5,2023-11-16 21:41:00+00:00,2023-11-16 22:21:00+00:00
1min,2023-11-16 21:51:00+00:00,SIDE_TREND,2023-11-16 22:00:00+00:00,36048.1,2023-11-16 21:53:00+00:00,35961.1,2023-11-16 21:59:00+00:00,87.0,27.594925618854077,,,,
1min,2023-11-16 22:00:00+00:00,BULLISH_TREND,2023-11-16 22:09:00+00:00,36259.5,2023-11-16 22:08:00+00:00,35942.9,2023-11-16 22:00:00+00:00,316.59999999999854,26.922484702255346,35942.9,36259.5,2023-11-16 22:00:00+00:00,2023-11-16 22:21:00+00:00
1min,2023-11-16 22:09:00+00:00,SIDE_TREND,2023-11-16 22:11:00+00:00,36103.7,2023-11-16 22:10:00+00:00,36059.4,2023-11-16 22:09:00+00:00,44.299999999995634,24.800792284719154,,,,
1min,2023-11-16 22:11:00+00:00,BULLISH_TREND,2023-11-16 22:22:00+00:00,36259.5,2023-11-16 22:21:00+00:00,36053.7,2023-11-16 22:11:00+00:00,205.8000000000029,27.44782984540949,36053.7,36259.5,2023-11-16 22:11:00+00:00,2023-11-16 22:21:00+00:00
1min,2023-11-16 22:22:00+00:00,BEARISH_TREND,2023-11-16 22:32:00+00:00,36259.5,2023-11-16 22:24:00+00:00,36123.9,2023-11-16 22:31:00+00:00,135.59999999999854,32.50800607148844,36259.5,36123.9,2023-11-16 22:21:00+00:00,2023-11-16 22:31:00+00:00
1min,2023-11-16 22:32:00+00:00,SIDE_TREND,2023-11-16 22:33:00+00:00,36147.4,2023-11-16 22:32:00+00:00,36132.2,2023-11-16 22:32:00+00:00,15.200000000004366,29.52116584350952,,,,
1min,2023-11-16 22:33:00+00:00,BULLISH_TREND,2023-11-16 22:56:00+00:00,36275.2,2023-11-16 22:55:00+00:00,36123.9,2023-11-16 22:34:00+00:00,151.29999999999563,27.55285077123963,36123.9,36275.2,2023-11-16 22:31:00+00:00,2023-11-16 22:55:00+00:00
5min,2023-11-16 22:35:00+00:00,SIDE_TREND,2023-11-16 22:55:00+00:00,36264.0,2023-11-16 22:50:00+00:00,36144.1,2023-11-16 22:35:00+00:00,119.90000000000146,87.26276861842891,,,,
5min,2023-11-16 22:55:00+00:00,BEARISH_TREND,2023-11-16 23:10:00+00:00,36275.2,2023-11-16 22:55:00+00:00,36001.6,2023-11-16 23:05:00+00:00,273.59999999999854,86.35372946980353,36275.2,36001.6,2023-11-16 22:55:00+00:00,2023-11-16 23:05:00+00:00
1min,2023-11-16 22:56:00+00:00,BEARISH_TREND,2023-11-16 23:06:00+00:00,36275.2,2023-11-16 22:57:00+00:00,36001.6,2023-11-16 23:05:00+00:00,273.59999999999854,26.798404255423655,36275.2,36001.6,2023-11-16 22:55:00+00:00,2023-11-16 23:05:00+00:00
15min,2023-11-16 23:00:00+00:00,SIDE_TREND,2023-11-17 00:00:00+00:00,36234.0,2023-11-16 23:45:00+00:00,36001.6,2023-11-16 23:00:00+00:00,232.40000000000146,178.37615024097158,,,,
1min,2023-11-16 23:06:00+00:00,SIDE_TREND,2023-11-16 23:13:00+00:00,36110.5,2023-11-16 23:08:00+00:00,36031.6,2023-11-16 23:12:00+00:00,78.90000000000146,33.20910355843116,,,,
5min,2023-11-16 23:10:00+00:00,SIDE_TREND,2023-11-17 00:10:00+00:00,36234.0,2023-11-16 23:55:00+00:00,36006.0,2023-11-16 23:15:00+00:00,228.0,79.30768342903,,,,
1min,2023-11-16 23:13:00+00:00,BEARISH_TREND,2023-11-16 23:15:00+00:00,36275.2,2023-11-16 23:14:00+00:00,36006.0,2023-11-16 23:13:00+00:00,269.1999999999971,31.840099899552094,36275.2,36006.0,2023-11-16 22:55:00+00:00,2023-11-16 23:16:00+00:00
1min,2023-11-16 23:15:00+00:00,SIDE_TREND,2023-11-16 23:16:00+00:00,36078.7,2023-11-16 23:15:00+00:00,36031.6,2023-11-16 23:15:00+00:00,47.099999999998545,32.502258640339925,,,,
1min,2023-11-16 23:16:00+00:00,BULLISH_TREND,2023-11-16 23:25:00+00:00,36180.3,2023-11-16 23:23:00+00:00,36006.0,2023-11-16 23:16:00+00:00,174.3000000000029,31.424560698662763,36006.0,36180.3,2023-11-16 23:16:00+00:00,2023-11-16 23:29:00+00:00
1min,2023-11-16 23:25:00+00:00,SIDE_TREND,2023-11-16 23:30:00+00:00,36180.3,2023-11-16 23:29:00+00:00,36103.9,2023-11-16 23:25:00+00:00,76.40000000000146,28.02126133377027,,,,
1min,2023-11-16 23:30:00+00:00,BEARISH_TREND,2023-11-16 23:32:00+00:00,36180.3,2023-11-16 23:30:00+00:00,36084.0,2023-11-16 23:31:00+00:00,96.30000000000291,29.627689420728494,36180.3,36084.0,2023-11-16 23:29:00+00:00,2023-11-16 23:34:00+00:00
1min,2023-11-16 23:32:00+00:00,SIDE_TREND,2023-11-16 23:34:00+00:00,36136.2,2023-11-16 23:32:00+00:00,36084.1,2023-11-16 23:33:00+00:00,52.099999999998545,29.27770159236259,,,,
1min,2023-11-16 23:34:00+00:00,BULLISH_TREND,2023-11-16 23:50:00+00:00,36234.0,2023-11-16 23:48:00+00:00,36084.0,2023-11-16 23:34:00+00:00,150.0,23.464597863103215,36084.0,36234.0,2023-11-16 23:34:00+00:00,2023-11-16 23:55:00+00:00
1min,2023-11-16 23:50:00+00:00,SIDE_TREND,2023-11-16 23:55:00+00:00,36233.3,2023-11-16 23:54:00+00:00,36202.4,2023-11-16 23:50:00+00:00,30.900000000001455,14.28055703447453,,,,
1min,2023-11-16 23:55:00+00:00,BEARISH_TREND,2023-11-17 00:01:00+00:00,36234.0,2023-11-16 23:55:00+00:00,36111.6,2023-11-16 23:58:00+00:00,122.40000000000146,15.620268221266508,36234.0,36111.6,2023-11-16 23:55:00+00:00,2023-11-17 00:06:00+00:00
15min,2023-11-17 00:00:00+00:00,BULLISH_TREND,2023-11-17 02:45:00+00:00,36665.2,2023-11-17 02:30:00+00:00,35499.5,2023-11-17 00:15:00+00:00,1165.699999999997,139.59341487948157,35499.5,36665.2,2023-11-16 19:40:00+00:00,2023-11-17 02:30:00+00:00
1min,2023-11-17 00:01:00+00:00,SIDE_TREND,2023-11-17 00:06:00+00:00,36155.9,2023-11-17 00:01:00+00:00,36115.5,2023-11-17 00:05:00+00:00,40.400000000001455,13.908370353588097,,,,
1min,2023-11-17 00:06:00+00:00,BULLISH_TREND,2023-11-17 00:07:00+00:00,36365.3,2023-11-17 00:06:00+00:00,36111.6,2023-11-17 00:06:00+00:00,253.70000000000437,16.53695488204894,36111.6,36365.3,2023-11-17 00:06:00+00:00,2023-11-17 00:44:00+00:00
1min,2023-11-17 00:07:00+00:00,SIDE_TREND,2023-11-17 00:09:00+00:00,36180.1,2023-11-17 00:07:00+00:00,36159.3,2023-11-17 00:07:00+00:00,20.799999999995634,16.693548886732195,,,,
1min,2023-11-17 00:09:00+00:00,BEARISH_TREND,2023-11-17 00:15:00+00:00,36180.1,2023-11-17 00:09:00+00:00,36107.9,2023-11-17 00:14:00+00:00,72.19999999999709,16.530182141888773,36180.1,36107.9,2023-11-17 00:07:00+00:00,2023-11-17 00:15:00+00:00
5min,2023-11-17 00:10:00+00:00,BULLISH_TREND,2023-11-17 01:25:00+00:00,36665.2,2023-11-17 01:10:00+00:00,36001.6,2023-11-17 00:15:00+00:00,663.5999999999985,62.04873246955562,36001.6,36665.2,2023-11-16 23:05:00+00:00,2023-11-17 02:30:00+00:00
1min,2023-11-17 00:15:00+00:00,SIDE_TREND,2023-11-17 00:17:00+00:00,36151.1,2023-11-17 00:16:00+00:00,36103.4,2023-11-17 00:15:00+00:00,47.69999999999709,16.626352083493625,,,,
1min,2023-11-17 00:17:00+00:00,BULLISH_TREND,2023-11-17 00:27:00+00:00,36365.3,2023-11-17 00:26:00+00:00,36103.4,2023-11-17 00:19:00+00:00,261.90000000000146,15.420550153514688,36103.4,36365.3,2023-11-17 00:15:00+00:00,2023-11-17 00:44:00+00:00
1min,2023-11-17 00:27:00+00:00,SIDE_TREND,2023-11-17 00:32:00+00:00,36223.5,2023-11-17 00:27:00+00:00,36177.4,2023-11-17 00:31:00+00:00,46.099999999998545,14.344614717191027,,,,
1min,2023-11-17 00:32:00+00:00,BULLISH_TREND,2023-11-17 00:45:00+00:00,36365.3,2023-11-17 00:44:00+00:00,36174.7,2023-11-17 00:32:00+00:00,190.60000000000582,17.155883902954393,36174.7,36365.3,2023-11-17 00:32:00+00:00,2023-11-17 00:44:00+00:00
1min,2023-11-17 00:45:00+00:00,SIDE_TREND,2023-11-17 00:49:00+00:00,36350.0,2023-11-17 00:45:00+00:00,36312.9,2023-11-17 00:47:00+00:00,37.099999999998545,21.587952171591688,,,,
1min,2023-11-17 00:49:00+00:00,BULLISH_TREND,2023-11-17 00:54:00+00:00,36409.4,2023-11-17 00:53:00+00:00,36174.7,2023-11-17 00:51:00+00:00,234.70000000000437,20.132928534035894,36174.7,36409.4,2023-11-17 00:32:00+00:00,2023-11-17 01:12:00+00:00
1min,2023-11-17 00:54:00+00:00,SIDE_TREND,2023-11-17 01:05:00+00:00,36378.5,2023-11-17 01:01:00+00:00,36320.2,2023-11-17 01:04:00+00:00,58.30000000000291,18.058035431805532,,,,
1min,2023-11-17 01:05:00+00:00,BULLISH_TREND,2023-11-17 01:11:00+00:00,36409.4,2023-11-17 01:09:00+00:00,36310.5,2023-11-17 01:05:00+00:00,98.90000000000146,16.75268646269277,36310.5,36409.4,2023-11-17 01:05:00+00:00,2023-11-17 01:12:00+00:00
1min,2023-11-17 01:11:00+00:00,SIDE_TREND,2023-11-17 01:12:00+00:00,36378.5,2023-11-17 01:11:00+00:00,36367.6,2023-11-17 01:11:00+00:00,10.900000000001455,17.623820923772346,,,,
1min,2023-11-17 01:12:00+00:00,BEARISH_TREND,2023-11-17 01:18:00+00:00,36409.4,2023-11-17 01:12:00+00:00,36311.2,2023-11-17 01:15:00+00:00,98.20000000000437,19.789289605627175,36409.4,36311.2,2023-11-17 01:12:00+00:00,2023-11-17 01:20:00+00:00
1min,2023-11-17 01:18:00+00:00,SIDE_TREND,2023-11-17 01:20:00+00:00,36333.6,2023-11-17 01:18:00+00:00,36311.5,2023-11-17 01:19:00+00:00,22.099999999998545,18.431623030949794,,,,
1min,2023-11-17 01:20:00+00:00,BULLISH_TREND,2023-11-17 01:23:00+00:00,36370.5,2023-11-17 01:22:00+00:00,36311.2,2023-11-17 01:20:00+00:00,59.30000000000291,19.223390003330437,36311.2,36370.5,2023-11-17 01:20:00+00:00,2023-11-17 01:22:00+00:00
1min,2023-11-17 01:23:00+00:00,SIDE_TREND,2023-11-17 01:25:00+00:00,36368.4,2023-11-17 01:23:00+00:00,36346.9,2023-11-17 01:24:00+00:00,21.5,18.428556107631117,,,,
1min,2023-11-17 01:25:00+00:00,BEARISH_TREND,2023-11-17 01:29:00+00:00,36370.5,2023-11-17 01:25:00+00:00,36310.9,2023-11-17 01:27:00+00:00,59.599999999998545,16.90925569423187,36370.5,36310.9,2023-11-17 01:22:00+00:00,2023-11-17 01:33:00+00:00
5min,2023-11-17 01:25:00+00:00,SIDE_TREND,2023-11-17 01:35:00+00:00,36356.7,2023-11-17 01:25:00+00:00,36310.9,2023-11-17 01:30:00+00:00,45.799999999995634,56.61045030843001,,,,
1min,2023-11-17 01:29:00+00:00,SIDE_TREND,2023-11-17 01:33:00+00:00,36355.2,2023-11-17 01:29:00+00:00,36318.0,2023-11-17 01:32:00+00:00,37.19999999999709,15.846076553596198,,,,
1min,2023-11-17 01:33:00+00:00,BULLISH_TREND,2023-11-17 01:38:00+00:00,36443.0,2023-11-17 01:37:00+00:00,36310.9,2023-11-17 01:33:00+00:00,132.09999999999854,18.272864528548084,36310.9,36443.0,2023-11-17 01:33:00+00:00,2023-11-17 01:37:00+00:00
5min,2023-11-17 01:35:00+00:00,BULLISH_TREND,2023-11-17 02:05:00+00:00,36665.2,2023-11-17 02:00:00+00:00,36310.9,2023-11-17 01:35:00+00:00,354.29999999999563,58.46487410551293,36310.9,36665.2,2023-11-17 01:33:00+00:00,2023-11-17 02:30:00+00:00
1min,2023-11-17 01:38:00+00:00,SIDE_TREND,2023-11-17 01:39:00+00:00,36429.5,2023-11-17 01:38:00+00:00,36418.5,2023-11-17 01:38:00+00:00,11.0,19.899839603862265,,,,
1min,2023-11-17 01:39:00+00:00,BULLISH_TREND,2023-11-17 01:42:00+00:00,36455.9,2023-11-17 01:41:00+00:00,36310.9,2023-11-17 01:39:00+00:00,145.0,19.76835027005177,36310.9,36455.9,2023-11-17 01:33:00+00:00,2023-11-17 01:41:00+00:00
1min,2023-11-17 01:42:00+00:00,SIDE_TREND,2023-11-17 01:45:00+00:00,36449.2,2023-11-17 01:44:00+00:00,36425.4,2023-11-17 01:43:00+00:00,23.799999999995634,18.79351271014477,,,,
1min,2023-11-17 01:45:00+00:00,BULLISH_TREND,2023-11-17 01:58:00+00:00,36585.4,2023-11-17 01:56:00+00:00,36310.9,2023-11-17 01:47:00+00:00,274.5,20.192128218734787,36310.9,36585.4,2023-11-17 01:33:00+00:00,2023-11-17 02:00:00+00:00
